     -50.0     -62.5   -0.5661    0.0253
     -47.5     -62.5   -0.5732    0.0129
     -45.0     -62.5   -0.5765   -0.0007
     -42.5     -62.5   -0.5737   -0.0144
     -40.0     -62.5   -0.5664   -0.0285
     -37.5     -62.5   -0.5549   -0.0425
     -35.0     -62.5   -0.5380   -0.0571
     -32.5     -62.5   -0.5159   -0.0687
     -30.0     -62.5   -0.4895   -0.0820
     -27.5     -62.5   -0.4592   -0.0916
     -25.0     -62.5   -0.4260   -0.1007
     -22.5     -62.5   -0.3893   -0.1092
     -20.0     -62.5   -0.3521   -0.1168
     -17.5     -62.5   -0.3113   -0.1211
     -15.0     -62.5   -0.2704   -0.1262
     -12.5     -62.5   -0.2252   -0.1278
     -10.0     -62.5   -0.1805   -0.1310
      -7.5     -62.5   -0.1355   -0.1334
      -5.0     -62.5   -0.0914   -0.1348
      -2.5     -62.5   -0.0454   -0.1368
       0.0     -62.5   -0.0013   -0.1354
       2.5     -62.5    0.0454   -0.1368
       5.0     -62.5    0.0914   -0.1348
