x [mm],y [mm],intensity [arb]
6.75,0.25,13258.673828125
7.25,0.25,13523.7060546875
7.75,0.25,13789.9580078125
8.25,0.25,14056.748046875
8.75,0.25,14323.23046875
9.25,0.25,14588.3271484375
9.75,0.25,14850.64453125
10.25,0.25,15108.439453125
10.75,0.25,15359.59375
11.25,0.25,15601.607421875
11.75,0.25,15831.703125
12.25,0.25,16046.8271484375
12.75,0.25,16243.7919921875
13.25,0.25,16419.349609375
13.75,0.25,16570.30078125
14.25,0.25,16693.58984375
14.75,0.25,16786.37109375
15.25,0.25,16846.076171875
15.75,0.25,16870.470703125
16.25,0.25,16857.71484375
16.75,0.25,16806.390625
17.25,0.25,16715.517578125
17.75,0.25,16584.58984375
18.25,0.25,16413.63671875
18.75,0.25,16203.224609375
19.25,0.25,15954.48046875
19.75,0.25,15669.0751953125
20.25,0.25,15349.236328125
20.75,0.25,14997.673828125
21.25,0.25,14617.5390625
21.75,0.25,14212.2998046875
22.25,0.25,13785.6357421875
22.75,0.25,13341.3076171875
23.25,0.25,12882.990234375
23.75,0.25,12414.1826171875
24.25,0.25,11938.0908203125
24.75,0.25,11457.5361328125
25.25,0.25,10974.9248046875
25.75,0.25,10492.2255859375
26.25,0.25,10011
26.75,0.25,9532.462890625
27.25,0.25,9057.5439453125
27.75,0.25,8586.9814453125
28.25,0.25,8121.416015625
28.75,0.25,7661.482421875
29.25,0.25,7207.859375
29.75,0.25,6761.3408203125
30.25,0.25,6322.8408203125
30.75,0.25,5893.421875
31.25,0.25,5474.26611328125
31.75,0.25,5066.638671875
32.25,0.25,4671.86474609375
32.75,0.25,4291.26708984375
33.25,0.25,3926.12451171875
33.75,0.25,3577.6279296875
34.25,0.25,3246.82373046875
34.75,0.25,2934.57934570312
35.25,0.25,2641.5546875
35.75,0.25,2368.17407226562
36.25,0.25,2114.61938476562
36.75,0.25,1880.80334472656
37.25,0.25,1666.40051269531
37.75,0.25,1470.857421875
38.25,0.25,1293.427734375
38.75,0.25,1133.20397949218
39.25,0.25,989.15966796875
39.75,0.25,860.199584960937
40.25,0.25,745.183044433593
40.75,0.25,642.976745605468
41.25,0.25,552.478332519531
41.75,0.25,472.634033203125
42.25,0.25,402.448028564453
42.75,0.25,340.989715576171
43.25,0.25,287.3740234375
43.75,0.25,240.759704589843
44.25,0.25,200.392395019531
44.75,0.25,165.630065917968
-44.75,0.75,115.092727661132
-44.25,0.75,130.426010131835
-43.75,0.75,148.601089477539
-43.25,0.75,170.695251464843
-42.75,0.75,197.785369873046
-42.25,0.75,230.953948974609
-41.75,0.75,271.374572753906
-41.25,0.75,320.295440673828
-40.75,0.75,378.985931396484
-40.25,0.75,448.670532226562
-39.75,0.75,530.451171875
-39.25,0.75,625.214416503906
-38.75,0.75,733.552856445312
-38.25,0.75,855.696166992187
-37.75,0.75,991.4521484375
-37.25,0.75,1140.18957519531
-36.75,0.75,1300.85693359375
-36.25,0.75,1472.0224609375
-35.75,0.75,1651.94970703125
-35.25,0.75,1838.69006347656
-34.75,0.75,2030.185546875
-34.25,0.75,2224.3671875
-33.75,0.75,2419.24536132812
-33.25,0.75,2612.97680664062
-32.75,0.75,2803.92138671875
-32.25,0.75,2990.6611328125
-31.75,0.75,3172.02734375
-31.25,0.75,3347.08081054687
-30.75,0.75,3515.115234375
-30.25,0.75,3675.63549804687
-29.75,0.75,3828.34912109375
-29.25,0.75,3973.15234375
-28.75,0.75,4110.1142578125
-28.25,0.75,4239.484375
-27.75,0.75,4361.669921875
-27.25,0.75,4477.23779296875
-26.75,0.75,4586.8955078125
-26.25,0.75,4691.46826171875
-25.75,0.75,4791.8681640625
-25.25,0.75,4889.0693359375
-24.75,0.75,4984.04248046875
-24.25,0.75,5077.7275390625
-23.75,0.75,5170.97216796875
-23.25,0.75,5264.490234375
-22.75,0.75,5358.82373046875
-22.25,0.75,5454.322265625
-21.75,0.75,5551.1240234375
-21.25,0.75,5649.1708984375
-20.75,0.75,5748.2216796875
-20.25,0.75,5847.892578125
-19.75,0.75,5947.70703125
-19.25,0.75,6047.14990234375
-18.75,0.75,6145.703125
-18.25,0.75,6242.91552734375
-17.75,0.75,6338.4228515625
-17.25,0.75,6431.98388671875
-16.75,0.75,6523.474609375
-16.25,0.75,6612.892578125
-15.75,0.75,6700.3447265625
-15.25,0.75,6786.02197265625
-14.75,0.75,6870.1943359375
-14.25,0.75,6953.15673828125
-13.75,0.75,7035.25146484375
-13.25,0.75,7116.81787109375
-12.75,0.75,7198.19921875
-12.25,0.75,7279.71826171875
-11.75,0.75,7361.6826171875
-11.25,0.75,7444.349609375
-10.75,0.75,7527.9521484375
-10.25,0.75,7612.67333984375
-9.75,0.75,7698.6630859375
-9.25,0.75,7786.06640625
-8.75,0.75,7875.01513671875
-8.25,0.75,7965.67529296875
-7.75,0.75,8058.259765625
-7.25,0.75,8153.052734375
-6.75,0.75,8250.42578125
-6.25,0.75,8350.8310546875
-5.75,0.75,8454.7958984375
-5.25,0.75,8562.9091796875
-4.75,0.75,8675.79296875
-4.25,0.75,8794.0693359375
-3.75,0.75,8918.3330078125
-3.25,0.75,9049.1396484375
-2.75,0.75,9186.9658203125
-2.25,0.75,9332.23046875
-1.75,0.75,9485.2587890625
-1.25,0.75,9646.3134765625
-0.75,0.75,9815.5810546875
-0.25,0.75,9993.185546875
0.25,0.75,10179.1806640625
0.75,0.75,10373.546875
1.25,0.75,10576.1865234375
1.75,0.75,10786.9306640625
2.25,0.75,11005.48046875
2.75,0.75,11231.466796875
3.25,0.75,11464.392578125
3.75,0.75,11703.67578125
4.25,0.75,11948.669921875
4.75,0.75,12198.6767578125
5.25,0.75,12452.9990234375
5.75,0.75,12710.9453125
6.25,0.75,12971.8486328125
6.75,0.75,13235.0849609375
7.25,0.75,13500.03515625
7.75,0.75,13766.0458984375
8.25,0.75,14032.3896484375
8.75,0.75,14298.1806640625
9.25,0.75,14562.3212890625
9.75,0.75,14823.44140625
10.25,0.75,15079.8349609375
10.75,0.75,15329.4833984375
11.25,0.75,15570.03515625
11.75,0.75,15798.8427734375
12.25,0.75,16013.0380859375
12.75,0.75,16209.5966796875
13.25,0.75,16385.41015625
13.75,0.75,16537.376953125
14.25,0.75,16662.486328125
14.75,0.75,16757.869140625
15.25,0.75,16820.859375
15.75,0.75,16849.0625
16.25,0.75,16840.4296875
16.75,0.75,16793.291015625
17.25,0.75,16706.388671875
17.75,0.75,16578.96484375
18.25,0.75,16410.80859375
18.75,0.75,16202.28515625
19.25,0.75,15954.400390625
19.75,0.75,15668.7626953125
20.25,0.75,15347.5966796875
20.75,0.75,14993.6953125
21.25,0.75,14610.333984375
21.75,0.75,14201.154296875
22.25,0.75,13770.048828125
22.75,0.75,13320.994140625
23.25,0.75,12857.8916015625
23.75,0.75,12384.4521484375
24.25,0.75,11904.064453125
24.75,0.75,11419.7216796875
25.25,0.75,10933.9453125
25.75,0.75,10448.794921875
26.25,0.75,9965.8828125
26.75,0.75,9486.4404296875
27.25,0.75,9011.3818359375
27.75,0.75,8541.40625
28.25,0.75,8077.10791015625
28.75,0.75,7619.03466796875
29.25,0.75,7167.79443359375
29.75,0.75,6724.08984375
30.25,0.75,6288.75
30.75,0.75,5862.74658203125
31.25,0.75,5447.16796875
31.75,0.75,5043.1962890625
32.25,0.75,4652.06396484375
32.75,0.75,4275.0126953125
33.25,0.75,3913.24365234375
33.75,0.75,3567.87377929687
34.25,0.75,3239.900390625
34.75,0.75,2930.14672851562
35.25,0.75,2639.25073242187
35.75,0.75,2367.62939453125
36.25,0.75,2115.4716796875
36.75,0.75,1882.71337890625
37.25,0.75,1669.05895996093
37.75,0.75,1473.99377441406
38.25,0.75,1296.81286621093
38.75,0.75,1136.65148925781
39.25,0.75,992.525756835937
39.75,0.75,863.380249023437
40.25,0.75,748.109619140625
40.75,0.75,645.611145019531
41.25,0.75,554.809143066406
41.75,0.75,474.669494628906
42.25,0.75,404.211212158203
42.75,0.75,342.511962890625
43.25,0.75,288.690277099609
43.75,0.75,241.903427124023
44.25,0.75,201.393096923828
44.75,0.75,166.512176513671
-44.75,1.25,113.415390014648
-44.25,1.25,128.591995239257
-43.75,1.25,146.58836364746
-43.25,1.25,168.470245361328
-42.75,1.25,195.304443359375
-42.25,1.25,228.164810180664
-41.75,1.25,268.216827392578
-41.25,1.25,316.7001953125
-40.75,1.25,374.877502441406
-40.25,1.25,443.965515136718
-39.75,1.25,525.06005859375
-39.25,1.25,619.041015625
-38.75,1.25,726.494323730468
-38.25,1.25,847.642028808593
-37.75,1.25,982.285705566406
-37.25,1.25,1129.78649902343
-36.75,1.25,1289.08923339843
-36.25,1.25,1458.76147460937
-35.75,1.25,1637.07275390625
-35.25,1.25,1822.08972167968
-34.75,1.25,2011.77990722656
-34.25,1.25,2204.11328125
-33.75,1.25,2397.14990234375
-33.25,1.25,2589.11181640625
-32.75,1.25,2778.42407226562
-32.25,1.25,2963.74560546875
-31.75,1.25,3143.97338867187
-31.25,1.25,3318.23510742187
-30.75,1.25,3485.86767578125
-30.25,1.25,3646.4052734375
-29.75,1.25,3799.55859375
-29.25,1.25,3945.19970703125
-28.75,1.25,4083.35546875
-28.25,1.25,4214.20556640625
-27.75,1.25,4338.076171875
-27.25,1.25,4455.4375
-26.75,1.25,4566.89892578125
-26.25,1.25,4673.19140625
-25.75,1.25,4775.13720703125
-25.25,1.25,4873.63232421875
-24.75,1.25,4969.58642578125
-24.25,1.25,5063.8916015625
-23.75,1.25,5157.3603515625
-23.25,1.25,5250.6943359375
-22.75,1.25,5344.435546875
-22.25,1.25,5438.94384765625
-21.75,1.25,5534.39306640625
-21.25,1.25,5630.76318359375
-20.75,1.25,5727.87451171875
-20.25,1.25,5825.4130859375
-19.75,1.25,5922.98486328125
-19.25,1.25,6020.154296875
-18.75,1.25,6116.50244140625
-18.25,1.25,6211.65625
-17.75,1.25,6305.328125
-17.25,1.25,6397.328125
-16.75,1.25,6487.56201171875
-16.25,1.25,6576.033203125
-15.75,1.25,6662.82373046875
-15.25,1.25,6748.083984375
-14.75,1.25,6832.00341796875
-14.25,1.25,6914.82177734375
-13.75,1.25,6996.79833984375
-13.25,1.25,7078.2177734375
-12.75,1.25,7159.37451171875
-12.25,1.25,7240.5751953125
-11.75,1.25,7322.12451171875
-11.25,1.25,7404.30810546875
-10.75,1.25,7487.39453125
-10.25,1.25,7571.62060546875
-9.75,1.25,7657.19189453125
-9.25,1.25,7744.29296875
-8.75,1.25,7833.09423828125
-8.25,1.25,7923.7841796875
-7.75,1.25,8016.57373046875
-7.25,1.25,8111.74365234375
-6.75,1.25,8209.623046875
-6.25,1.25,8310.638671875
-5.75,1.25,8415.2802734375
-5.25,1.25,8524.09375
-4.75,1.25,8637.6669921875
-4.25,1.25,8756.5927734375
-3.75,1.25,8881.4541015625
-3.25,1.25,9012.7919921875
-2.75,1.25,9151.08203125
-2.25,1.25,9296.7353515625
-1.75,1.25,9450.0869140625
-1.25,1.25,9611.396484375
-0.75,1.25,9780.8466796875
-0.25,1.25,9958.556640625
0.25,1.25,10144.5615234375
0.75,1.25,10338.83984375
1.25,1.25,10541.2890625
1.75,1.25,10751.7197265625
2.25,1.25,10969.8486328125
2.75,1.25,11195.3095703125
3.25,1.25,11427.6357421875
3.75,1.25,11666.271484375
4.25,1.25,11910.6162109375
4.75,1.25,12160.0068359375
5.25,1.25,12413.7783203125
5.75,1.25,12671.2578125
6.25,1.25,12931.7841796875
6.75,1.25,13194.7099609375
7.25,1.25,13459.3857421875
7.75,1.25,13725.1103515625
8.25,1.25,13991.08984375
8.75,1.25,14256.3935546875
9.25,1.25,14519.8857421875
9.75,1.25,14780.171875
10.25,1.25,15035.5888671875
10.75,1.25,15284.1552734375
11.25,1.25,15523.615234375
11.75,1.25,15751.435546875
12.25,1.25,15964.876953125
12.75,1.25,16161.0478515625
13.25,1.25,16336.9580078125
13.75,1.25,16489.587890625
14.25,1.25,16615.9609375
14.75,1.25,16713.201171875
15.25,1.25,16778.580078125
15.75,1.25,16809.59765625
16.25,1.25,16804.0390625
16.75,1.25,16760.052734375
17.25,1.25,16676.181640625
17.75,1.25,16551.4765625
18.25,1.25,16385.541015625
18.75,1.25,16178.60546875
19.25,1.25,15931.556640625
19.75,1.25,15645.9482421875
20.25,1.25,15323.9970703125
20.75,1.25,14968.5263671875
21.25,1.25,14582.8935546875
21.75,1.25,14170.8515625
22.25,1.25,13736.4306640625
22.75,1.25,13283.755859375
23.25,1.25,12816.900390625
23.75,1.25,12339.7333984375
24.25,1.25,11855.8115234375
24.75,1.25,11368.255859375
25.25,1.25,10879.72265625
25.75,1.25,10392.3759765625
26.25,1.25,9907.9072265625
26.75,1.25,9427.599609375
27.25,1.25,8952.3984375
27.75,1.25,8483.015625
28.25,1.25,8020.0166015625
28.75,1.25,7563.9248046875
29.25,1.25,7115.29638671875
29.75,1.25,6674.76611328125
30.25,1.25,6243.08740234375
30.75,1.25,5821.13916015625
31.25,1.25,5409.91357421875
31.75,1.25,5010.48291015625
32.25,1.25,4623.9638671875
32.75,1.25,4251.4853515625
33.25,1.25,3894.13696289062
33.75,1.25,3552.93530273437
34.25,1.25,3228.78637695312
34.75,1.25,2922.4453125
35.25,1.25,2634.49926757812
35.75,1.25,2365.34106445312
36.25,1.25,2115.15893554687
36.75,1.25,1883.90307617187
37.25,1.25,1671.31616210937
37.75,1.25,1476.93200683593
38.25,1.25,1300.10217285156
38.75,1.25,1140.02551269531
39.25,1.25,995.780517578125
39.75,1.25,866.372314453125
40.25,1.25,750.751159667968
40.75,1.25,647.862548828125
41.25,1.25,556.669677734375
41.75,1.25,476.16748046875
42.25,1.25,405.394409179687
42.75,1.25,343.438323974609
43.25,1.25,289.419250488281
43.75,1.25,242.489471435546
44.25,1.25,201.881530761718
44.75,1.25,166.937530517578
-44.75,1.75,112.019897460937
-44.25,1.75,127.013031005859
-43.75,1.75,144.794860839843
-43.25,1.75,166.418792724609
-42.75,1.75,192.939422607421
-42.25,1.75,225.418914794921
-41.75,1.75,265.010925292968
-41.25,1.75,312.943298339843
-40.75,1.75,370.466796875
-40.25,1.75,438.787719726562
-39.75,1.75,518.991821289062
-39.25,1.75,611.950561523437
-38.75,1.75,718.242858886718
-38.25,1.75,838.085388183593
-37.75,1.75,971.276123046875
-37.25,1.75,1117.1767578125
-36.75,1.75,1274.73510742187
-36.25,1.75,1442.5283203125
-35.75,1.75,1618.84057617187
-35.25,1.75,1801.76281738281
-34.75,1.75,1989.29602050781
-34.25,1.75,2179.45434570312
-33.75,1.75,2370.349609375
-33.25,1.75,2560.26513671875
-32.75,1.75,2747.69360351562
-32.25,1.75,2931.36254882812
-31.75,1.75,3110.234375
-31.25,1.75,3283.49340820312
-30.75,1.75,3450.52099609375
-30.25,1.75,3610.8759765625
-29.75,1.75,3764.2734375
-29.25,1.75,3910.56372070312
-28.75,1.75,4049.73364257812
-28.25,1.75,4181.89892578125
-27.75,1.75,4307.3076171875
-27.25,1.75,4426.3427734375
-26.75,1.75,4539.51953125
-26.25,1.75,4647.470703125
-25.75,1.75,4750.93505859375
-25.25,1.75,4850.7255859375
-24.75,1.75,4947.68310546875
-24.25,1.75,5042.64697265625
-23.75,1.75,5136.392578125
-23.25,1.75,5229.5908203125
-22.75,1.75,5322.7763671875
-22.25,1.75,5416.32177734375
-21.75,1.75,5510.41748046875
-21.25,1.75,5605.087890625
-20.75,1.75,5700.20361328125
-20.25,1.75,5795.525390625
-19.75,1.75,5890.73291015625
-19.25,1.75,5985.48095703125
-18.75,1.75,6079.4375
-18.25,1.75,6172.314453125
-17.75,1.75,6263.8984375
-17.25,1.75,6354.05078125
-16.75,1.75,6442.71484375
-16.25,1.75,6529.89599609375
-15.75,1.75,6615.6630859375
-15.25,1.75,6700.1279296875
-14.75,1.75,6783.43603515625
-14.25,1.75,6865.75927734375
-13.75,1.75,6947.3076171875
-13.25,1.75,7028.3212890625
-12.75,1.75,7109.0546875
-12.25,1.75,7189.81298828125
-11.75,1.75,7270.90380859375
-11.25,1.75,7352.6416015625
-10.75,1.75,7435.33544921875
-10.25,1.75,7519.2626953125
-9.75,1.75,7604.67431640625
-9.25,1.75,7691.791015625
-8.75,1.75,7780.81103515625
-8.25,1.75,7871.921875
-7.75,1.75,7965.328125
-7.25,1.75,8061.27490234375
-6.75,1.75,8160.05908203125
-6.25,1.75,8262.044921875
-5.75,1.75,8367.673828125
-5.25,1.75,8477.4345703125
-4.75,1.75,8591.8740234375
-4.25,1.75,8711.55859375
-3.75,1.75,8837.0341796875
-3.25,1.75,8968.837890625
-2.75,1.75,9107.4501953125
-2.25,1.75,9253.2802734375
-1.75,1.75,9406.6826171875
-1.25,1.75,9567.908203125
-0.75,1.75,9737.1630859375
-0.25,1.75,9914.5517578125
0.25,1.75,10100.111328125
0.75,1.75,10293.8154296875
1.25,1.75,10495.5390625
1.75,1.75,10705.095703125
2.25,1.75,10922.2119140625
2.75,1.75,11146.5322265625
3.25,1.75,11377.6171875
3.75,1.75,11614.9716796875
4.25,1.75,11858.0302734375
4.75,1.75,12106.2060546875
5.25,1.75,12358.87890625
5.75,1.75,12615.41796875
6.25,1.75,12875.1865234375
6.75,1.75,13137.5439453125
7.25,1.75,13401.806640625
7.75,1.75,13667.234375
8.25,1.75,13932.970703125
8.75,1.75,14198.0224609375
9.25,1.75,14461.2001953125
9.75,1.75,14721.0615234375
10.25,1.75,14975.9296875
10.75,1.75,15223.8349609375
11.25,1.75,15462.5703125
11.75,1.75,15689.6787109375
12.25,1.75,15902.505859375
12.75,1.75,16098.255859375
13.25,1.75,16274.015625
13.75,1.75,16426.83984375
14.25,1.75,16553.798828125
14.75,1.75,16652.01953125
15.25,1.75,16718.740234375
15.75,1.75,16751.3984375
16.25,1.75,16747.6875
16.75,1.75,16705.65625
17.25,1.75,16623.73046875
17.75,1.75,16500.828125
18.25,1.75,16336.4482421875
18.75,1.75,16130.7314453125
19.25,1.75,15884.4736328125
19.75,1.75,15599.1904296875
20.25,1.75,15277.0654296875
20.75,1.75,14920.9130859375
21.25,1.75,14534.11328125
21.75,1.75,14120.4609375
22.25,1.75,13684.0615234375
22.75,1.75,13229.119140625
23.25,1.75,12759.810546875
23.75,1.75,12280.111328125
24.25,1.75,11793.697265625
24.75,1.75,11303.8203125
25.25,1.75,10813.25
25.75,1.75,10324.2646484375
26.25,1.75,9838.642578125
26.75,1.75,9357.763671875
27.25,1.75,8882.6240234375
27.75,1.75,8413.978515625
28.25,1.75,7952.42138671875
28.75,1.75,7498.46875
29.25,1.75,7052.6513671875
29.75,1.75,6615.5654296875
30.25,1.75,6187.90087890625
30.75,1.75,5770.45458984375
31.25,1.75,5364.12060546875
31.75,1.75,4969.85302734375
32.25,1.75,4588.65087890625
32.75,1.75,4221.50634765625
33.25,1.75,3869.37451171875
33.75,1.75,3533.14501953125
34.25,1.75,3213.61059570312
34.75,1.75,2911.43139648437
35.25,1.75,2627.12133789062
35.75,1.75,2361.0322265625
36.25,1.75,2113.33422851562
36.75,1.75,1883.9912109375
37.25,1.75,1672.77978515625
37.75,1.75,1479.2880859375
38.25,1.75,1302.93774414062
38.75,1.75,1143.00354003906
39.25,1.75,998.645385742187
39.75,1.75,868.945556640625
40.25,1.75,752.927734375
40.75,1.75,649.598205566406
41.25,1.75,557.970581054687
41.75,1.75,477.077270507812
42.25,1.75,405.979278564453
42.75,1.75,343.774963378906
43.25,1.75,289.584777832031
43.75,1.75,242.552642822265
44.25,1.75,201.897506713867
44.75,1.75,166.946243286132
-44.75,2.25,110.963439941406
-44.25,2.25,125.745300292968
-43.75,2.25,143.275527954101
-43.25,2.25,164.595184326171
-42.75,2.25,190.745300292968
-42.25,2.25,222.774383544921
-41.75,2.25,261.821380615234
-41.25,2.25,309.099548339843
-40.75,2.25,365.844909667968
-40.25,2.25,433.249816894531
-39.75,2.25,512.387573242187
-39.25,2.25,604.119567871093
-38.75,2.25,709.017272949218
-38.25,2.25,827.293334960937
-37.75,2.25,958.745239257812
-37.25,2.25,1102.74035644531
-36.75,2.25,1258.23486328125
-36.25,2.25,1423.82385253906
-35.75,2.25,1597.81359863281
-35.25,2.25,1778.32580566406
-34.75,2.25,1963.40075683593
-34.25,2.25,2151.09692382812
-33.75,2.25,2339.58129882812
-33.25,2.25,2527.19384765625
-32.75,2.25,2712.49194335937
-32.25,2.25,2894.26342773437
-31.75,2.25,3071.53393554687
-31.25,2.25,3243.53637695312
-30.75,2.25,3409.6943359375
-30.25,2.25,3569.58862304687
-29.75,2.25,3722.93920898437
-29.25,2.25,3869.58618164062
-28.75,2.25,4009.4775390625
-28.25,2.25,4142.6748046875
-27.75,2.25,4269.36083984375
-27.25,2.25,4389.833984375
-26.75,2.25,4504.52392578125
-26.25,2.25,4613.9736328125
-25.75,2.25,4718.8359375
-25.25,2.25,4819.83935546875
-24.75,2.25,4917.759765625
-24.25,2.25,5013.36865234375
-23.75,2.25,5107.39892578125
-23.25,2.25,5200.49072265625
-22.75,2.25,5293.16259765625
-22.25,2.25,5385.78759765625
-21.75,2.25,5478.57861328125
-21.25,2.25,5571.59033203125
-20.75,2.25,5664.74658203125
-20.25,2.25,5757.86962890625
-19.75,2.25,5850.720703125
-19.25,2.25,5943.03173828125
-18.75,2.25,6034.55810546875
-18.25,2.25,6125.087890625
-17.75,2.25,6214.47216796875
-17.25,2.25,6302.62353515625
-16.75,2.25,6389.517578125
-16.25,2.25,6475.17431640625
-15.75,2.25,6559.6484375
-15.25,2.25,6643.02734375
-14.75,2.25,6725.4189453125
-14.25,2.25,6806.9580078125
-13.75,2.25,6887.8095703125
-13.25,2.25,6968.181640625
-12.75,2.25,7048.32470703125
-12.25,2.25,7128.53173828125
-11.75,2.25,7209.1240234375
-11.25,2.25,7290.44677734375
-10.75,2.25,7372.84033203125
-10.25,2.25,7456.62646484375
-9.75,2.25,7542.08837890625
-9.25,2.25,7629.47412109375
-8.75,2.25,7718.984375
-8.25,2.25,7810.80810546875
-7.75,2.25,7905.12451171875
-7.25,2.25,8002.130859375
-6.75,2.25,8102.07275390625
-6.25,2.25,8205.2509765625
-5.75,2.25,8312.0361328125
-5.25,2.25,8422.8671875
-4.75,2.25,8538.23046875
-4.25,2.25,8658.6533203125
-3.75,2.25,8784.6669921875
-3.25,2.25,8916.796875
-2.75,2.25,9055.525390625
-2.25,2.25,9201.275390625
-1.75,2.25,9354.4140625
-1.25,2.25,9515.2158203125
-0.75,2.25,9683.888671875
-0.25,2.25,9860.541015625
0.25,2.25,10045.2158203125
0.75,2.25,10237.8671875
1.25,2.25,10438.373046875
1.75,2.25,10646.5419921875
2.25,2.25,10862.103515625
2.75,2.25,11084.7255859375
3.25,2.25,11314.013671875
3.75,2.25,11549.5166015625
4.25,2.25,11790.7548828125
4.75,2.25,12037.2021484375
5.25,2.25,12288.3154296875
5.75,2.25,12543.53125
6.25,2.25,12802.2529296875
6.75,2.25,13063.8447265625
7.25,2.25,13327.6171875
7.75,2.25,13592.78515625
8.25,2.25,13858.4287109375
8.75,2.25,14123.4775390625
9.25,2.25,14386.6591796875
9.75,2.25,14646.470703125
10.25,2.25,14901.17578125
10.75,2.25,15148.7958984375
11.25,2.25,15387.1162109375
11.75,2.25,15613.703125
12.25,2.25,15825.9658203125
12.75,2.25,16021.1474609375
13.25,2.25,16196.4130859375
13.75,2.25,16348.865234375
14.25,2.25,16475.611328125
14.75,2.25,16573.80859375
15.25,2.25,16640.7109375
15.75,2.25,16673.744140625
16.25,2.25,16670.578125
16.75,2.25,16629.234375
17.25,2.25,16548.1015625
17.75,2.25,16426.0546875
18.25,2.25,16262.55859375
18.75,2.25,16057.697265625
19.25,2.25,15812.2275390625
19.75,2.25,15527.6123046875
20.25,2.25,15205.990234375
20.75,2.25,14850.1318359375
21.25,2.25,14463.390625
21.75,2.25,14049.5322265625
22.25,2.25,13612.6533203125
22.75,2.25,13156.9794921875
23.25,2.25,12686.724609375
23.75,2.25,12205.921875
24.25,2.25,11718.3310546875
24.75,2.25,11227.2880859375
25.25,2.25,10735.6767578125
25.75,2.25,10245.8740234375
26.25,2.25,9759.7822265625
26.75,2.25,9278.857421875
27.25,2.25,8804.1953125
27.75,2.25,8336.6142578125
28.25,2.25,7876.74462890625
28.75,2.25,7425.13671875
29.25,2.25,6982.322265625
29.75,2.25,6548.87646484375
30.25,2.25,6125.4462890625
30.75,2.25,5712.7626953125
31.25,2.25,5311.6240234375
31.75,2.25,4922.88525390625
32.25,2.25,4547.412109375
32.75,2.25,4186.06396484375
33.25,2.25,3839.650390625
33.75,2.25,3508.92529296875
34.25,2.25,3194.54614257812
34.75,2.25,2897.06030273437
35.25,2.25,2616.8955078125
35.75,2.25,2354.3408203125
36.25,2.25,2109.53979492187
36.75,2.25,1882.45715332031
37.25,2.25,1672.90124511718
37.75,2.25,1480.51635742187
38.25,2.25,1304.79846191406
38.75,2.25,1145.10900878906
39.25,2.25,1000.69903564453
39.75,2.25,870.742492675781
40.25,2.25,754.346252441406
40.75,2.25,650.589660644531
41.25,2.25,558.543579101562
41.75,2.25,477.282440185546
42.25,2.25,405.892486572265
42.75,2.25,343.483367919921
43.25,2.25,289.173461914062
43.75,2.25,242.095718383789
44.25,2.25,201.452911376953
44.75,2.25,166.553848266601
-44.75,2.75,110.232398986816
-44.25,2.75,124.77350616455
-43.75,2.75,142.012954711914
-43.25,2.75,162.979690551757
-42.75,2.75,188.700851440429
-42.25,2.75,220.209640502929
-41.75,2.75,258.62890625
-41.25,2.75,305.15493774414
-40.75,2.75,361.007293701171
-40.25,2.75,427.362274169921
-39.75,2.75,505.279296875
-39.25,2.75,595.608581542968
-38.75,2.75,698.913452148437
-38.25,2.75,815.403747558593
-37.75,2.75,944.879333496093
-37.25,2.75,1086.71459960937
-36.75,2.75,1239.88269042968
-36.25,2.75,1402.99841308593
-35.75,2.75,1574.39807128906
-35.25,2.75,1752.23779296875
-34.75,2.75,1934.59851074218
-34.25,2.75,2119.58642578125
-33.75,2.75,2305.41967773437
-33.25,2.75,2490.49291992187
-32.75,2.75,2673.42041015625
-32.25,2.75,2853.04638671875
-31.75,2.75,3028.44799804687
-31.25,2.75,3198.90771484375
-30.75,2.75,3363.88159179687
-30.25,2.75,3522.98022460937
-29.75,2.75,3675.93017578125
-29.25,2.75,3822.56127929687
-28.75,2.75,3962.79956054687
-28.25,2.75,4096.66162109375
-27.75,2.75,4224.27197265625
-27.25,2.75,4345.861328125
-26.75,2.75,4461.775390625
-26.25,2.75,4572.47998046875
-25.75,2.75,4678.5390625
-25.25,2.75,4780.60302734375
-24.75,2.75,4879.373046875
-24.25,2.75,4975.56103515625
-23.75,2.75,5069.84326171875
-23.25,2.75,5162.82861328125
-22.75,2.75,5255.017578125
-22.25,2.75,5346.77392578125
-21.75,2.75,5438.32958984375
-21.25,2.75,5529.7705078125
-20.75,2.75,5621.0673828125
-20.25,2.75,5712.10498046875
-19.75,2.75,5802.708984375
-19.25,2.75,5892.68603515625
-18.75,2.75,5981.8642578125
-18.25,2.75,6070.10302734375
-17.75,2.75,6157.3056640625
-17.25,2.75,6243.43359375
-16.75,2.75,6328.48876953125
-16.25,2.75,6412.5009765625
-15.75,2.75,6495.5263671875
-15.25,2.75,6577.6298828125
-14.75,2.75,6658.90234375
-14.25,2.75,6739.4482421875
-13.75,2.75,6819.41357421875
-13.25,2.75,6898.98681640625
-12.75,2.75,6978.41650390625
-12.25,2.75,7057.99755859375
-11.75,2.75,7138.06884765625
-11.25,2.75,7219.001953125
-10.75,2.75,7301.1669921875
-10.25,2.75,7384.9169921875
-9.75,2.75,7470.56005859375
-9.25,2.75,7558.359375
-8.75,2.75,7648.5185546875
-8.25,2.75,7741.205078125
-7.75,2.75,7836.5625
-7.25,2.75,7934.74609375
-6.75,2.75,8035.92919921875
