x(cm),y(cm),Transient (arb),Normalized Transient
2.075,-1.225,1.1393,0.918116543504364
2.125,-1.225,1.13207,0.912290174146393
2.175,-1.225,1.12468,0.906334867153943
2.225,-1.225,1.11716,0.900274798333481
2.275,-1.225,1.10949,0.894093850480696
2.325,-1.225,1.10168,0.887800082197742
2.375,-1.225,1.09373,0.88139349348462
2.425,-1.225,1.08565,0.874882142943485
2.475,-1.225,1.07743,0.868257971972182
2.525,-1.225,1.06908,0.861529039172865
2.575,-1.225,1.06059,0.85468728594338
2.625,-1.225,1.05198,0.847748829488037
2.675,-1.225,1.04325,0.840713669806835
2.725,-1.225,1.03439,0.83357374829762
2.775,-1.225,1.02541,0.826337123562547
2.825,-1.225,1.01631,0.819003795601615
2.875,-1.225,1.00709,0.811573764414825
2.925,-1.225,0.997755,0.804051059303253
2.975,-1.225,0.98831,0.796439709567978
3.025,-1.225,0.978755,0.788739715209
3.075,-1.225,0.969093,0.780953493806964
3.125,-1.225,0.959326,0.773082657082303
3.175,-1.225,0.949457,0.765129622615661
3.225,-1.225,0.939489,0.757096807987687
3.275,-1.225,0.929423,0.748985019058594
3.325,-1.225,0.919262,0.740796673409031
3.375,-1.225,0.90901,0.732534994479858
3.425,-1.225,0.898668,0.724200788131291
3.475,-1.225,0.88824,0.715797277804192
3.525,-1.225,0.877728,0.707326075218993
3.575,-1.225,0.867134,0.698788792096123
3.625,-1.225,0.856463,0.690189457736661
3.675,-1.225,0.845716,0.681528878000822
3.725,-1.225,0.834896,0.672809470469252
3.775,-1.225,0.824006,0.664033652722599
3.825,-1.225,0.813049,0.655203842341508
3.875,-1.225,0.802028,0.646322456906625
3.925,-1.225,0.790945,0.637391108138382
3.975,-1.225,0.779804,0.628413019477642
4.025,-1.225,0.768607,0.619389802644833
4.075,-1.225,0.757357,0.610323875220604
4.125,-1.225,0.746058,0.601218460645816
4.175,-1.225,0.734711,0.592074364780685
4.225,-1.225,0.723321,0.582895616926288
4.275,-1.225,0.711889,0.57368302294284
4.325,-1.225,0.70042,0.56444061213142
4.375,-1.225,0.688915,0.555169190352242
4.425,-1.225,0.677378,0.545871981046168
-4.475,-1.175,0.665054,0.535940559750506
-4.425,-1.175,0.676569,0.545220040131839
-4.375,-1.175,0.688054,0.554475344706707
-4.325,-1.175,0.699507,0.56370486175468
-4.275,-1.175,0.710924,0.572905367834895
-4.225,-1.175,0.722302,0.582074445366707
-4.175,-1.175,0.733639,0.591210482629683
-4.125,-1.175,0.744932,0.600311062043178
-4.075,-1.175,0.756177,0.60937296016633
-4.025,-1.175,0.767373,0.618395371138922
-3.975,-1.175,0.778515,0.627374265659878
-3.925,-1.175,0.789601,0.636308032008768
-3.875,-1.175,0.800629,0.645195058465159
-3.825,-1.175,0.811595,0.654032121588189
-3.775,-1.175,0.822497,0.662817609657429
-3.725,-1.175,0.833332,0.671549105092231
-3.675,-1.175,0.844096,0.680223384451733
-3.625,-1.175,0.854788,0.68883964187572
-3.575,-1.175,0.865405,0.697395459783546
-3.525,-1.175,0.875943,0.705887614734348
-3.475,-1.175,0.8864,0.714314495007696
-3.425,-1.175,0.896773,0.722673683022943
-3.375,-1.175,0.90706,0.730963567059658
-3.325,-1.175,0.917257,0.739180923676979
-3.275,-1.175,0.927363,0.747324947014691
-3.225,-1.175,0.937375,0.755393219492147
-3.175,-1.175,0.94729,0.763383323528701
-3.125,-1.175,0.957105,0.771292841543706
-3.075,-1.175,0.966819,0.779120967676947
-3.025,-1.175,0.976428,0.786864478487562
-2.975,-1.175,0.98593,0.794521762255119
-2.925,-1.175,0.995322,0.802090401398973
-2.875,-1.175,1.0046,0.809567172478262
-2.825,-1.175,1.01377,0.816956910654278
-2.775,-1.175,1.02282,0.824249945604436
-2.725,-1.175,1.03175,0.831446277328734
-2.675,-1.175,1.04056,0.838545905827175
-2.625,-1.175,1.04925,0.845548831099757
-2.575,-1.175,1.05781,0.852446994544326
-2.525,-1.175,1.06624,0.859240396160882
-2.475,-1.175,1.07455,0.865937094551579
-2.425,-1.175,1.08272,0.872520972512108
-2.375,-1.175,1.09076,0.879000088644624
-2.325,-1.175,1.09866,0.885366384346971
-2.275,-1.175,1.10642,0.891619859619151
-2.225,-1.175,1.11405,0.897768573063316
-2.175,-1.175,1.12153,0.903796407475159
-2.125,-1.175,1.12887,0.909711421456834
-2.075,-1.175,1.13606,0.915505556406186
-2.025,-1.175,1.14311,0.921186870925369
-1.975,-1.175,1.15001,0.92674730641223
-1.925,-1.175,1.15675,0.932178804264612
-1.875,-1.175,1.16335,0.937497481686827
-1.825,-1.175,1.16979,0.942687221474563
-1.775,-1.175,1.17607,0.947748023627822
-1.725,-1.175,1.1822,0.952687946748757
-1.675,-1.175,1.18817,0.957498932235214
-1.625,-1.175,1.19398,0.962180980087194
-1.575,-1.175,1.19963,0.966734090304696
-1.525,-1.175,1.20511,0.971150204285565
-1.475,-1.175,1.21043,0.975437380631955
-1.425,-1.175,1.21559,0.979595619343869
-1.375,-1.175,1.22058,0.983616861819149
-1.325,-1.175,1.2254,0.987501108057796
-1.275,-1.175,1.23005,0.991248358059811
-1.225,-1.175,1.23453,0.994858611825193
-1.175,-1.175,1.23884,0.998331869353942
-1.125,-1.175,1.24298,1.00166813064606
-1.075,-1.175,1.24695,1.00486739570154
-1.025,-1.175,1.25074,1.00792160591824
-0.975,-1.175,1.25436,1.0108388198983
-0.925,-1.175,1.2578,1.01361097903958
-0.875,-1.175,1.26106,1.01623808334206
-0.825,-1.175,1.26415,1.01872819140792
-0.775,-1.175,1.26706,1.02107324463499
-0.725,-1.175,1.26979,1.02327324302327
-0.675,-1.175,1.27234,1.02532818657276
-0.625,-1.175,1.27472,1.02724613388562
-0.575,-1.175,1.27691,1.02901096775753
-0.525,-1.175,1.27892,1.03063074679066
-0.475,-1.175,1.28075,1.032105470985
-0.425,-1.175,1.28239,1.0334270817384
-0.375,-1.175,1.28386,1.03461169625517
-0.325,-1.175,1.28514,1.03564319733099
-0.275,-1.175,1.28624,1.03652964356803
-0.225,-1.175,1.28715,1.03726297636412
-0.175,-1.175,1.28789,1.03785931292358
-0.125,-1.175,1.28843,1.03829447743994
-0.075,-1.175,1.2888,1.03859264571967
-0.025,-1.175,1.28898,1.03873770055846
0.025,-1.175,1.28898,1.03873770055846
0.075,-1.175,1.28879,1.03858458711752
0.125,-1.175,1.28842,1.03828641883779
0.175,-1.175,1.28787,1.03784319571927
0.225,-1.175,1.28713,1.03724685915981
0.275,-1.175,1.28621,1.03650546776156
0.325,-1.175,1.28511,1.03561902152453
0.375,-1.175,1.28382,1.03457946184655
0.425,-1.175,1.28236,1.03340290593194
0.475,-1.175,1.28071,1.03207323657638
0.525,-1.175,1.27887,1.03059045377989
0.575,-1.175,1.27686,1.02897067474676
0.625,-1.175,1.27466,1.02719778227269
0.675,-1.175,1.27229,1.02528789356198
0.725,-1.175,1.26973,1.02322489141034
0.775,-1.175,1.267,1.02102489302206
0.825,-1.175,1.26408,1.01867178119283
0.875,-1.175,1.26099,1.01618167312698
0.925,-1.175,1.25772,1.01354651022234
0.975,-1.175,1.25428,1.01077435108106
1.025,-1.175,1.25066,1.007857137101
1.075,-1.175,1.24686,1.00479486828215
1.125,-1.175,1.24289,1.00159560322666
1.175,-1.175,1.23875,0.998259341934548
1.225,-1.175,1.23444,0.994786084405799
1.275,-1.175,1.22995,0.991167772038262
1.325,-1.175,1.2253,0.987420522036248
1.375,-1.175,1.22047,0.983528217195445
1.425,-1.175,1.21548,0.979506974720165
1.475,-1.175,1.21032,0.975348736008252
1.525,-1.175,1.205,0.971061559661861
1.575,-1.175,1.19951,0.966637387078837
1.625,-1.175,1.19386,0.962084276861336
1.675,-1.175,1.18805,0.957402229009356
1.725,-1.175,1.18208,0.952591243522899
1.775,-1.175,1.17595,0.947651320401963
1.825,-1.175,1.16966,0.94258245964655
1.875,-1.175,1.16322,0.937392719858813
1.925,-1.175,1.15662,0.932074042436599
1.975,-1.175,1.14988,0.926642544584217
2.025,-1.175,1.14298,0.921082109097356
2.075,-1.175,1.13593,0.915400794578173
2.125,-1.175,1.12874,0.909606659628821
2.175,-1.175,1.1214,0.903691645647146
2.225,-1.175,1.11391,0.897655752633148
2.275,-1.175,1.10629,0.891515097791137
2.325,-1.175,1.09852,0.885253563916803
2.375,-1.175,1.09062,0.878887268214455
2.425,-1.175,1.08258,0.87240815208194
2.475,-1.175,1.07441,0.865824274121411
2.525,-1.175,1.06611,0.859135634332869
2.575,-1.175,1.05767,0.852334174114158
2.625,-1.175,1.04911,0.845436010669589
2.675,-1.175,1.04043,0.838441143999162
2.725,-1.175,1.03162,0.831341515500721
2.775,-1.175,1.02269,0.824145183776422
2.825,-1.175,1.01364,0.816852148826265
2.875,-1.175,1.00448,0.809470469252404
2.925,-1.175,0.995199,0.801991280592469
2.975,-1.175,0.985809,0.794424253169045
3.025,-1.175,0.976309,0.786768581121919
3.075,-1.175,0.966704,0.779028293752166
3.125,-1.175,0.956994,0.771203391059787
3.175,-1.175,0.947182,0.763296290625428
3.225,-1.175,0.937271,0.755309410029736
3.275,-1.175,0.927264,0.747245166853358
3.325,-1.175,0.917162,0.739104366956508
3.375,-1.175,0.90697,0.730891039640264
3.425,-1.175,0.896688,0.722605184904627
3.475,-1.175,0.886321,0.714250832050672
3.525,-1.175,0.87587,0.705828786938618
3.575,-1.175,0.865338,0.697341467149108
3.625,-1.175,0.854728,0.688791290262791
3.675,-1.175,0.844044,0.680181479720528
3.725,-1.175,0.833287,0.671512841382534
3.775,-1.175,0.82246,0.662787792829456
3.825,-1.175,0.811566,0.65400875164194
3.875,-1.175,0.800609,0.645178941260849
3.925,-1.175,0.78959,0.636299167546397
3.975,-1.175,0.778513,0.627372653939448
4.025,-1.175,0.767381,0.618401818020646
4.075,-1.175,0.756196,0.609388271510424
4.125,-1.175,0.744961,0.600334431989427
4.175,-1.175,0.73368,0.591243522898518
4.225,-1.175,0.722355,0.582117155958127
4.275,-1.175,0.710989,0.572957748748902
4.325,-1.175,0.699585,0.563767718851488
4.375,-1.175,0.688145,0.554548677986316
4.425,-1.175,0.676674,0.545304655454465
-4.475,-1.125,0.664427,0.535435285395395
-4.425,-1.125,0.67588,0.544664802443368
-4.375,-1.125,0.687304,0.553870949545092
-4.325,-1.125,0.698694,0.563049697399489
-4.275,-1.125,0.710049,0.572200240146344
-4.225,-1.125,0.721365,0.581319354344795
-4.175,-1.125,0.73264,0.590405428274411
-4.125,-1.125,0.743871,0.599456044354546
-4.075,-1.125,0.755054,0.608467979144338
-4.025,-1.125,0.766188,0.61744042678357
-3.975,-1.125,0.777269,0.626370163831382
-3.925,-1.125,0.788294,0.635254772707126
-3.875,-1.125,0.799261,0.644092641690372
-3.825,-1.125,0.810167,0.652881353200474
-3.775,-1.125,0.821008,0.661617683796569
-3.725,-1.125,0.831783,0.670300827618441
-3.675,-1.125,0.842487,0.678926755365014
-3.625,-1.125,0.85312,0.687495467036288
-3.575,-1.125,0.863677,0.696002933331184
-3.525,-1.125,0.874156,0.704447542529273
-3.475,-1.125,0.884555,0.712827682910123
-3.425,-1.125,0.894871,0.721140936893086
-3.375,-1.125,0.9051,0.729384081037303
-3.325,-1.125,0.915241,0.737556309482557
-3.275,-1.125,0.925291,0.745655204648202
-3.225,-1.125,0.935247,0.753678348953591
-3.175,-1.125,0.945106,0.761623324818077
-3.125,-1.125,0.954867,0.769489326381446
-3.075,-1.125,0.964526,0.777273130202835
-3.025,-1.125,0.974082,0.784973930422029
-2.975,-1.125,0.983531,0.792588503598166
-2.925,-1.125,0.992871,0.800115238010815
-2.875,-1.125,1.0021,0.807552521939544
-2.825,-1.125,1.01122,0.814901967104786
-2.775,-1.125,1.02022,0.822154709044169
-2.725,-1.125,1.0291,0.829310747757694
-2.675,-1.125,1.03786,0.83637008324536
-2.625,-1.125,1.0465,0.843332715507168
-2.575,-1.125,1.05501,0.850190585940963
-2.525,-1.125,1.0634,0.856951753148899
-2.475,-1.125,1.07166,0.863608158528822
-2.425,-1.125,1.07978,0.870151743478576
-2.375,-1.125,1.08778,0.876598625202472
-2.325,-1.125,1.09564,0.8829326864962
-2.275,-1.125,1.10336,0.88915392735976
-2.225,-1.125,1.11094,0.895262347793152
-2.175,-1.125,1.11838,0.901257947796375
-2.125,-1.125,1.12568,0.907140727369431
-2.075,-1.125,1.13284,0.912910686512318
-2.025,-1.125,1.13984,0.918551708020727
-1.975,-1.125,1.1467,0.924079909098968
-1.925,-1.125,1.15341,0.929487231144886
-1.875,-1.125,1.15997,0.93477367415848
-1.825,-1.125,1.16638,0.939939238139752
-1.775,-1.125,1.17263,0.944975864486546
-1.725,-1.125,1.17872,0.949883553198862
-1.675,-1.125,1.18466,0.954670362878855
-1.625,-1.125,1.19044,0.95932823492437
-1.575,-1.125,1.19605,0.963849110733252
-1.525,-1.125,1.20151,0.968249107509811
-1.475,-1.125,1.2068,0.972512108049738
-1.425,-1.125,1.21193,0.976646170955186
-1.375,-1.125,1.21689,0.980643237624002
-1.325,-1.125,1.22169,0.984511366658339
-1.275,-1.125,1.22631,0.98823444085389
-1.225,-1.125,1.23077,0.991828577414961
-1.175,-1.125,1.23506,0.995285717739401
-1.125,-1.125,1.23918,0.998605861827207
-1.075,-1.125,1.24312,1.00178095107623
-1.025,-1.125,1.2469,1.00482710269077
-0.975,-1.125,1.25049,1.00772014086437
-0.925,-1.125,1.25392,1.01048424140349
-0.875,-1.125,1.25716,1.01309522850166
-0.825,-1.125,1.26024,1.01557727796536
-0.775,-1.125,1.26313,1.01790621398812
-0.725,-1.125,1.26585,1.02009815377425
-0.675,-1.125,1.26838,1.02213698011943
-0.625,-1.125,1.27074,1.02403881022798
-0.575,-1.125,1.27292,1.02579558549774
-0.525,-1.125,1.27492,1.02740730592871
-0.475,-1.125,1.27674,1.0288739715209
-0.425,-1.125,1.27838,1.0301955822743
-0.375,-1.125,1.27984,1.03137213818891
-0.325,-1.125,1.28111,1.03239558066258
-0.275,-1.125,1.28221,1.03328202689961
-0.225,-1.125,1.28312,1.03401535969571
-0.175,-1.125,1.28385,1.03460363765301
-0.125,-1.125,1.28439,1.03503880216938
-0.075,-1.125,1.28476,1.03533697044911
-0.025,-1.125,1.28494,1.03548202528789
0.025,-1.125,1.28493,1.03547396668574
0.075,-1.125,1.28475,1.03532891184695
0.125,-1.125,1.28438,1.03503074356722
0.175,-1.125,1.28383,1.0345875204487
0.225,-1.125,1.2831,1.0339992424914
0.275,-1.125,1.28218,1.03325785109315
0.325,-1.125,1.28109,1.03237946345827
0.375,-1.125,1.27981,1.03134796238245
0.425,-1.125,1.27835,1.03017140646783
0.475,-1.125,1.2767,1.02884173711228
0.525,-1.125,1.27488,1.02737507152009
0.575,-1.125,1.27288,1.02576335108912
0.625,-1.125,1.27069,1.0239985172172
0.675,-1.125,1.26833,1.02209668710865
0.725,-1.125,1.26579,1.02004980216132
0.775,-1.125,1.26307,1.01785786237519
0.825,-1.125,1.26017,1.01552086775028
0.875,-1.125,1.2571,1.01304687688874
0.925,-1.125,1.25384,1.01041977258625
0.975,-1.125,1.25042,1.00766373064928
1.025,-1.125,1.24682,1.00476263387353
1.075,-1.125,1.24304,1.00171648225899
1.125,-1.125,1.23909,0.998533334407814
1.175,-1.125,1.23497,0.995213190320007
1.225,-1.125,1.23068,0.991756049995568
1.275,-1.125,1.22622,0.988161913434496
1.325,-1.125,1.22159,0.984430780636791
1.375,-1.125,1.21679,0.980562651602453
1.425,-1.125,1.21182,0.976557526331482
1.475,-1.125,1.20669,0.972423463426034
1.525,-1.125,1.2014,0.968160462886108
1.575,-1.125,1.19594,0.963760466109549
1.625,-1.125,1.19032,0.959231531698512
1.675,-1.125,1.18454,0.954573659652997
1.725,-1.125,1.1786,0.949786849973004
1.775,-1.125,1.17251,0.944879161260688
1.825,-1.125,1.16625,0.939834476311739
1.875,-1.125,1.15985,0.934676970932622
1.925,-1.125,1.15329,0.929390527919027
1.975,-1.125,1.14658,0.923983205873109
2.025,-1.125,1.13972,0.918455004794868
2.075,-1.125,1.13271,0.912805924684304
2.125,-1.125,1.12555,0.907035965541417
2.175,-1.125,1.11825,0.901153185968362
2.225,-1.125,1.11081,0.895157585965139
2.275,-1.125,1.10323,0.889049165531747
2.325,-1.125,1.09551,0.882827924668187
2.375,-1.125,1.08765,0.876493863374459
2.425,-1.125,1.07965,0.870046981650563
2.475,-1.125,1.07153,0.863503396700808
2.525,-1.125,1.06327,0.856846991320885
2.575,-1.125,1.05488,0.850085824112949
2.625,-1.125,1.04637,0.843227953679155
2.675,-1.125,1.03773,0.836265321417347
2.725,-1.125,1.02897,0.829205985929681
2.775,-1.125,1.02009,0.822049947216156
2.825,-1.125,1.01109,0.814797205276773
2.875,-1.125,1.00198,0.807455818713686
2.925,-1.125,0.992754,0.800020952365603
2.975,-1.125,0.983416,0.792495829673385
3.025,-1.125,0.97397,0.784883674077895
3.075,-1.125,0.964418,0.777186097299562
3.125,-1.125,0.954763,0.769405516919035
3.175,-1.125,0.945006,0.761542738796528
3.225,-1.125,0.93515,0.753600180512688
3.275,-1.125,0.925199,0.745581065508377
3.325,-1.125,0.915154,0.73748619964381
3.375,-1.125,0.905018,0.729318000499634
3.425,-1.125,0.894794,0.721078885656494
3.475,-1.125,0.884485,0.712771272695038
3.525,-1.125,0.874092,0.704395967475482
3.575,-1.125,0.86362,0.695956999298902
3.625,-1.125,0.853069,0.687454368165298
3.675,-1.125,0.842444,0.678892103375748
3.725,-1.125,0.831747,0.670271816650684
3.775,-1.125,0.820981,0.66159592557075
3.825,-1.125,0.810148,0.65286604185638
3.875,-1.125,0.799251,0.644084583088218
3.925,-1.125,0.788294,0.635254772707126
3.975,-1.125,0.777278,0.626377416573321
4.025,-1.125,0.766207,0.617455738127664
4.075,-1.125,0.755084,0.608492154950802
4.125,-1.125,0.743912,0.599489084623381
4.175,-1.125,0.732693,0.590448138865832
4.225,-1.125,0.72143,0.581371735258802
4.275,-1.125,0.710126,0.572262291382937
4.325,-1.125,0.698784,0.563122224818883
4.375,-1.125,0.687408,0.553954759007503
4.425,-1.125,0.675999,0.544760699809011
-4.475,-1.075,0.663828,0.534952575126319
-4.425,-1.075,0.675222,0.544134546421578
-4.375,-1.075,0.686586,0.553292341910372
-4.325,-1.075,0.697917,0.562423544012056
-4.275,-1.075,0.709212,0.571525735145982
-4.225,-1.075,0.720469,0.580597303591719
-4.175,-1.075,0.731685,0.589635831768621
-4.125,-1.075,0.742857,0.598638902096043
-4.075,-1.075,0.753982,0.607604096993336
-4.025,-1.075,0.765057,0.616528998879854
-3.975,-1.075,0.776079,0.625411190174952
-3.925,-1.075,0.787046,0.634249059158199
-3.875,-1.075,0.797954,0.643039382388731
-3.825,-1.075,0.808802,0.651781354006334
-3.775,-1.075,0.819586,0.660471750570146
-3.725,-1.075,0.830303,0.669108154499521
-3.675,-1.075,0.840951,0.677688954074026
-3.625,-1.075,0.851527,0.686211731713017
-3.575,-1.075,0.862027,0.694673263975631
-3.525,-1.075,0.872451,0.703073550861868
-3.475,-1.075,0.882794,0.71140856307065
-3.425,-1.075,0.893054,0.719676688881547
-3.375,-1.075,0.903229,0.727876316574127
-3.325,-1.075,0.913316,0.736005028567745
-3.275,-1.075,0.923312,0.744060407281753
-3.225,-1.075,0.933215,0.752040840995721
-3.175,-1.075,0.943022,0.759943912129002
-3.125,-1.075,0.95273,0.76776720310095
-3.075,-1.075,0.962338,0.775509908051349
-3.025,-1.075,0.971842,0.783168803539338
-2.975,-1.075,0.981241,0.790743083704701
-2.925,-1.075,0.990531,0.798229525106575
-2.875,-1.075,0.999711,0.805627321884746
-2.825,-1.075,1.00878,0.812935668178998
-2.775,-1.075,1.01773,0.820148117107606
-2.725,-1.075,1.02657,0.827271921412512
-2.675,-1.075,1.03528,0.834290963889404
-2.625,-1.075,1.04387,0.841213303140437
-2.575,-1.075,1.05234,0.848038939165612
-2.525,-1.075,1.06068,0.854759813362774
-2.475,-1.075,1.0689,0.861383984334077
-2.425,-1.075,1.07698,0.867895334875213
-2.375,-1.075,1.08493,0.874301923588334
-2.325,-1.075,1.09275,0.880603750473443
-2.275,-1.075,1.10043,0.886792756928383
-2.225,-1.075,1.10798,0.89287700155531
-2.175,-1.075,1.11538,0.898840367149914
-2.125,-1.075,1.12264,0.90469091231435
-2.075,-1.075,1.12975,0.910420578446463
-2.025,-1.075,1.13673,0.916045482750562
-1.975,-1.075,1.14355,0.921541449420184
-1.925,-1.075,1.15022,0.926916537057482
-1.875,-1.075,1.15675,0.932178804264612
-1.825,-1.075,1.16312,0.937312133837265
-1.775,-1.075,1.16934,0.942324584377594
-1.725,-1.075,1.1754,0.947208097283445
-1.675,-1.075,1.18131,0.951970731156974
-1.625,-1.075,1.18705,0.956596368793869
-1.575,-1.075,1.19264,0.961101127398441
-1.525,-1.075,1.19807,0.965476948368536
-1.475,-1.075,1.20334,0.969723831704153
-1.425,-1.075,1.20844,0.973833718803136
-1.375,-1.075,1.21337,0.977806609665488
-1.325,-1.075,1.21814,0.981650562893361
-1.275,-1.075,1.22275,0.985365578486756
-1.225,-1.075,1.22718,0.988935539241363
-1.175,-1.075,1.23145,0.992376562361493
-1.125,-1.075,1.23555,0.995680589244989
-1.075,-1.075,1.23947,0.998839561289699
-1.025,-1.075,1.24322,1.00186153709778
-0.975,-1.075,1.2468,1.00474651666922
-0.925,-1.075,1.25021,1.00749450000403
-0.875,-1.075,1.25344,1.01009742850005
-0.825,-1.075,1.2565,1.01256336075944
-0.775,-1.075,1.25938,1.01488423818005
-0.725,-1.075,1.26208,1.01706006076186
-0.675,-1.075,1.2646,1.01909082850489
-0.625,-1.075,1.26695,1.02098460001128
-0.575,-1.075,1.26912,1.02273331667889
-0.525,-1.075,1.27111,1.02433697850771
-0.475,-1.075,1.27292,1.02579558549774
-0.425,-1.075,1.27455,1.02710913764898
-0.375,-1.075,1.276,1.02827763496144
-0.325,-1.075,1.27727,1.02930107743511
-0.275,-1.075,1.27836,1.03017946506999
-0.225,-1.075,1.27926,1.03090473926393
-0.175,-1.075,1.27999,1.03149301722123
-0.125,-1.075,1.28053,1.0319281817376
-0.075,-1.075,1.28089,1.03221829141517
-0.025,-1.075,1.28107,1.03236334625396
0.025,-1.075,1.28107,1.03236334625396
0.075,-1.075,1.28089,1.03221829141517
0.125,-1.075,1.28052,1.03192012313544
0.175,-1.075,1.27997,1.03147690001692
0.225,-1.075,1.27924,1.03088862205962
0.275,-1.075,1.27833,1.03015528926352
0.325,-1.075,1.27724,1.02927690162864
0.375,-1.075,1.27597,1.02825345915498
0.425,-1.075,1.27452,1.02708496184252
0.475,-1.075,1.27288,1.02576335108912
0.525,-1.075,1.27107,1.02430474409909
0.575,-1.075,1.26907,1.02269302366811
0.625,-1.075,1.2669,1.02094430700051
0.675,-1.075,1.26455,1.01905053549411
0.725,-1.075,1.26202,1.01701170914893
0.775,-1.075,1.25932,1.01483588656712
0.825,-1.075,1.25643,1.01250695054436
0.875,-1.075,1.25337,1.01004101828497
0.925,-1.075,1.25014,1.00743808978895
0.975,-1.075,1.24673,1.00469010645413
1.025,-1.075,1.24315,1.00180512688269
1.075,-1.075,1.23939,0.99877509247246
1.125,-1.075,1.23546,0.995608061825596
1.175,-1.075,1.23136,0.992304034942099
1.225,-1.075,1.22709,0.988863011821969
1.275,-1.075,1.22265,0.985284992465207
1.325,-1.075,1.21805,0.981578035473967
1.375,-1.075,1.21327,0.977726023643939
1.425,-1.075,1.20834,0.973753132781588
1.475,-1.075,1.20323,0.969635187080449
1.525,-1.075,1.19796,0.965388303744832
1.575,-1.075,1.19253,0.961012482774738
1.625,-1.075,1.18694,0.956507724170166
1.675,-1.075,1.18119,0.951874027931115
1.725,-1.075,1.17529,0.947119452659742
1.775,-1.075,1.16922,0.942227881151735
1.825,-1.075,1.163,0.937215430611406
1.875,-1.075,1.15663,0.932082101038754
1.925,-1.075,1.1501,0.926819833831623
1.975,-1.075,1.14343,0.921444746194325
2.025,-1.075,1.1366,0.915940720922549
2.075,-1.075,1.12963,0.910323875220604
2.125,-1.075,1.12251,0.904586150486337
2.175,-1.075,1.11525,0.898735605321901
2.225,-1.075,1.10785,0.892772239727297
2.275,-1.075,1.10031,0.886696053702525
2.325,-1.075,1.09262,0.880498988645429
2.375,-1.075,1.08481,0.874205220362476
2.425,-1.075,1.07686,0.867798631649354
2.475,-1.075,1.06877,0.861279222506064
2.525,-1.075,1.06056,0.854663110136916
2.575,-1.075,1.05222,0.847942235939754
2.625,-1.075,1.04375,0.841116599914579
2.675,-1.075,1.03516,0.834194260663545
2.725,-1.075,1.02644,0.827167159584498
2.775,-1.075,1.01761,0.820051413881748
2.825,-1.075,1.00866,0.812838964953139
2.875,-1.075,0.999598,0.805536259680396
2.925,-1.075,0.99042,0.798140074622656
2.975,-1.075,0.981133,0.790656050801428
3.025,-1.075,0.971737,0.783084188216712
3.075,-1.075,0.962236,0.77542771030937
3.125,-1.075,0.952633,0.767689034660048
3.175,-1.075,0.942928,0.759868161268747
3.225,-1.075,0.933126,0.751969119436543
3.275,-1.075,0.923228,0.743992715023652
3.325,-1.075,0.913237,0.735941365610721
3.375,-1.075,0.903155,0.727816682918181
3.425,-1.075,0.892986,0.719621890386893
3.475,-1.075,0.882732,0.711358599737289
3.525,-1.075,0.872395,0.7030284226898
3.575,-1.075,0.861979,0.694634582685287
3.625,-1.075,0.851485,0.686177885583967
3.675,-1.075,0.840917,0.6776615548267
3.725,-1.075,0.830277,0.669087202133918
3.775,-1.075,0.819568,0.660457245086267
3.825,-1.075,0.808793,0.651774101264395
3.875,-1.075,0.797954,0.643039382388731
3.925,-1.075,0.787055,0.634256311900138
3.975,-1.075,0.776098,0.625426501519046
4.025,-1.075,0.765086,0.616552368826103
4.075,-1.075,0.754022,0.607636331401955
4.125,-1.075,0.742909,0.598680806827248
4.175,-1.075,0.731749,0.589687406822413
4.225,-1.075,0.720546,0.580659354828312
4.275,-1.075,0.709301,0.57159745670516
4.325,-1.075,0.698019,0.562505741754035
4.375,-1.075,0.686702,0.553385821695369
4.425,-1.075,0.675353,0.544240114109807
-4.475,-1.025,0.663256,0.53449162308306
-4.425,-1.025,0.674593,0.543627660346036
-4.375,-1.025,0.6859,0.552739521802548
-4.325,-1.025,0.697175,0.561825595732164
-4.275,-1.025,0.708414,0.570882658694023
-4.225,-1.025,0.719615,0.579909098967693
-4.175,-1.025,0.730774,0.588901693112313
-4.125,-1.025,0.74189,0.597859635267666
-4.075,-1.025,0.752959,0.606779701992892
-4.025,-1.025,0.763978,0.615659475707344
-3.975,-1.025,0.774944,0.624496538830374
-3.925,-1.025,0.785855,0.633289279641553
-3.875,-1.025,0.796709,0.64203608642045
-3.825,-1.025,0.807501,0.650732929865985
-3.775,-1.025,0.81823,0.659379004117946
-3.725,-1.025,0.828893,0.667971891595684
-3.675,-1.025,0.839486,0.676508368858338
-3.625,-1.025,0.850008,0.684987630045692
-3.575,-1.025,0.860455,0.693406451716885
-3.525,-1.025,0.870825,0.701763222151485
-3.475,-1.025,0.881116,0.710056329629063
-3.425,-1.025,0.891324,0.718282550708754
-3.375,-1.025,0.901446,0.726439467809914
-3.325,-1.025,0.911482,0.734527080932542
-3.275,-1.025,0.921426,0.742540554915344
-3.225,-1.025,0.931278,0.750479889758323
-3.175,-1.025,0.941035,0.758342667880829
-3.125,-1.025,0.950694,0.766126471702219
-3.075,-1.025,0.960252,0.773828883641844
-3.025,-1.025,0.969708,0.781449097839489
-2.975,-1.025,0.979059,0.788984696714508
-2.925,-1.025,0.988302,0.796433262686255
-2.875,-1.025,0.997435,0.803793184034297
-2.825,-1.025,1.00646,0.811066072479068
-2.775,-1.025,1.01536,0.818238228396902
-2.725,-1.025,1.02415,0.825321739691033
