xmm,ymm,intensity
36.25,-19.75,287.404
36.75,-19.75,250.821
37.25,-19.75,217.797
37.75,-19.75,188.234
38.25,-19.75,161.986
38.75,-19.75,138.866
39.25,-19.75,118.656
39.75,-19.75,101.114
40.25,-19.75,85.9856
40.75,-19.75,73.0114
41.25,-19.75,61.9363
41.75,-19.75,52.5153
42.25,-19.75,44.5187
42.75,-19.75,37.7373
43.25,-19.75,31.9845
43.75,-19.75,27.0968
44.25,-19.75,22.9312
44.75,-19.75,19.3641
-44.75,-19.25,26.5543
-44.25,-19.25,26.91
-43.75,-19.25,27.171
-43.25,-19.25,27.5353
-42.75,-19.25,28.1473
-42.25,-19.25,29.08
-41.75,-19.25,30.4033
-41.25,-19.25,32.1942
-40.75,-19.25,34.5429
-40.25,-19.25,37.5583
-39.75,-19.25,41.3741
-39.25,-19.25,46.1538
-38.75,-19.25,52.0961
-38.25,-19.25,59.4386
-37.75,-19.25,68.4594
-37.25,-19.25,79.476
-36.75,-19.25,92.8416
-36.25,-19.25,108.936
-35.75,-19.25,128.153
-35.25,-19.25,150.877
-34.75,-19.25,177.465
-34.25,-19.25,208.217
-33.75,-19.25,243.347
-33.25,-19.25,282.967
-32.75,-19.25,327.065
-32.25,-19.25,375.493
-31.75,-19.25,427.969
-31.25,-19.25,484.083
-30.75,-19.25,543.318
-30.25,-19.25,605.065
-29.75,-19.25,668.658
-29.25,-19.25,733.397
-28.75,-19.25,798.584
-28.25,-19.25,863.546
-27.75,-19.25,927.665
-27.25,-19.25,990.401
-26.75,-19.25,1051.31
-26.25,-19.25,1110.07
-25.75,-19.25,1166.46
-25.25,-19.25,1220.42
-24.75,-19.25,1272
-24.25,-19.25,1321.35
-23.75,-19.25,1368.75
-23.25,-19.25,1414.54
-22.75,-19.25,1459.12
-22.25,-19.25,1502.91
-21.75,-19.25,1546.32
-21.25,-19.25,1589.73
-20.75,-19.25,1633.46
-20.25,-19.25,1677.74
-19.75,-19.25,1722.72
-19.25,-19.25,1768.47
-18.75,-19.25,1814.96
-18.25,-19.25,1862.09
-17.75,-19.25,1909.73
-17.25,-19.25,1957.69
-16.75,-19.25,2005.79
-16.25,-19.25,2053.85
-15.75,-19.25,2101.74
-15.25,-19.25,2149.36
-14.75,-19.25,2196.71
-14.25,-19.25,2243.83
-13.75,-19.25,2290.84
-13.25,-19.25,2337.95
-12.75,-19.25,2385.43
-12.25,-19.25,2433.59
-11.75,-19.25,2482.79
-11.25,-19.25,2533.4
-10.75,-19.25,2585.79
-10.25,-19.25,2640.29
-9.75,-19.25,2697.22
-9.25,-19.25,2756.82
-8.75,-19.25,2819.26
-8.25,-19.25,2884.67
-7.75,-19.25,2953.1
-7.25,-19.25,3024.53
-6.75,-19.25,3098.88
-6.25,-19.25,3176
-5.75,-19.25,3255.68
-5.25,-19.25,3337.68
-4.75,-19.25,3421.66
-4.25,-19.25,3507.27
-3.75,-19.25,3594.07
-3.25,-19.25,3681.63
-2.75,-19.25,3769.47
-2.25,-19.25,3857.15
-1.75,-19.25,3944.22
-1.25,-19.25,4030.32
-0.75,-19.25,4115.13
-0.25,-19.25,4198.41
0.25,-19.25,4279.97
0.75,-19.25,4359.68
1.25,-19.25,4437.43
1.75,-19.25,4513.06
2.25,-19.25,4586.39
2.75,-19.25,4657.12
3.25,-19.25,4724.84
3.75,-19.25,4789
4.25,-19.25,4848.94
4.75,-19.25,4903.85
5.25,-19.25,4952.83
5.75,-19.25,4994.93
6.25,-19.25,5029.16
6.75,-19.25,5054.59
7.25,-19.25,5070.35
7.75,-19.25,5075.7
8.25,-19.25,5070.09
8.75,-19.25,5053.19
9.25,-19.25,5024.91
9.75,-19.25,4985.42
10.25,-19.25,4935.18
10.75,-19.25,4874.88
11.25,-19.25,4805.42
11.75,-19.25,4727.88
12.25,-19.25,4643.43
12.75,-19.25,4553.26
13.25,-19.25,4458.52
13.75,-19.25,4360.25
14.25,-19.25,4259.33
14.75,-19.25,4156.47
15.25,-19.25,4052.16
15.75,-19.25,3946.71
16.25,-19.25,3840.3
16.75,-19.25,3732.96
17.25,-19.25,3624.68
17.75,-19.25,3515.42
18.25,-19.25,3405.16
18.75,-19.25,3293.93
19.25,-19.25,3181.82
19.75,-19.25,3069.01
20.25,-19.25,2955.74
20.75,-19.25,2842.33
21.25,-19.25,2729.14
21.75,-19.25,2616.58
22.25,-19.25,2505.07
22.75,-19.25,2395.03
23.25,-19.25,2286.85
23.75,-19.25,2180.91
24.25,-19.25,2077.48
24.75,-19.25,1976.8
25.25,-19.25,1879.01
25.75,-19.25,1784.15
26.25,-19.25,1692.19
26.75,-19.25,1603.02
27.25,-19.25,1516.46
27.75,-19.25,1432.28
28.25,-19.25,1350.25
28.75,-19.25,1270.16
29.25,-19.25,1191.79
29.75,-19.25,1115.02
30.25,-19.25,1039.78
30.75,-19.25,966.071
31.25,-19.25,893.988
31.75,-19.25,823.69
32.25,-19.25,755.395
32.75,-19.25,689.368
33.25,-19.25,625.896
33.75,-19.25,565.27
34.25,-19.25,507.764
34.75,-19.25,453.622
35.25,-19.25,403.04
35.75,-19.25,356.158
36.25,-19.25,313.057
36.75,-19.25,273.754
37.25,-19.25,238.205
37.75,-19.25,206.312
38.25,-19.25,177.922
38.75,-19.25,152.843
39.25,-19.25,130.852
39.75,-19.25,111.7
40.25,-19.25,95.1254
40.75,-19.25,80.8601
41.25,-19.25,68.6402
41.75,-19.25,58.2108
42.25,-19.25,49.3316
42.75,-19.25,41.7823
43.25,-19.25,35.365
43.75,-19.25,29.9057
44.25,-19.25,25.2503
44.75,-19.25,21.265
-44.75,-18.75,27.6318
-44.25,-18.75,28.0649
-43.75,-18.75,28.4201
-43.25,-18.75,28.9048
-42.75,-18.75,29.6719
-42.25,-18.75,30.8015
-41.75,-18.75,32.372
-41.25,-18.75,34.4706
-40.75,-18.75,37.1999
-40.25,-18.75,40.684
-39.75,-18.75,45.0741
-39.25,-18.75,50.5542
-38.75,-18.75,57.3457
-38.25,-18.75,65.7106
-37.75,-18.75,75.9519
-37.25,-18.75,88.4114
-36.75,-18.75,103.464
-36.25,-18.75,121.506
-35.75,-18.75,142.94
-35.25,-18.75,168.156
-34.75,-18.75,197.499
-34.25,-18.75,231.252
-33.75,-18.75,269.602
-33.25,-18.75,312.626
-32.75,-18.75,360.268
-32.25,-18.75,412.339
-31.75,-18.75,468.509
-31.25,-18.75,528.324
-30.75,-18.75,591.224
-30.25,-18.75,656.561
-29.75,-18.75,723.634
-29.25,-18.75,791.712
-28.75,-18.75,860.07
-28.25,-18.75,928.015
-27.75,-18.75,994.913
-27.25,-18.75,1060.22
-26.75,-18.75,1123.49
-26.25,-18.75,1184.4
-25.75,-18.75,1242.78
-25.25,-18.75,1298.56
-24.75,-18.75,1351.82
-24.25,-18.75,1402.78
-23.75,-18.75,1451.73
-23.25,-18.75,1499.06
-22.75,-18.75,1545.19
-22.25,-18.75,1590.57
-21.75,-18.75,1635.63
-21.25,-18.75,1680.75
-20.75,-18.75,1726.24
-20.25,-18.75,1772.35
-19.75,-18.75,1819.2
-19.25,-18.75,1866.84
-18.75,-18.75,1915.22
-18.25,-18.75,1964.23
-17.75,-18.75,2013.7
-17.25,-18.75,2063.45
-16.75,-18.75,2113.26
-16.25,-18.75,2162.97
-15.75,-18.75,2212.44
-15.25,-18.75,2261.59
-14.75,-18.75,2310.43
-14.25,-18.75,2359.01
-13.75,-18.75,2407.52
-13.25,-18.75,2456.18
-12.75,-18.75,2505.32
-12.25,-18.75,2555.31
-11.75,-18.75,2606.57
-11.25,-18.75,2659.51
-10.75,-18.75,2714.56
-10.25,-18.75,2772.08
-9.75,-18.75,2832.38
-9.25,-18.75,2895.72
-8.75,-18.75,2962.23
-8.25,-18.75,3031.99
-7.75,-18.75,3104.99
-7.25,-18.75,3181.12
-6.75,-18.75,3260.23
-6.25,-18.75,3342.08
-5.75,-18.75,3426.4
-5.25,-18.75,3512.86
-4.75,-18.75,3601.1
-4.25,-18.75,3690.72
-3.75,-18.75,3781.3
-3.25,-18.75,3872.4
-2.75,-18.75,3963.59
-2.25,-18.75,4054.46
-1.75,-18.75,4144.63
-1.25,-18.75,4233.81
-0.75,-18.75,4321.72
-0.25,-18.75,4408.17
0.25,-18.75,4493.01
0.75,-18.75,4576.11
1.25,-18.75,4657.33
1.75,-18.75,4736.48
2.25,-18.75,4813.29
2.75,-18.75,4887.39
3.25,-18.75,4958.27
3.75,-18.75,5025.27
4.25,-18.75,5087.65
4.75,-18.75,5144.51
5.25,-18.75,5194.91
5.75,-18.75,5237.89
6.25,-18.75,5272.47
6.75,-18.75,5297.73
7.25,-18.75,5312.87
7.75,-18.75,5317.22
8.25,-18.75,5310.27
8.75,-18.75,5291.76
9.25,-18.75,5261.63
9.75,-18.75,5220.09
10.25,-18.75,5167.59
10.75,-18.75,5104.82
11.25,-18.75,5032.68
11.75,-18.75,4952.22
12.25,-18.75,4864.58
12.75,-18.75,4770.95
13.25,-18.75,4672.47
13.75,-18.75,4570.2
14.25,-18.75,4465.02
14.75,-18.75,4357.66
15.25,-18.75,4248.62
15.75,-18.75,4138.24
16.25,-18.75,4026.69
16.75,-18.75,3914.04
17.25,-18.75,3800.28
17.75,-18.75,3685.38
18.25,-18.75,3569.34
18.75,-18.75,3452.23
19.25,-18.75,3334.16
19.75,-18.75,3215.39
20.25,-18.75,3096.2
20.75,-18.75,2977
21.25,-18.75,2858.23
21.75,-18.75,2740.37
22.25,-18.75,2623.9
22.75,-18.75,2509.28
23.25,-18.75,2396.96
23.75,-18.75,2287.3
24.25,-18.75,2180.56
24.75,-18.75,2076.94
25.25,-18.75,1976.5
25.75,-18.75,1879.23
26.25,-18.75,1785.01
26.75,-18.75,1693.62
27.25,-18.75,1604.82
27.75,-18.75,1518.3
28.25,-18.75,1433.77
28.75,-18.75,1350.96
29.25,-18.75,1269.66
29.75,-18.75,1189.71
30.25,-18.75,1111.07
30.75,-18.75,1033.77
31.25,-18.75,957.937
31.75,-18.75,883.779
32.25,-18.75,811.567
32.75,-18.75,741.612
33.25,-18.75,674.251
33.75,-18.75,609.814
34.25,-18.75,548.61
34.75,-18.75,490.908
35.25,-18.75,436.924
35.75,-18.75,386.813
36.25,-18.75,340.662
36.75,-18.75,298.494
37.25,-18.75,260.268
37.75,-18.75,225.886
38.25,-18.75,195.194
38.75,-18.75,167.999
39.25,-18.75,144.075
39.75,-18.75,123.167
40.25,-18.75,105.01
40.75,-18.75,89.3277
41.25,-18.75,75.8483
41.75,-18.75,64.3073
42.25,-18.75,54.4536
42.75,-18.75,46.0561
43.25,-18.75,38.9051
43.75,-18.75,32.8153
44.25,-18.75,27.6212
44.75,-18.75,23.1781
-44.75,-18.25,28.8897
-44.25,-18.25,29.4127
-43.75,-18.25,29.8756
-43.25,-18.25,30.497
-42.75,-18.25,31.4402
-42.25,-18.25,32.794
-41.75,-18.25,34.6467
-41.25,-18.25,37.098
-40.75,-18.25,40.2655
-40.25,-18.25,44.2912
-39.75,-18.25,49.3467
-39.25,-18.25,55.6394
-38.75,-18.25,63.4156
-38.25,-18.25,72.9633
-37.75,-18.25,84.6112
-37.25,-18.25,98.7236
-36.75,-18.25,115.694
-36.25,-18.25,135.93
-35.75,-18.25,159.839
-35.25,-18.25,187.799
-34.75,-18.25,220.139
-34.25,-18.25,257.111
-33.75,-18.25,298.864
-33.25,-18.25,345.427
-32.75,-18.25,396.699
-32.25,-18.25,452.437
-31.75,-18.25,512.266
-31.25,-18.25,575.691
-30.75,-18.25,642.112
-30.25,-18.25,710.856
-29.75,-18.25,781.196
-29.25,-18.25,852.388
-28.75,-18.25,923.695
-28.25,-18.25,994.42
-27.75,-18.25,1063.93
-27.25,-18.25,1131.69
-26.75,-18.25,1197.27
-26.25,-18.25,1260.36
-25.75,-18.25,1320.79
-25.25,-18.25,1378.55
-24.75,-18.25,1433.72
-24.25,-18.25,1486.53
-23.75,-18.25,1537.31
-23.25,-18.25,1586.46
-22.75,-18.25,1634.41
-22.25,-18.25,1681.62
-21.75,-18.25,1728.51
-21.25,-18.25,1775.47
-20.75,-18.25,1822.81
-20.25,-18.25,1870.73
-19.75,-18.25,1919.37
-19.25,-18.25,1968.74
-18.75,-18.25,2018.8
-18.25,-18.25,2069.42
-17.75,-18.25,2120.43
-17.25,-18.25,2171.64
-16.75,-18.25,2222.86
-16.25,-18.25,2273.93
-15.75,-18.25,2324.72
-15.25,-18.25,2375.19
-14.75,-18.25,2425.34
-14.25,-18.25,2475.27
-13.75,-18.25,2525.19
-13.25,-18.25,2575.37
-12.75,-18.25,2626.17
-12.25,-18.25,2678
-11.75,-18.25,2731.31
-11.25,-18.25,2786.58
-10.75,-18.25,2844.24
-10.25,-18.25,2904.71
-9.75,-18.25,2968.29
-9.25,-18.25,3035.23
-8.75,-18.25,3105.66
-8.25,-18.25,3179.6
-7.75,-18.25,3256.99
-7.25,-18.25,3337.66
-6.75,-18.25,3421.38
-6.25,-18.25,3507.84
-5.75,-18.25,3596.72
-5.25,-18.25,3687.62
-4.75,-18.25,3780.14
-4.25,-18.25,3873.87
-3.75,-18.25,3968.38
-3.25,-18.25,4063.24
-2.75,-18.25,4158.07
-2.25,-18.25,4252.49
-1.75,-18.25,4346.2
-1.25,-18.25,4438.93
-0.75,-18.25,4530.46
-0.25,-18.25,4620.66
0.25,-18.25,4709.37
0.75,-18.25,4796.47
1.25,-18.25,4881.77
1.75,-18.25,4965.02
2.25,-18.25,5045.88
2.75,-18.25,5123.85
3.25,-18.25,5198.34
3.75,-18.25,5268.57
4.25,-18.25,5333.69
4.75,-18.25,5392.77
5.25,-18.25,5444.79
5.75,-18.25,5488.78
6.25,-18.25,5523.79
6.75,-18.25,5548.94
7.25,-18.25,5563.47
7.75,-18.25,5566.78
8.25,-18.25,5558.45
8.75,-18.25,5538.26
9.25,-18.25,5506.19
9.75,-18.25,5462.47
10.25,-18.25,5407.55
10.75,-18.25,5342.12
11.25,-18.25,5267.03
11.75,-18.25,5183.32
12.25,-18.25,5092.1
12.75,-18.25,4994.55
13.25,-18.25,4891.8
13.75,-18.25,4784.92
14.25,-18.25,4674.83
14.75,-18.25,4562.27
15.25,-18.25,4447.82
15.75,-18.25,4331.83
16.25,-18.25,4214.55
16.75,-18.25,4096.07
17.25,-18.25,3976.42
17.75,-18.25,3855.61
18.25,-18.25,3733.67
18.75,-18.25,3610.69
19.25,-18.25,3486.83
19.75,-18.25,3362.38
20.25,-18.25,3237.68
20.75,-18.25,3113.17
21.25,-18.25,2989.33
21.75,-18.25,2866.7
22.25,-18.25,2745.78
22.75,-18.25,2627.07
23.25,-18.25,2511.01
23.75,-18.25,2397.93
24.25,-18.25,2288.09
24.75,-18.25,2181.62
25.25,-18.25,2078.54
25.75,-18.25,1978.76
26.25,-18.25,1882.08
26.75,-18.25,1788.24
27.25,-18.25,1696.9
27.75,-18.25,1607.74
28.25,-18.25,1520.4
28.75,-18.25,1434.61
29.25,-18.25,1350.12
29.75,-18.25,1266.8
30.25,-18.25,1184.62
30.75,-18.25,1103.63
31.25,-18.25,1024
31.75,-18.25,945.973
32.25,-18.25,869.855
32.75,-18.25,795.999
33.25,-18.25,724.774
33.75,-18.25,656.541
34.25,-18.25,591.634
34.75,-18.25,530.344
35.25,-18.25,472.903
35.75,-18.25,419.48
36.25,-18.25,370.174
36.75,-18.25,325.016
37.25,-18.25,283.972
37.75,-18.25,246.95
38.25,-18.25,213.801
38.75,-18.25,184.334
39.25,-18.25,158.323
39.75,-18.25,135.514
40.25,-18.25,115.636
40.75,-18.25,98.4095
41.25,-18.25,83.5542
41.75,-18.25,70.7969
42.25,-18.25,59.8759
42.75,-18.25,50.5489
43.25,-18.25,42.5946
43.75,-18.25,35.8157
44.25,-18.25,30.0346
44.75,-18.25,25.0946
-44.75,-17.75,30.3373
-44.25,-17.75,30.9781
-43.75,-17.75,31.5758
-43.25,-17.75,32.3613
-42.75,-17.75,33.5107
-42.25,-17.75,35.1232
-41.75,-17.75,37.2995
-41.25,-17.75,40.1541
-40.75,-17.75,43.8228
-40.25,-17.75,48.4685
-39.75,-17.75,54.2872
-39.25,-17.75,61.5121
-38.75,-17.75,70.4176
-38.25,-17.75,81.3193
-37.75,-17.75,94.5715
-37.25,-17.75,110.56
-36.75,-17.75,129.694
-36.25,-17.75,152.387
-35.75,-17.75,179.04
-35.25,-17.75,210.013
-34.75,-17.75,245.606
-34.25,-17.75,286.027
-33.75,-17.75,331.376
-33.25,-17.75,381.625
-32.75,-17.75,436.613
-32.25,-17.75,496.045
-31.75,-17.75,559.495
-31.25,-17.75,626.427
-30.75,-17.75,696.212
-30.25,-17.75,768.156
-29.75,-17.75,841.523
-29.25,-17.75,915.567
-28.75,-17.75,989.563
-28.25,-17.75,1062.83
-27.75,-17.75,1134.75
-27.25,-17.75,1204.81
-26.75,-17.75,1272.6
-26.25,-17.75,1337.85
-25.75,-17.75,1400.41
-25.25,-17.75,1460.28
-24.75,-17.75,1517.56
-24.25,-17.75,1572.48
-23.75,-17.75,1625.39
-23.25,-17.75,1676.66
-22.75,-17.75,1726.74
-22.25,-17.75,1776.05
-21.75,-17.75,1825.01
-21.25,-17.75,1873.98
-20.75,-17.75,1923.25
-20.25,-17.75,1973.01
-19.75,-17.75,2023.37
-19.25,-17.75,2074.35
-18.75,-17.75,2125.89
-18.25,-17.75,2177.88
-17.75,-17.75,2230.15
-17.25,-17.75,2282.54
-16.75,-17.75,2334.88
-16.25,-17.75,2387.03
-15.75,-17.75,2438.91
-15.25,-17.75,2490.49
-14.75,-17.75,2541.8
-14.25,-17.75,2592.99
-13.75,-17.75,2644.27
-13.25,-17.75,2695.94
-12.75,-17.75,2748.39
-12.25,-17.75,2802.06
-11.75,-17.75,2857.43
-11.25,-17.75,2914.99
-10.75,-17.75,2975.23
-10.25,-17.75,3038.54
-9.75,-17.75,3105.27
-9.25,-17.75,3175.64
-8.75,-17.75,3249.78
-8.25,-17.75,3327.68
-7.75,-17.75,3409.22
-7.25,-17.75,3494.21
-6.75,-17.75,3582.35
-6.25,-17.75,3673.28
-5.75,-17.75,3766.62
-5.25,-17.75,3861.93
-4.75,-17.75,3958.79
-4.25,-17.75,4056.75
-3.75,-17.75,4155.38
-3.25,-17.75,4254.29
-2.75,-17.75,4353.1
-2.25,-17.75,4451.5
-1.75,-17.75,4549.21
-1.25,-17.75,4646.02
-0.75,-17.75,4741.76
-0.25,-17.75,4836.29
0.25,-17.75,4929.48
0.75,-17.75,5021.16
1.25,-17.75,5111.11
1.75,-17.75,5199.02
2.25,-17.75,5284.42
2.75,-17.75,5366.72
3.25,-17.75,5445.21
3.75,-17.75,5519.01
4.25,-17.75,5587.17
4.75,-17.75,5648.68
5.25,-17.75,5702.5
5.75,-17.75,5747.64
6.25,-17.75,5783.16
6.75,-17.75,5808.23
7.25,-17.75,5822.17
7.75,-17.75,5824.43
8.25,-17.75,5814.65
8.75,-17.75,5792.68
9.25,-17.75,5758.55
9.75,-17.75,5712.48
10.25,-17.75,5654.94
10.75,-17.75,5586.57
11.25,-17.75,5508.23
11.75,-17.75,5420.88
12.25,-17.75,5325.63
12.75,-17.75,5223.64
13.25,-17.75,5116.04
13.75,-17.75,5003.92
14.25,-17.75,4888.23
14.75,-17.75,4769.8
15.25,-17.75,4649.24
15.75,-17.75,4527.01
16.25,-17.75,4403.41
16.75,-17.75,4278.61
17.25,-17.75,4152.71
17.75,-17.75,4025.76
18.25,-17.75,3897.85
18.75,-17.75,3769.09
19.25,-17.75,3639.69
19.75,-17.75,3509.94
20.25,-17.75,3380.21
20.75,-17.75,3250.94
21.25,-17.75,3122.65
21.75,-17.75,2995.85
22.25,-17.75,2871.07
22.75,-17.75,2748.77
23.25,-17.75,2629.37
23.75,-17.75,2513.18
24.25,-17.75,2400.4
24.75,-17.75,2291.13
25.25,-17.75,2185.32
25.75,-17.75,2082.83
26.25,-17.75,1983.41
26.75,-17.75,1886.76
27.25,-17.75,1792.51
27.75,-17.75,1700.29
28.25,-17.75,1609.76
28.75,-17.75,1520.62
29.25,-17.75,1432.66
29.75,-17.75,1345.74
30.25,-17.75,1259.86
30.75,-17.75,1175.09
31.25,-17.75,1091.64
31.75,-17.75,1009.76
32.25,-17.75,929.796
32.75,-17.75,852.113
33.25,-17.75,777.101
33.75,-17.75,705.138
34.25,-17.75,636.575
34.75,-17.75,571.715
35.25,-17.75,510.805
35.75,-17.75,454.026
36.25,-17.75,401.491
36.75,-17.75,353.244
37.25,-17.75,309.263
37.75,-17.75,269.468
38.25,-17.75,233.719
38.75,-17.75,201.834
39.25,-17.75,173.592
39.75,-17.75,148.74
40.25,-17.75,127.008
40.75,-17.75,108.112
41.25,-17.75,91.7662
41.75,-17.75,77.6893
42.25,-17.75,65.6094
42.75,-17.75,55.273
43.25,-17.75,46.4466
43.75,-17.75,38.9208
44.25,-17.75,32.5051
44.75,-17.75,27.0301
-44.75,-17.25,31.9545
-44.25,-17.25,32.7567
-43.75,-17.25,33.5298
-43.25,-17.25,34.5188
-42.75,-17.25,35.9147
-42.25,-17.25,37.8293
-41.75,-17.25,40.3778
-41.25,-17.25,43.6929
-40.75,-17.25,47.9316
-40.25,-17.25,53.2816
-39.75,-17.25,59.9662
-39.25,-17.25,68.2485
-38.75,-17.25,78.4329
-38.25,-17.25,90.8647
-37.75,-17.25,105.924
-37.25,-17.25,124.018
-36.75,-17.25,145.565
-36.25,-17.25,170.98
-35.75,-17.25,200.649
-35.25,-17.25,234.907
-34.75,-17.25,274.009
-34.25,-17.25,318.11
-33.75,-17.25,367.246
-33.25,-17.25,421.324
-32.75,-17.25,480.115
-32.25,-17.25,543.264
-31.75,-17.25,610.292
-31.25,-17.25,680.623
-30.75,-17.25,753.604
-30.25,-17.25,828.529
-29.75,-17.25,904.666
-29.25,-17.25,981.284
-28.75,-17.25,1057.68
-28.25,-17.25,1133.22
-27.75,-17.25,1207.31
-27.25,-17.25,1279.49
-26.75,-17.25,1349.38
-26.25,-17.25,1416.75
-25.75,-17.25,1481.48
-25.25,-17.25,1543.57
-24.75,-17.25,1603.15
-24.25,-17.25,1660.45
-23.75,-17.25,1715.77
-23.25,-17.25,1769.49
-22.75,-17.25,1822
-22.25,-17.25,1873.71
-21.75,-17.25,1925
-21.25,-17.25,1976.17
-20.75,-17.25,2027.5
-20.25,-17.25,2079.15
-19.75,-17.25,2131.22
-19.25,-17.25,2183.72
-18.75,-17.25,2236.6
-18.25,-17.25,2289.75
-17.75,-17.25,2343.06
-17.25,-17.25,2396.37
-16.75,-17.25,2449.58
-16.25,-17.25,2502.59
-15.75,-17.25,2555.34
-15.25,-17.25,2607.86
-14.75,-17.25,2660.22
-14.25,-17.25,2712.58
-13.75,-17.25,2765.17
-13.25,-17.25,2818.32
-12.75,-17.25,2872.43
-12.25,-17.25,2927.94
-11.75,-17.25,2985.37
-11.25,-17.25,3045.21
-10.75,-17.25,3107.95
-10.25,-17.25,3174.01
-9.75,-17.25,3243.74
-9.25,-17.25,3317.35
-8.75,-17.25,3394.98
-8.25,-17.25,3476.59
-7.75,-17.25,3562.06
-7.25,-17.25,3651.14
-6.75,-17.25,3743.51
-6.25,-17.25,3838.78
-5.75,-17.25,3936.5
-5.25,-17.25,4036.23
-4.75,-17.25,4137.49
-4.25,-17.25,4239.84
-3.75,-17.25,4342.84
-3.25,-17.25,4446.11
-2.75,-17.25,4549.3
-2.25,-17.25,4652.11
-1.75,-17.25,4754.32
-1.25,-17.25,4855.73
-0.75,-17.25,4956.21
-0.25,-17.25,5055.62
0.25,-17.25,5153.81
0.75,-17.25,5250.6
1.25,-17.25,5345.69
1.75,-17.25,5438.68
2.25,-17.25,5529.02
2.75,-17.25,5616
3.25,-17.25,5698.79
3.75,-17.25,5776.41
4.25,-17.25,5847.82
4.75,-17.25,5911.94
5.25,-17.25,5967.7
5.75,-17.25,6014.09
6.25,-17.25,6050.19
6.75,-17.25,6075.23
7.25,-17.25,6088.57
7.75,-17.25,6089.74
8.25,-17.25,6078.45
8.75,-17.25,6054.58
9.25,-17.25,6018.22
9.75,-17.25,5969.59
10.25,-17.25,5909.17
10.75,-17.25,5837.57
11.25,-17.25,5755.6
11.75,-17.25,5664.22
12.25,-17.25,5564.49
12.75,-17.25,5457.55
13.25,-17.25,5344.55
13.75,-17.25,5226.6
14.25,-17.25,5104.72
14.75,-17.25,4979.79
15.25,-17.25,4852.52
15.75,-17.25,4723.48
16.25,-17.25,4593.06
16.75,-17.25,4461.54
17.25,-17.25,4329.09
17.75,-17.25,4195.85
18.25,-17.25,4061.95
18.75,-17.25,3927.55
19.25,-17.25,3792.88
19.75,-17.25,3658.23
20.25,-17.25,3523.96
20.75,-17.25,3390.52
21.25,-17.25,3258.38
21.75,-17.25,3128.03
22.25,-17.25,2999.94
22.75,-17.25,2874.54
23.25,-17.25,2752.2
23.75,-17.25,2633.15
24.25,-17.25,2517.57
24.75,-17.25,2405.48
25.25,-17.25,2296.79
25.75,-17.25,2191.33
26.25,-17.25,2088.81
26.75,-17.25,1988.92
27.25,-17.25,1891.29
27.75,-17.25,1795.55
28.25,-17.25,1701.39
28.75,-17.25,1608.52
29.25,-17.25,1516.75
29.75,-17.25,1425.99
30.25,-17.25,1336.25
30.75,-17.25,1247.64
31.25,-17.25,1160.35
31.75,-17.25,1074.68
32.25,-17.25,990.95
32.75,-17.25,909.55
33.25,-17.25,830.868
33.75,-17.25,755.283
34.25,-17.25,683.148
34.75,-17.25,614.776
35.25,-17.25,550.422
35.75,-17.25,490.279
36.25,-17.25,434.475
36.75,-17.25,383.07
37.25,-17.25,336.061
37.75,-17.25,293.383
38.25,-17.25,254.913
38.75,-17.25,220.481
39.25,-17.25,189.875
39.75,-17.25,162.85
40.25,-17.25,139.138
40.75,-17.25,118.454
41.25,-17.25,100.508
41.75,-17.25,85.0117
42.25,-17.25,71.6839
42.75,-17.25,60.2598
43.25,-17.25,50.4942
43.75,-17.25,42.1646
44.25,-17.25,35.0673
44.75,-17.25,29.0193
-44.75,-16.75,33.6972
-44.25,-16.75,34.716
-43.75,-16.75,35.7169
-43.25,-16.75,36.9595
-42.75,-16.75,38.652
-42.25,-16.75,40.9206
-41.75,-16.75,43.8979
-41.25,-16.75,47.7375
-40.75,-16.75,52.6212
-40.25,-16.75,58.7646
-39.75,-16.75,66.422
-39.25,-16.75,75.8888
-38.75,-16.75,87.5028
-38.25,-16.75,101.64
-37.75,-16.75,118.707
-37.25,-16.75,139.128
-36.75,-16.75,163.33
-36.25,-16.75,191.722
-35.75,-16.75,224.669
-35.25,-16.75,262.468
-34.75,-16.75,305.319
-34.25,-16.75,353.315
-33.75,-16.75,406.416
-33.25,-16.75,464.452
-32.75,-16.75,527.121
-32.25,-16.75,593.999
-31.75,-16.75,664.554
-31.25,-16.75,738.173
-30.75,-16.75,814.18
-30.25,-16.75,891.867
-29.75,-16.75,970.517
-29.25,-16.75,1049.43
-28.75,-16.75,1127.95
-28.25,-16.75,1205.48
-27.75,-16.75,1281.5
-27.25,-16.75,1355.6
-26.75,-16.75,1427.47
-26.25,-16.75,1496.9
-25.75,-16.75,1563.82
-25.25,-16.75,1628.24
-24.75,-16.75,1690.29
-24.25,-16.75,1750.19
-23.75,-16.75,1808.2
-23.25,-16.75,1864.67
-22.75,-16.75,1919.93
-22.25,-16.75,1974.34
-21.75,-16.75,2028.21
-21.25,-16.75,2081.81
-20.75,-16.75,2135.36
-20.25,-16.75,2189
-19.75,-16.75,2242.8
-19.25,-16.75,2296.77
-18.75,-16.75,2350.89
-18.25,-16.75,2405.07
-17.75,-16.75,2459.23
-17.25,-16.75,2513.28
-16.75,-16.75,2567.17
-16.25,-16.75,2620.85
-15.75,-16.75,2674.32
-15.25,-16.75,2727.66
-14.75,-16.75,2780.96
-14.25,-16.75,2834.43
