xmm,ymm,intensity
-11.75,0.75,4916.16
-11.25,0.75,4984.36
-10.75,0.75,5053.41
-10.25,0.75,5123.21
-9.75,0.75,5193.7
-9.25,0.75,5264.87
-8.75,0.75,5336.81
-8.25,0.75,5409.66
-7.75,0.75,5483.68
-7.25,0.75,5559.19
-6.75,0.75,5636.6
-6.25,0.75,5716.33
-5.75,0.75,5798.82
-5.25,0.75,5884.45
-4.75,0.75,5973.52
-4.25,0.75,6066.25
-3.75,0.75,6162.7
-3.25,0.75,6262.85
-2.75,0.75,6366.57
-2.25,0.75,6473.7
-1.75,0.75,6584.08
-1.25,0.75,6697.56
-0.75,0.75,6814.12
-0.25,0.75,6933.83
0.25,0.75,7056.88
0.75,0.75,7183.6
1.25,0.75,7314.39
1.75,0.75,7449.7
2.25,0.75,7590
2.75,0.75,7735.73
3.25,0.75,7887.22
3.75,0.75,8044.69
4.25,0.75,8208.21
4.75,0.75,8377.69
5.25,0.75,8552.83
5.75,0.75,8733.18
6.25,0.75,8918.09
6.75,0.75,9106.77
7.25,0.75,9298.23
7.75,0.75,9491.38
8.25,0.75,9684.97
8.75,0.75,9877.65
9.25,0.75,10067.9
9.75,0.75,10254.2
10.25,0.75,10434.8
10.75,0.75,10608
11.25,0.75,10771.9
11.75,0.75,10924.5
12.25,0.75,11064
12.75,0.75,11188.5
13.25,0.75,11296.1
13.75,0.75,11385
14.25,0.75,11453.7
14.75,0.75,11500.7
15.25,0.75,11524.9
15.75,0.75,11525.2
16.25,0.75,11501
16.75,0.75,11451.6
17.25,0.75,11376.9
17.75,0.75,11276.9
18.25,0.75,11151.9
18.75,0.75,11002.5
19.25,0.75,10829.5
19.75,0.75,10633.8
20.25,0.75,10416.9
20.75,0.75,10180.2
21.25,0.75,9925.19
21.75,0.75,9653.75
22.25,0.75,9367.71
22.75,0.75,9068.99
23.25,0.75,8759.58
23.75,0.75,8441.5
24.25,0.75,8116.77
24.75,0.75,7787.42
25.25,0.75,7455.42
25.75,0.75,7122.69
26.25,0.75,6791.04
26.75,0.75,6462.13
27.25,0.75,6137.48
27.75,0.75,5818.4
28.25,0.75,5506.02
28.75,0.75,5201.25
29.25,0.75,4904.81
29.75,0.75,4617.24
30.25,0.75,4338.93
30.75,0.75,4070.12
31.25,0.75,3810.92
31.75,0.75,3561.36
32.25,0.75,3321.38
32.75,0.75,3090.83
33.25,0.75,2869.51
33.75,0.75,2657.19
34.25,0.75,2453.58
34.75,0.75,2258.42
35.25,0.75,2071.47
35.75,0.75,1892.54
36.25,0.75,1721.52
36.75,0.75,1558.41
37.25,0.75,1403.32
37.75,0.75,1256.44
38.25,0.75,1118.07
38.75,0.75,988.515
39.25,0.75,868.11
39.75,0.75,757.124
40.25,0.75,655.73
40.75,0.75,563.971
41.25,0.75,481.728
41.75,0.75,408.721
42.25,0.75,344.517
42.75,0.75,288.55
43.25,0.75,240.164
43.75,0.75,198.642
44.25,0.75,163.216
44.75,0.75,133.13
-44.75,1.25,80.0033
-44.25,1.25,91.532
-43.75,1.25,104.699
-43.25,1.25,120.363
-42.75,1.25,139.379
-42.25,1.25,162.471
-41.75,1.25,190.432
-41.25,1.25,224.096
-40.75,1.25,264.308
-40.25,1.25,311.871
-39.75,1.25,367.501
-39.25,1.25,431.754
-38.75,1.25,504.973
-38.25,1.25,587.237
-37.75,1.25,678.316
-37.25,1.25,777.67
-36.75,1.25,884.449
-36.25,1.25,997.532
-35.75,1.25,1115.59
-35.25,1.25,1237.17
-34.75,1.25,1360.79
-34.25,1.25,1484.99
-33.75,1.25,1608.45
-33.25,1.25,1730.06
-32.75,1.25,1848.89
-32.25,1.25,1964.33
-31.75,1.25,2075.98
-31.25,1.25,2183.71
-30.75,1.25,2287.6
-30.25,1.25,2387.88
-29.75,1.25,2484.95
-29.25,1.25,2579.25
-28.75,1.25,2671.27
-28.25,1.25,2761.47
-27.75,1.25,2850.25
-27.25,1.25,2937.9
-26.75,1.25,3024.59
-26.25,1.25,3110.34
-25.75,1.25,3195.03
-25.25,1.25,3278.43
-24.75,1.25,3360.16
-24.25,1.25,3439.81
-23.75,1.25,3516.92
-23.25,1.25,3591.04
-22.75,1.25,3661.82
-22.25,1.25,3728.97
-21.75,1.25,3792.39
-21.25,1.25,3852.13
-20.75,1.25,3908.41
-20.25,1.25,3961.63
-19.75,1.25,4012.35
-19.25,1.25,4061.24
-18.75,1.25,4109.02
-18.25,1.25,4156.44
-17.75,1.25,4204.22
-17.25,1.25,4252.97
-16.75,1.25,4303.21
-16.25,1.25,4355.28
-15.75,1.25,4409.41
-15.25,1.25,4465.66
-14.75,1.25,4523.97
-14.25,1.25,4584.2
-13.75,1.25,4646.14
-13.25,1.25,4709.53
-12.75,1.25,4774.14
-12.25,1.25,4839.7
-11.75,1.25,4906.01
-11.25,1.25,4972.9
-10.75,1.25,5040.22
-10.25,1.25,5107.91
-9.75,1.25,5175.96
-9.25,1.25,5244.43
-8.75,1.25,5313.49
-8.25,1.25,5383.39
-7.75,1.25,5454.49
-7.25,1.25,5527.23
-6.75,1.25,5602.11
-6.25,1.25,5679.65
-5.75,1.25,5760.38
-5.25,1.25,5844.74
-4.75,1.25,5933.11
-4.25,1.25,6025.71
-3.75,1.25,6122.62
-3.25,1.25,6223.79
-2.75,1.25,6329.03
-2.25,1.25,6438.08
-1.75,1.25,6550.66
-1.25,1.25,6666.5
-0.75,1.25,6785.4
-0.25,1.25,6907.28
0.25,1.25,7032.18
0.75,1.25,7160.28
1.25,1.25,7291.88
1.75,1.25,7427.38
2.25,1.25,7567.21
2.75,1.25,7711.81
3.25,1.25,7861.6
3.75,1.25,8016.88
4.25,1.25,8177.86
4.75,1.25,8344.58
5.25,1.25,8516.92
5.75,1.25,8694.57
6.25,1.25,8877.03
6.75,1.25,9063.62
7.25,1.25,9253.46
7.75,1.25,9445.51
8.25,1.25,9638.56
8.75,1.25,9831.24
9.25,1.25,10022
9.75,1.25,10209.3
10.25,1.25,10391.3
10.75,1.25,10566
11.25,1.25,10731.7
11.75,1.25,10886.3
12.25,1.25,11027.7
12.75,1.25,11154.1
13.25,1.25,11263.6
13.75,1.25,11354.4
14.25,1.25,11424.8
14.75,1.25,11473.6
15.25,1.25,11499.4
15.75,1.25,11501.2
16.25,1.25,11478.5
16.75,1.25,11430.5
17.25,1.25,11357
17.75,1.25,11258.1
18.25,1.25,11134
18.75,1.25,10985.2
19.25,1.25,10812.6
19.75,1.25,10617.2
20.25,1.25,10400.3
20.75,1.25,10163.4
21.25,1.25,9908.29
21.75,1.25,9636.7
22.25,1.25,9350.55
22.75,1.25,9051.82
23.25,1.25,8742.51
23.75,1.25,8424.66
24.25,1.25,8100.27
24.75,1.25,7771.35
25.25,1.25,7439.85
25.75,1.25,7107.66
26.25,1.25,6776.55
26.75,1.25,6448.18
27.25,1.25,6124.06
27.75,1.25,5805.49
28.25,1.25,5493.59
28.75,1.25,5189.29
29.25,1.25,4893.31
29.75,1.25,4606.2
30.25,1.25,4328.32
30.75,1.25,4059.93
31.25,1.25,3801.12
31.75,1.25,3551.93
32.25,1.25,3312.29
32.75,1.25,3082.04
33.25,1.25,2861.02
33.75,1.25,2648.99
34.25,1.25,2445.69
34.75,1.25,2250.87
35.25,1.25,2064.31
35.75,1.25,1885.83
36.25,1.25,1715.33
36.75,1.25,1552.8
37.25,1.25,1398.33
37.75,1.25,1252.11
38.25,1.25,1114.38
38.75,1.25,985.443
39.25,1.25,865.605
39.75,1.25,755.112
40.25,1.25,654.125
40.75,1.25,562.678
41.25,1.25,480.653
41.75,1.25,407.781
42.25,1.25,343.639
42.75,1.25,287.679
43.25,1.25,239.264
43.75,1.25,197.692
44.25,1.25,162.211
44.75,1.25,132.079
-44.75,1.75,77.4653
-44.25,1.75,88.9518
-43.75,1.75,102.065
-43.25,1.75,117.645
-42.75,1.75,136.53
-42.25,1.75,159.446
-41.75,1.75,187.18
-41.25,1.75,220.569
-40.75,1.75,260.456
-40.25,1.75,307.651
-39.75,1.75,362.869
-39.25,1.75,426.672
-38.75,1.75,499.404
-38.25,1.75,581.141
-37.75,1.75,671.656
-37.25,1.75,770.4
-36.75,1.75,876.516
-36.25,1.75,988.875
-35.75,1.75,1106.14
-35.25,1.75,1226.86
-34.75,1.75,1349.53
-34.25,1.75,1472.73
-33.75,1.75,1595.15
-33.25,1.75,1715.7
-32.75,1.75,1833.5
-32.25,1.75,1947.99
-31.75,1.75,2058.81
-31.25,1.75,2165.9
-30.75,1.75,2269.35
-30.25,1.75,2369.45
-29.75,1.75,2466.6
-29.25,1.75,2561.22
-28.75,1.75,2653.76
-28.25,1.75,2744.63
-27.75,1.75,2834.12
-27.25,1.75,2922.46
-26.75,1.75,3009.69
-26.25,1.75,3095.77
-25.75,1.75,3180.49
-25.25,1.75,3263.56
-24.75,1.75,3344.62
-24.25,1.75,3423.25
-23.75,1.75,3499.06
-23.25,1.75,3571.69
-22.75,1.75,3640.88
-22.25,1.75,3706.46
-21.75,1.75,3768.45
-21.25,1.75,3826.99
-20.75,1.75,3882.4
-20.25,1.75,3935.13
-19.75,1.75,3985.76
-19.25,1.75,4034.95
-18.75,1.75,4083.4
-18.25,1.75,4131.8
-17.75,1.75,4180.81
-17.25,1.75,4230.96
-16.75,1.75,4282.69
-16.25,1.75,4336.29
-15.75,1.75,4391.89
-15.25,1.75,4449.5
-14.75,1.75,4508.99
-14.25,1.75,4570.17
-13.75,1.75,4632.77
-13.25,1.75,4696.49
-12.75,1.75,4761.04
-12.25,1.75,4826.14
-11.75,1.75,4891.56
-11.25,1.75,4957.1
-10.75,1.75,5022.67
-10.25,1.75,5088.21
-9.75,1.75,5153.77
-9.25,1.75,5219.49
-8.75,1.75,5285.62
-8.25,1.75,5352.51
-7.75,1.75,5420.63
-7.25,1.75,5490.5
-6.75,1.75,5562.74
-6.25,1.75,5637.95
-5.75,1.75,5716.74
-5.25,1.75,5799.61
-4.75,1.75,5886.98
-4.25,1.75,5979.1
-3.75,1.75,6076.04
-3.25,1.75,6177.72
-2.75,1.75,6283.92
-2.25,1.75,6394.3
-1.75,1.75,6508.48
-1.25,1.75,6626.07
-0.75,1.75,6746.74
-0.25,1.75,6870.26
0.25,1.75,6996.54
0.75,1.75,7125.65
1.25,1.75,7257.78
1.75,1.75,7393.25
2.25,1.75,7532.48
2.75,1.75,7675.93
3.25,1.75,7824.05
3.75,1.75,7977.23
4.25,1.75,8135.79
4.75,1.75,8299.9
5.25,1.75,8469.56
5.75,1.75,8644.61
6.25,1.75,8824.67
6.75,1.75,9009.16
7.25,1.75,9197.3
7.75,1.75,9388.08
8.25,1.75,9580.32
8.75,1.75,9772.65
9.25,1.75,9963.51
9.75,1.75,10151.2
10.25,1.75,10333.9
10.75,1.75,10509.6
11.25,1.75,10676.4
11.75,1.75,10832.1
12.25,1.75,10974.8
12.75,1.75,11102.5
13.25,1.75,11213.2
13.75,1.75,11305.3
14.25,1.75,11377.2
14.75,1.75,11427.4
15.25,1.75,11454.8
15.75,1.75,11458.4
16.25,1.75,11437.5
16.75,1.75,11391.5
17.25,1.75,11320
17.75,1.75,11223
18.25,1.75,11100.8
18.75,1.75,10953.6
19.25,1.75,10782.5
19.75,1.75,10588.3
20.25,1.75,10372.4
20.75,1.75,10136.4
21.25,1.75,9881.88
21.75,1.75,9610.79
22.25,1.75,9325.09
22.75,1.75,9026.8
23.25,1.75,8717.96
23.75,1.75,8400.64
24.25,1.75,8076.87
24.75,1.75,7748.66
25.25,1.75,7417.94
25.75,1.75,7086.6
26.25,1.75,6756.4
26.75,1.75,6428.98
27.25,1.75,6105.82
27.75,1.75,5788.22
28.25,1.75,5477.29
28.75,1.75,5173.92
29.25,1.75,4878.84
29.75,1.75,4592.55
30.25,1.75,4315.43
30.75,1.75,4047.69
31.25,1.75,3789.43
31.75,1.75,3540.67
32.25,1.75,3301.34
32.75,1.75,3071.31
33.25,1.75,2850.42
33.75,1.75,2638.47
34.25,1.75,2435.26
34.75,1.75,2240.57
35.25,1.75,2054.21
35.75,1.75,1876.04
36.25,1.75,1705.98
36.75,1.75,1544.01
37.25,1.75,1390.22
37.75,1.75,1244.77
38.25,1.75,1107.87
38.75,1.75,979.797
39.25,1.75,860.797
39.75,1.75,751.087
40.25,1.75,650.795
40.75,1.75,559.937
41.25,1.75,478.386
41.75,1.75,405.871
42.25,1.75,341.983
42.75,1.75,286.189
43.25,1.75,237.871
43.75,1.75,196.35
44.25,1.75,160.895
44.75,1.75,130.778
-44.75,2.25,74.5561
-44.25,2.25,85.938
-43.75,2.25,98.936
-43.25,2.25,114.367
-42.75,2.25,133.054
-42.25,2.25,155.715
-41.75,2.25,183.136
-41.25,2.25,216.149
-40.75,2.25,255.599
-40.25,2.25,302.293
-39.75,2.25,356.949
-39.25,2.25,420.129
-38.75,2.25,492.179
-38.25,2.25,573.176
-37.75,2.25,662.891
-37.25,2.25,760.773
-36.75,2.25,865.967
-36.25,2.25,977.34
-35.75,2.25,1093.56
-35.25,2.25,1213.17
-34.75,2.25,1334.7
-34.25,2.25,1456.72
-33.75,2.25,1577.95
-33.25,2.25,1697.33
-32.75,2.25,1814.04
-32.25,2.25,1927.54
-31.75,2.25,2037.54
-31.25,2.25,2143.98
-30.75,2.25,2247.04
-30.25,2.25,2347
-29.75,2.25,2444.25
-29.25,2.25,2539.21
-28.75,2.25,2632.29
-28.25,2.25,2723.82
-27.75,2.25,2814.04
-27.25,2.25,2903.05
-26.75,2.25,2990.83
-26.25,2.25,3077.22
-25.75,2.25,3161.97
-25.25,2.25,3244.74
-24.75,2.25,3325.14
-24.25,2.25,3402.79
-23.75,2.25,3477.33
-23.25,2.25,3548.5
-22.75,2.25,3616.13
-22.25,2.25,3680.18
-21.75,2.25,3740.77
-21.25,2.25,3798.15
-20.75,2.25,3852.7
-20.25,2.25,3904.95
-19.75,2.25,3955.49
-19.25,2.25,4004.96
-18.75,2.25,4054.05
-18.25,2.25,4103.4
-17.75,2.25,4153.58
-17.25,2.25,4205.06
-16.75,2.25,4258.2
-16.25,2.25,4313.21
-15.75,2.25,4370.16
-15.25,2.25,4429
-14.75,2.25,4489.55
-14.25,2.25,4551.55
-13.75,2.25,4614.7
-13.25,2.25,4678.65
-12.75,2.25,4743.08
-12.25,2.25,4807.68
-11.75,2.25,4872.19
-11.25,2.25,4936.42
-10.75,2.25,5000.29
-10.25,2.25,5063.76
-9.75,2.25,5126.95
-9.25,2.25,5190.06
-8.75,2.25,5253.41
-8.25,2.25,5317.45
-7.75,2.25,5382.72
-7.25,2.25,5449.86
-6.75,2.25,5519.54
-6.25,2.25,5592.46
-5.75,2.25,5669.26
-5.25,2.25,5750.51
-4.75,2.25,5836.64
-4.25,2.25,5927.93
-3.75,2.25,6024.45
-3.25,2.25,6126.11
-2.75,2.25,6232.65
-2.25,2.25,6343.68
-1.75,2.25,6458.75
-1.25,2.25,6577.36
-0.75,2.25,6699.1
-0.25,2.25,6823.61
0.25,2.25,6950.71
0.75,2.25,7080.34
1.25,2.25,7212.63
1.75,2.25,7347.84
2.25,2.25,7486.35
2.75,2.25,7628.62
3.25,2.25,7775.15
3.75,2.25,7926.38
4.25,2.25,8082.72
4.75,2.25,8244.43
5.25,2.25,8411.64
5.75,2.25,8584.28
6.25,2.25,8762.08
6.75,2.25,8944.54
7.25,2.25,9130.92
7.75,2.25,9320.3
8.25,2.25,9511.47
8.75,2.25,9703.08
9.25,2.25,9893.53
9.75,2.25,10081.1
10.25,2.25,10263.8
10.75,2.25,10439.8
11.25,2.25,10606.9
11.75,2.25,10763.1
12.25,2.25,10906.3
12.75,2.25,11034.5
13.25,2.25,11145.9
13.75,2.25,11238.7
14.25,2.25,11311.5
14.75,2.25,11362.9
15.25,2.25,11391.8
15.75,2.25,11397.2
16.25,2.25,11378.3
16.75,2.25,11334.5
17.25,2.25,11265.5
17.75,2.25,11171.1
18.25,2.25,11051.4
18.75,2.25,10906.8
19.25,2.25,10738
19.75,2.25,10546
20.25,2.25,10331.9
20.75,2.25,10097.5
21.25,2.25,9844.36
21.75,2.25,9574.44
22.25,2.25,9289.75
22.75,2.25,8992.38
23.25,2.25,8684.42
23.75,2.25,8368
24.25,2.25,8045.2
24.75,2.25,7718.05
25.25,2.25,7388.51
25.75,2.25,7058.45
26.25,2.25,6729.64
26.75,2.25,6403.7
27.25,2.25,6082.08
27.75,2.25,5766.06
28.25,2.25,5456.69
28.75,2.25,5154.85
29.25,2.25,4861.21
29.75,2.25,4576.24
30.25,2.25,4300.26
30.75,2.25,4033.48
31.25,2.25,3775.96
31.75,2.25,3527.72
32.25,2.25,3288.69
32.75,2.25,3058.78
33.25,2.25,2837.87
33.75,2.25,2625.82
34.25,2.25,2422.47
34.75,2.25,2227.69
35.25,2.25,2041.34
35.75,2.25,1863.33
36.25,2.25,1693.6
36.75,2.25,1532.17
37.25,2.25,1379.1
37.75,2.25,1234.53
38.25,2.25,1098.64
38.75,2.25,971.642
39.25,2.25,853.735
39.75,2.25,745.082
40.25,2.25,645.768
40.75,2.25,555.772
41.25,2.25,474.949
41.75,2.25,403.022
42.25,2.25,339.586
42.75,2.25,284.125
43.25,2.25,236.041
43.75,2.25,194.681
44.25,2.25,159.336
44.75,2.25,129.301
-44.75,2.75,71.4322
-44.25,2.75,82.6545
-43.75,2.75,95.4837
-43.25,2.75,110.711
-42.75,2.75,129.143
-42.25,2.75,151.487
-41.75,2.75,178.525
-41.25,2.75,211.083
-40.75,2.75,250.001
-40.25,2.75,296.084
-39.75,2.75,350.049
-39.25,2.75,412.454
-38.75,2.75,483.645
-38.25,2.75,563.698
-37.75,2.75,652.386
-37.25,2.75,749.161
-36.75,2.75,853.171
-36.25,2.75,963.293
-35.75,2.75,1078.2
-35.25,2.75,1196.46
-34.75,2.75,1316.61
-34.25,2.75,1437.25
-33.75,2.75,1557.13
-33.25,2.75,1675.23
-32.75,2.75,1790.76
-32.25,2.75,1903.21
-31.75,2.75,2012.34
-31.25,2.75,2118.14
-30.75,2.75,2220.77
-30.25,2.75,2320.56
-29.75,2.75,2417.88
-29.25,2.75,2513.14
-28.75,2.75,2606.69
-28.25,2.75,2698.81
-27.75,2.75,2789.66
-27.25,2.75,2879.27
-26.75,2.75,2967.53
-26.25,2.75,3054.2
-25.75,2.75,3138.97
-25.25,2.75,3221.46
-24.75,2.75,3301.26
-24.25,2.75,3378.02
-23.75,2.75,3451.43
-23.25,2.75,3521.29
-22.75,2.75,3587.54
-22.25,2.75,3650.23
-21.75,2.75,3709.59
-21.25,2.75,3765.96
-20.75,2.75,3819.79
-20.25,2.75,3871.65
-19.75,2.75,3922.15
-19.25,2.75,3971.94
-18.75,2.75,4021.65
-18.25,2.75,4071.87
-17.75,2.75,4123.1
-17.25,2.75,4175.76
-16.75,2.75,4230.11
-16.25,2.75,4286.3
-15.75,2.75,4344.35
-15.25,2.75,4404.14
-14.75,2.75,4465.47
-14.25,2.75,4528.04
-13.75,2.75,4591.5
-13.25,2.75,4655.49
-12.75,2.75,4719.64
-12.25,2.75,4783.64
-11.75,2.75,4847.23
-11.25,2.75,4910.2
-10.75,2.75,4972.48
-10.25,2.75,5034.09
-9.75,2.75,5095.16
-9.25,2.75,5155.95
-8.75,2.75,5216.87
-8.25,2.75,5278.41
-7.75,2.75,5341.2
-7.25,2.75,5405.93
-6.75,2.75,5473.33
-6.25,2.75,5544.14
-5.75,2.75,5619.04
-5.25,2.75,5698.64
-4.75,2.75,5783.39
-4.25,2.75,5873.57
-3.75,2.75,5969.26
-3.25,2.75,6070.37
-2.75,2.75,6176.62
-2.25,2.75,6287.59
-1.75,2.75,6402.78
-1.25,2.75,6521.65
-0.75,2.75,6643.69
-0.25,2.75,6768.5
0.25,2.75,6895.79
0.75,2.75,7025.42
1.25,2.75,7157.47
1.75,2.75,7292.12
2.25,2.75,7429.76
2.75,2.75,7570.83
3.25,2.75,7715.83
3.75,2.75,7865.27
4.25,2.75,8019.6
4.75,2.75,8179.17
5.25,2.75,8344.18
5.75,2.75,8514.63
6.25,2.75,8690.32
6.75,2.75,8870.82
7.25,2.75,9055.44
7.75,2.75,9243.26
8.25,2.75,9433.13
8.75,2.75,9623.65
9.25,2.75,9813.23
9.75,2.75,10000.1
10.25,2.75,10182.3
10.75,2.75,10357.8
11.25,2.75,10524.6
11.75,2.75,10680.4
12.25,2.75,10823.4
12.75,2.75,10951.5
13.25,2.75,11062.8
13.75,2.75,11155.9
14.25,2.75,11229.1
14.75,2.75,11281.3
15.25,2.75,11311.3
15.75,2.75,11318.3
16.25,2.75,11301.3
16.75,2.75,11259.9
17.25,2.75,11193.5
17.75,2.75,11102
18.25,2.75,10985.4
18.75,2.75,10843.8
19.25,2.75,10678
19.75,2.75,10488.8
20.25,2.75,10277.3
20.75,2.75,10045.2
21.25,2.75,9794.14
21.75,2.75,9526.02
22.25,2.75,9242.93
22.75,2.75,8947.01
23.25,2.75,8640.43
23.75,2.75,8325.38
24.25,2.75,8004
24.75,2.75,7678.39
25.25,2.75,7350.53
25.75,2.75,7022.31
26.25,2.75,6695.5
26.75,2.75,6371.7
27.25,2.75,6052.32
27.75,2.75,5738.58
28.25,2.75,5431.48
28.75,2.75,5131.84
29.25,2.75,4840.25
29.75,2.75,4557.12
30.25,2.75,4282.74
30.75,2.75,4017.24
31.25,2.75,3760.68
31.75,2.75,3513.07
32.25,2.75,3274.37
32.75,2.75,3044.52
33.25,2.75,2823.46
33.75,2.75,2611.13
34.25,2.75,2407.45
34.75,2.75,2212.39
35.25,2.75,2025.88
35.75,2.75,1847.89
36.25,2.75,1678.42
36.75,2.75,1517.49
37.25,2.75,1365.18
37.75,2.75,1221.58
38.25,2.75,1086.85
38.75,2.75,961.121
39.25,2.75,844.535
39.75,2.75,737.189
40.25,2.75,639.11
40.75,2.75,550.233
41.25,2.75,470.383
41.75,2.75,399.27
42.25,2.75,336.487
42.75,2.75,281.531
43.25,2.75,233.826
43.75,2.75,192.743
44.25,2.75,157.6
44.75,2.75,127.718
-44.75,3.25,68.232
-44.25,3.25,79.2487
-43.75,3.25,91.8636
-43.25,3.25,106.843
-42.75,3.25,124.971
-42.25,3.25,146.949
-41.75,3.25,173.547
-41.25,3.25,205.584
-40.75,3.25,243.892
-40.25,3.25,289.27
-39.75,3.25,342.427
-39.25,3.25,403.917
-38.75,3.25,474.084
-38.25,3.25,553.002
-37.75,3.25,640.445
-37.25,3.25,735.872
-36.75,3.25,838.442
-36.25,3.25,947.047
-35.75,3.25,1060.38
-35.25,3.25,1177.04
-34.75,3.25,1295.58
-34.25,3.25,1414.64
-33.75,3.25,1533.01
-33.25,3.25,1649.69
-32.75,3.25,1763.94
-32.25,3.25,1875.28
-31.75,3.25,1983.48
-31.25,3.25,2088.57
-30.75,3.25,2190.73
-30.25,3.25,2290.28
-29.75,3.25,2387.58
-29.25,3.25,2483.02
-28.75,3.25,2576.91
-28.25,3.25,2669.47
-27.75,3.25,2760.8
-27.25,3.25,2850.86
-26.75,3.25,2939.46
-26.25,3.25,3026.33
-25.75,3.25,3111.07
-25.25,3.25,3193.29
-24.75,3.25,3272.58
-24.25,3.25,3348.59
-23.75,3.25,3421.06
-23.25,3.25,3489.86
-22.75,3.25,3554.99
-22.25,3.25,3616.62
-21.75,3.25,3675.03
-21.25,3.25,3730.64
-20.75,3.25,3783.98
-20.25,3.25,3835.64
-19.75,3.25,3886.24
-19.25,3.25,3936.4
-18.75,3.25,3986.71
-18.25,3.25,4037.72
-17.75,3.25,4089.85
-17.25,3.25,4143.45
-16.75,3.25,4198.73
-16.25,3.25,4255.77
-15.75,3.25,4314.54
-15.25,3.25,4374.89
-14.75,3.25,4436.59
-14.25,3.25,4499.33
-13.75,3.25,4562.74
-13.25,3.25,4626.45
-12.75,3.25,4690.1
-12.25,3.25,4753.36
-11.75,3.25,4815.96
-11.25,3.25,4877.74
-10.75,3.25,4938.6
-10.25,3.25,4998.6
-9.75,3.25,5057.91
-9.25,3.25,5116.84
-8.75,3.25,5175.81
-8.25,3.25,5235.38
-7.75,3.25,5296.2
-7.25,3.25,5359
-6.75,3.25,5424.53
-6.25,3.25,5493.57
-5.75,3.25,5566.8
-5.25,3.25,5644.84
-4.75,3.25,5728.15
-4.25,3.25,5817.01
-3.75,3.25,5911.54
-3.25,3.25,6011.62
-2.75,3.25,6117
-2.25,3.25,6227.24
-1.75,3.25,6341.83
-1.25,3.25,6460.21
-0.75,3.25,6581.84
-0.25,3.25,6706.25
0.25,3.25,6833.1
0.75,3.25,6962.22
1.25,3.25,7093.6
1.75,3.25,7227.42
2.25,3.25,7364
2.75,3.25,7503.8
3.25,3.25,7647.32
3.75,3.25,7795.09
4.25,3.25,7947.61
4.75,3.25,8105.25
5.25,3.25,8268.27
5.75,3.25,8436.72
6.25,3.25,8610.44
6.75,3.25,8789.03
7.25,3.25,8971.85
7.75,3.25,9157.99
8.25,3.25,9346.29
8.75,3.25,9535.37
9.25,3.25,9723.62
9.75,3.25,9909.26
10.25,3.25,10090.3
10.75,3.25,10264.8
11.25,3.25,10430.5
11.75,3.25,10585.5
12.25,3.25,10727.6
12.75,3.25,10854.9
13.25,3.25,10965.7
13.75,3.25,11058.3
14.25,3.25,11131.5
14.75,3.25,11184
15.25,3.25,11214.7
15.75,3.25,11222.7
16.25,3.25,11207.5
16.75,3.25,11168.1
17.25,3.25,11104.4
17.75,3.25,11015.8
18.25,3.25,10902.3
18.75,3.25,10764.1
19.25,3.25,10601.6
19.75,3.25,10415.7
20.25,3.25,10207.4
20.75,3.25,9978.23
21.25,3.25,9729.83
21.75,3.25,9464.15
22.25,3.25,9183.27
22.75,3.25,8889.4
23.25,3.25,8584.79
23.75,3.25,8271.69
24.25,3.25,7952.33
24.75,3.25,7628.85
25.25,3.25,7303.31
25.75,3.25,6977.61
26.25,3.25,6653.51
26.75,3.25,6332.58
27.25,3.25,6016.2
27.75,3.25,5705.5
28.25,3.25,5401.42
28.75,3.25,5104.66
29.25,3.25,4815.75
29.75,3.25,4535.01
30.25,3.25,4262.65
30.75,3.25,3998.77
31.25,3.25,3743.41
31.75,3.25,3496.56
32.25,3.25,3258.22
32.75,3.25,3028.4
33.25,3.25,2807.12
33.75,3.25,2594.39
34.25,3.25,2390.26
34.75,3.25,2194.78
35.25,3.25,2007.99
35.75,3.25,1829.94
36.25,3.25,1660.68
36.75,3.25,1500.26
37.25,3.25,1348.74
37.75,3.25,1206.21
38.25,3.25,1072.76
38.75,3.25,948.459
39.25,3.25,833.385
39.75,3.25,727.557
40.25,3.25,630.938
40.75,3.25,543.408
41.25,3.25,464.755
41.75,3.25,394.665
42.25,3.25,332.728
42.75,3.25,278.449
43.25,3.25,231.27
43.75,3.25,190.587
44.25,3.25,155.746
44.75,3.25,126.094
-44.75,3.75,65.0635
-44.25,3.75,75.8368
-43.75,3.75,88.1993
-43.25,3.75,102.891
-42.75,3.75,120.677
-42.25,3.75,142.244
-41.75,3.75,168.351
-41.25,3.75,199.807
-40.75,3.75,237.433
-40.25,3.75,282.014
-39.75,3.75,334.253
-39.25,3.75,394.694
-38.75,3.75,463.674
-38.25,3.75,541.268
-37.75,3.75,627.254
-37.25,3.75,721.1
-36.75,3.75,821.982
-36.25,3.75,928.816
-35.75,3.75,1040.33
-35.25,3.75,1155.14
-34.75,3.75,1271.86
-34.25,3.75,1389.15
-33.75,3.75,1505.85
-33.25,3.75,1620.99
-32.75,3.75,1733.86
-32.25,3.75,1844.01
-31.75,3.75,1951.23
-31.25,3.75,2055.56
-30.75,3.75,2157.17
-30.25,3.75,2256.38
-29.75,3.75,2353.54
-29.25,3.75,2448.99
-28.75,3.75,2543.03
-28.25,3.75,2635.82
-27.75,3.75,2727.41
-27.25,3.75,2817.71
-26.75,3.75,2906.48
-26.25,3.75,2993.39
-25.75,3.75,3078.03
