Time [ms],Trace [mG]
-0.379196,142.659
-0.378684,142.938
-0.378172,143.194
-0.37766,143.422
-0.377148,143.623
-0.376636,143.801
-0.376124,143.961
-0.375612,144.112
-0.3751,144.261
-0.374588,144.415
-0.374076,144.579
-0.373564,144.754
-0.373052,144.941
-0.37254,145.137
-0.372028,145.34
-0.371516,145.548
-0.371004,145.762
-0.370492,145.983
-0.36998,146.213
-0.369468,146.457
-0.368956,146.715
-0.368444,146.989
-0.367932,147.274
-0.36742,147.566
-0.366907,147.858
-0.366395,148.145
-0.365883,148.418
-0.365371,148.673
-0.364859,148.907
-0.364347,149.118
-0.363835,149.308
-0.363323,149.481
-0.362811,149.64
-0.362299,149.79
-0.361787,149.934
-0.361275,150.078
-0.360763,150.225
-0.360251,150.377
-0.359739,150.534
-0.359227,150.697
-0.358715,150.866
-0.358203,151.039
-0.357691,151.214
-0.357179,151.387
-0.356667,151.559
-0.356155,151.726
-0.355643,151.887
-0.355131,152.042
-0.354619,152.189
-0.354107,152.329
-0.353595,152.465
-0.353083,152.599
-0.352571,152.735
-0.352059,152.876
-0.351547,153.027
-0.351035,153.191
-0.350523,153.371
-0.350011,153.565
-0.349499,153.771
-0.348987,153.984
-0.348475,154.197
-0.347963,154.402
-0.347451,154.591
-0.346939,154.76
-0.346427,154.905
-0.345915,155.026
-0.345403,155.122
-0.344891,155.199
-0.344379,155.258
-0.343867,155.305
-0.343355,155.343
-0.342843,155.374
-0.342331,155.401
-0.341819,155.426
-0.341307,155.451
-0.340795,155.481
-0.340283,155.517
-0.339771,155.564
-0.339259,155.624
-0.338747,155.7
-0.338235,155.792
-0.337723,155.897
-0.337211,156.013
-0.336699,156.133
-0.336187,156.252
-0.335675,156.362
-0.335163,156.458
-0.334651,156.536
-0.334139,156.595
-0.333627,156.635
-0.333115,156.659
-0.332603,156.674
-0.332091,156.687
-0.331579,156.705
-0.331067,156.735
-0.330555,156.781
-0.330043,156.845
-0.329531,156.923
-0.329019,157.011
-0.328507,157.102
-0.327995,157.186
-0.327483,157.257
-0.326971,157.306
-0.326459,157.329
-0.325947,157.326
-0.325435,157.298
-0.324923,157.249
-0.324411,157.187
-0.323899,157.118
-0.323387,157.048
-0.322875,156.984
-0.322363,156.931
-0.321851,156.89
-0.321339,156.863
-0.320827,156.849
-0.320315,156.846
-0.319803,156.853
-0.319291,156.866
-0.318779,156.884
-0.318267,156.904
-0.317755,156.925
-0.317243,156.946
-0.316731,156.965
-0.316219,156.982
-0.315707,156.996
-0.315195,157.008
-0.314683,157.018
-0.314171,157.024
-0.313659,157.026
-0.313147,157.024
-0.312635,157.016
-0.312123,157.002
-0.311611,156.979
-0.311099,156.947
-0.310587,156.905
-0.310075,156.853
-0.309563,156.794
-0.309051,156.728
-0.308539,156.659
-0.308027,156.588
-0.307515,156.52
-0.307003,156.455
-0.306491,156.396
-0.305979,156.342
-0.305467,156.293
-0.304955,156.247
-0.304443,156.202
-0.303931,156.157
-0.303419,156.111
-0.302907,156.062
-0.302395,156.011
-0.301883,155.957
-0.301371,155.9
-0.300859,155.839
-0.300347,155.773
-0.299835,155.701
-0.299323,155.622
-0.298811,155.536
-0.298299,155.444
-0.297787,155.347
-0.297275,155.248
-0.296763,155.15
-0.296251,155.055
-0.295739,154.966
-0.295227,154.883
-0.294715,154.807
-0.294203,154.738
-0.293691,154.674
-0.293179,154.617
-0.292667,154.565
-0.292155,154.519
-0.291643,154.481
-0.291131,154.451
-0.290619,154.432
-0.290107,154.423
-0.289595,154.422
-0.289083,154.424
-0.288571,154.423
-0.288059,154.41
-0.287547,154.376
-0.287035,154.314
-0.286523,154.217
-0.286011,154.084
-0.285499,153.917
-0.284987,153.724
-0.284475,153.515
-0.283963,153.302
-0.283451,153.099
-0.282939,152.915
-0.282427,152.758
-0.281915,152.631
-0.281403,152.532
-0.280891,152.455
-0.280379,152.392
-0.279867,152.334
-0.279355,152.272
-0.278843,152.198
-0.278331,152.105
-0.277819,151.99
-0.277307,151.851
-0.276795,151.689
-0.276283,151.508
-0.275771,151.31
-0.275259,151.102
-0.274747,150.89
-0.274235,150.68
-0.273723,150.476
-0.273211,150.28
-0.272699,150.093
-0.272187,149.915
-0.271675,149.741
-0.271163,149.566
-0.270651,149.388
-0.270139,149.203
-0.269627,149.01
-0.269115,148.81
-0.268603,148.608
-0.268091,148.406
-0.267579,148.212
-0.267067,148.029
-0.266555,147.859
-0.266043,147.702
-0.265531,147.555
-0.265019,147.414
-0.264507,147.274
-0.263995,147.129
-0.263483,146.973
-0.262971,146.806
-0.262459,146.625
-0.261947,146.433
-0.261435,146.231
-0.260923,146.023
-0.260411,145.814
-0.259899,145.606
-0.259387,145.403
-0.258875,145.207
-0.258363,145.02
-0.257851,144.843
-0.257339,144.677
-0.256827,144.52
-0.256315,144.37
-0.255803,144.223
-0.255291,144.077
-0.254779,143.925
-0.254267,143.764
-0.253755,143.588
-0.253243,143.396
-0.252731,143.187
-0.252219,142.959
-0.251707,142.716
-0.251195,142.459
-0.250683,142.192
-0.250171,141.917
-0.249659,141.638
-0.249147,141.354
-0.248635,141.067
-0.248123,140.779
-0.247611,140.49
-0.247099,140.202
-0.246587,139.919
-0.246075,139.646
-0.245563,139.386
-0.245051,139.145
-0.244539,138.924
-0.244027,138.723
-0.243515,138.538
-0.243003,138.363
-0.242491,138.189
-0.241979,138.01
-0.241467,137.816
-0.240955,137.606
-0.240443,137.375
-0.239931,137.128
-0.239419,136.868
-0.238907,136.601
-0.238395,136.333
-0.237883,136.068
-0.237371,135.806
-0.236859,135.548
-0.236347,135.291
-0.235835,135.032
-0.235323,134.769
-0.234811,134.499
-0.234299,134.225
-0.233787,133.946
-0.233275,133.667
-0.232763,133.39
-0.232251,133.119
-0.231739,132.855
-0.231227,132.597
-0.230715,132.344
-0.230203,132.094
-0.229691,131.844
-0.229179,131.592
-0.228667,131.336
-0.228155,131.078
-0.227643,130.819
-0.227131,130.561
-0.226619,130.307
-0.226106,130.057
-0.225594,129.812
-0.225082,129.569
-0.22457,129.326
-0.224058,129.08
-0.223546,128.827
-0.223034,128.566
-0.222522,128.296
-0.22201,128.02
-0.221498,127.739
-0.220986,127.457
-0.220474,127.176
-0.219962,126.896
-0.21945,126.617
-0.218938,126.337
-0.218426,126.053
-0.217914,125.763
-0.217402,125.464
-0.21689,125.157
-0.216378,124.842
-0.215866,124.521
-0.215354,124.197
-0.214842,123.873
-0.21433,123.549
-0.213818,123.229
-0.213306,122.913
-0.212794,122.6
-0.212282,122.292
-0.21177,121.988
-0.211258,121.687
-0.210746,121.389
-0.210234,121.095
-0.209722,120.803
-0.20921,120.513
-0.208698,120.225
-0.208186,119.938
-0.207674,119.652
-0.207162,119.366
-0.20665,119.077
-0.206138,118.783
-0.205626,118.48
-0.205114,118.163
-0.204602,117.827
-0.20409,117.471
-0.203578,117.092
-0.203066,116.693
-0.202554,116.277
-0.202042,115.85
-0.20153,115.421
-0.201018,115
-0.200506,114.594
-0.199994,114.21
-0.199482,113.852
-0.19897,113.518
-0.198458,113.208
-0.197946,112.915
-0.197434,112.632
-0.196922,112.351
-0.19641,112.065
-0.195898,111.769
-0.195386,111.461
-0.194874,111.14
-0.194362,110.808
-0.19385,110.466
-0.193338,110.117
-0.192826,109.762
-0.192314,109.401
-0.191802,109.033
-0.19129,108.656
-0.190778,108.271
-0.190266,107.878
-0.189754,107.481
-0.189242,107.084
-0.18873,106.693
-0.188218,106.315
-0.187706,105.954
-0.187194,105.612
-0.186682,105.289
-0.18617,104.982
-0.185658,104.684
-0.185146,104.392
-0.184634,104.099
-0.184122,103.802
-0.18361,103.496
-0.183098,103.181
-0.182586,102.854
-0.182074,102.517
-0.181562,102.168
-0.18105,101.806
-0.180538,101.434
-0.180026,101.051
-0.179514,100.659
-0.179002,100.264
-0.17849,99.8684
-0.177978,99.4782
-0.177466,99.0974
-0.176954,98.7296
-0.176442,98.3772
-0.17593,98.0411
-0.175418,97.7209
-0.174906,97.4153
-0.174394,97.1222
-0.173882,96.84
-0.17337,96.566
-0.172858,96.2969
-0.172346,96.0285
-0.171834,95.7562
-0.171322,95.4755
-0.17081,95.1825
-0.170298,94.874
-0.169786,94.5489
-0.169274,94.2086
-0.168762,93.8571
-0.16825,93.5003
-0.167738,93.1446
-0.167226,92.7953
-0.166714,92.456
-0.166202,92.1276
-0.16569,91.8084
-0.165178,91.4943
-0.164666,91.1798
-0.164154,90.8599
-0.163642,90.5312
-0.16313,90.1921
-0.162618,89.8429
-0.162106,89.4855
-0.161594,89.1222
-0.161082,88.7549
-0.16057,88.3849
-0.160058,88.0117
-0.159546,87.6343
-0.159034,87.251
-0.158522,86.8611
-0.15801,86.4649
-0.157498,86.0646
-0.156986,85.6637
-0.156474,85.266
-0.155962,84.875
-0.15545,84.4927
-0.154938,84.1192
-0.154426,83.753
-0.153914,83.3911
-0.153402,83.0295
-0.15289,82.6639
-0.152378,82.2908
-0.151866,81.9074
-0.151354,81.5121
-0.150842,81.1045
-0.15033,80.6851
-0.149818,80.2561
-0.149306,79.8202
-0.148794,79.3815
-0.148282,78.9448
-0.14777,78.515
-0.147258,78.0972
-0.146746,77.6952
-0.146234,77.3117
-0.145722,76.9466
-0.14521,76.5978
-0.144698,76.2607
-0.144186,75.9293
-0.143674,75.597
-0.143162,75.2581
-0.14265,74.9082
-0.142138,74.545
-0.141626,74.1683
-0.141114,73.7796
-0.140602,73.3817
-0.14009,72.9778
-0.139578,72.5704
-0.139066,72.1611
-0.138554,71.7502
-0.138042,71.338
-0.13753,70.9239
-0.137018,70.5078
-0.136506,70.0897
-0.135994,69.6712
-0.135482,69.2548
-0.13497,68.8437
-0.134458,68.4404
-0.133946,68.0466
-0.133434,67.6627
-0.132922,67.2881
-0.13241,66.9204
-0.131898,66.556
-0.131386,66.191
-0.130874,65.8221
-0.130362,65.4477
-0.12985,65.0676
-0.129338,64.6826
-0.128826,64.2948
-0.128314,63.9071
-0.127802,63.523
-0.12729,63.1458
-0.126778,62.7772
-0.126266,62.418
-0.125754,62.0679
-0.125242,61.726
-0.12473,61.3909
-0.124218,61.0612
-0.123706,60.7354
-0.123194,60.4129
-0.122682,60.0937
-0.12217,59.7779
-0.121658,59.466
-0.121146,59.1579
-0.120634,58.8527
-0.120122,58.5483
-0.11961,58.2412
-0.119098,57.927
-0.118586,57.6003
-0.118074,57.2559
-0.117562,56.8894
-0.11705,56.4984
-0.116538,56.0835
-0.116026,55.6479
-0.115514,55.1972
-0.115002,54.7382
-0.11449,54.2788
-0.113978,53.8271
-0.113466,53.39
-0.112954,52.9721
-0.112442,52.5755
-0.11193,52.1996
-0.111418,51.8421
-0.110906,51.4986
-0.110394,51.1637
-0.109882,50.8316
-0.10937,50.4971
-0.108858,50.1559
-0.108346,49.8052
-0.107834,49.4434
-0.107322,49.0701
-0.10681,48.6861
-0.106298,48.293
-0.105786,47.8929
-0.105274,47.4876
-0.104762,47.0786
-0.10425,46.6673
-0.103738,46.2546
-0.103226,45.8419
-0.102714,45.4307
-0.102202,45.0233
-0.10169,44.6224
-0.101178,44.2307
-0.100666,43.8511
-0.100154,43.4855
-0.0996416,43.1346
-0.0991296,42.7977
-0.0986176,42.4723
-0.0981056,42.1543
-0.0975936,41.8389
-0.0970816,41.5209
-0.0965696,41.1964
-0.0960576,40.8626
-0.0955456,40.5193
-0.0950336,40.1687
-0.0945216,39.8148
-0.0940096,39.4633
-0.0934976,39.1199
-0.0929856,38.7897
-0.0924735,38.4758
-0.0919615,38.1788
-0.0914495,37.8963
-0.0909375,37.623
-0.0904255,37.3517
-0.0899135,37.0749
-0.0894015,36.7853
-0.0888895,36.4773
-0.0883775,36.1479
-0.0878655,35.7974
-0.0873535,35.4285
-0.0868415,35.0464
-0.0863295,34.6566
-0.0858175,34.264
-0.0853055,33.8724
-0.0847935,33.4828
-0.0842815,33.0943
-0.0837695,32.7036
-0.0832575,32.3067
-0.0827455,31.8997
-0.0822335,31.4808
-0.0817215,31.0504
-0.0812095,30.6115
-0.0806975,30.1701
-0.0801855,29.7333
-0.0796735,29.3095
-0.0791615,28.9057
-0.0786494,28.5273
-0.0781374,28.1767
-0.0776254,27.8532
-0.0771134,27.5531
-0.0766014,27.2703
-0.0760894,26.997
-0.0755774,26.725
-0.0750654,26.4468
-0.0745534,26.1558
-0.0740414,25.8478
-0.0735294,25.5205
-0.0730174,25.1742
-0.0725054,24.8107
-0.0719934,24.4335
-0.0714814,24.0464
-0.0709694,23.654
-0.0704574,23.2603
-0.0699454,22.8691
-0.0694334,22.4831
-0.0689214,22.1047
-0.0684094,21.7355
-0.0678974,21.3767
-0.0673854,21.0288
-0.0668734,20.6915
-0.0663614,20.3632
-0.0658494,20.0414
-0.0653374,19.7223
-0.0648253,19.4012
-0.0643133,19.073
-0.0638013,18.7329
-0.0632893,18.3776
-0.0627773,18.0054
-0.0622653,17.6173
-0.0617533,17.2163
-0.0612413,16.8077
-0.0607293,16.3985
-0.0602173,15.9957
-0.0597053,15.6058
-0.0591933,15.2336
-0.0586813,14.8814
-0.0581693,14.5491
-0.0576573,14.2343
-0.0571453,13.9327
-0.0566333,13.6388
-0.0561213,13.3474
-0.0556093,13.0545
-0.0550973,12.7578
-0.0545853,12.4569
-0.0540733,12.1528
-0.0535613,11.8473
-0.0530493,11.5421
-0.0525373,11.2382
-0.0520253,10.934
-0.0515133,10.6259
-0.0510013,10.3086
-0.0504892,9.97643
-0.0499772,9.62445
-0.0494652,9.24932
-0.0489532,8.85061
-0.0484412,8.43107
-0.0479292,7.99677
-0.0474172,7.55584
-0.0469052,7.11718
-0.0463932,6.68932
-0.0458812,6.27958
-0.0453692,5.89349
-0.0448572,5.53434
-0.0443452,5.20329
-0.0438332,4.89961
-0.0433212,4.62116
-0.0428092,4.36441
-0.0422972,4.12466
-0.0417852,3.89607
-0.0412732,3.67208
-0.0407612,3.44561
-0.0402492,3.20993
-0.0397372,2.95959
-0.0392252,2.69133
-0.0387132,2.4047
-0.0382012,2.10178
-0.0376892,1.7872
-0.0371772,1.46706
-0.0366651,1.14804
-0.0361531,0.835713
-0.0356411,0.533634
-0.0351291,0.242933
-0.0346171,-0.0375841
-0.0341051,-0.310856
-0.0335931,-0.581134
-0.0330811,-0.852783
-0.0325691,-1.12938
-0.0320571,-1.41242
-0.0315451,-1.70121
-0.0310331,-1.99288
-0.0305211,-2.28295
-0.0300091,-2.56555
-0.0294971,-2.83385
-0.0289851,-3.08107
-0.0284731,-3.30124
-0.0279611,-3.4903
-0.0274491,-3.64601
-0.0269371,-3.76855
-0.0264251,-3.8604
-0.0259131,-3.92625
-0.0254011,-3.97248
-0.0248891,-4.00537
-0.0243771,-4.03014
-0.0238651,-4.04978
-0.0233531,-4.06511
-0.0228411,-4.07426
-0.022329,-4.07266
-0.021817,-4.05405
-0.021305,-4.0118
-0.020793,-3.941
-0.020281,-3.83903
-0.019769,-3.70644
-0.019257,-3.54689
-0.018745,-3.36688
-0.018233,-3.17494
-0.017721,-2.97972
-0.017209,-2.78886
-0.016697,-2.60756
-0.016185,-2.43852
-0.015673,-2.28158
-0.015161,-2.13404
-0.014649,-1.99188
-0.014137,-1.85072
-0.013625,-1.7074
-0.013113,-1.56011
-0.012601,-1.40921
-0.012089,-1.25664
-0.011577,-1.10541
-0.011065,-0.95853
-0.010553,-0.817929
-0.010041,-0.684365
-0.00952896,-0.556799
-0.00901695,-0.433055
-0.00850495,-0.309555
-0.00799295,-0.182473
-0.00748094,-0.0485826
-0.00696894,0.0714893
-0.00645693,0.110115
-0.00594493,-0.0696496
-0.00543293,-0.652093
-0.00492092,-1.84564
-0.00440892,-3.86019
-0.00389692,-6.86118
-0.00338491,-10.9326
-0.00287291,-16.0012
-0.00236091,-21.8562
-0.0018489,-28.156
-0.0013369,-34.5179
-0.000824895,-40.5786
-0.000312891,-46.0419
0.000199113,-50.7597
0.000711116,-54.7398
0.00122312,-58.1895
0.00173512,-61.3844
0.00224713,-64.5972
0.00275913,-67.9991
0.00327113,-71.6242
0.00378314,-75.3675
0.00429514,-78.9739
0.00480715,-82.1374
0.00531915,-84.5487
0.00583115,-86.0055
0.00634316,-86.4379
0.00685516,-85.92
0.00736716,-84.6401
0.00787917,-82.8452
0.00839117,-80.8001
0.00890317,-78.7134
0.00941518,-76.7098
0.00992718,-74.8187
0.0104392,-73.0006
0.0109512,-71.1773
0.0114632,-69.2684
0.0119752,-67.2289
0.0124872,-65.0663
0.0129992,-62.8363
0.0135112,-60.6225
0.0140232,-58.5171
0.0145352,-56.6038
0.0150472,-54.9416
0.0155592,-53.5541
0.0160712,-52.4249
0.0165832,-51.5048
0.0170952,-50.7253
0.0176072,-50.0143
0.0181192,-49.3085
0.0186312,-48.5624
0.0191432,-47.7559
0.0196553,-46.895
0.0201673,-46.0067
0.0206793,-45.1283
0.0211913,-44.2964
0.0217033,-43.5398
0.0222153,-42.8745
0.0227273,-42.3006
0.0232393,-41.8029
0.0237513,-41.355
0.0242633,-40.926
0.0247753,-40.4876
0.0252873,-40.0188
0.0257993,-39.5091
0.0263113,-38.9602
0.0268233,-38.3852
0.0273353,-37.8049
0.0278473,-37.2431
0.0283593,-36.7214
0.0288713,-36.2559
0.0293833,-35.8563
0.0298953,-35.5236
0.0304073,-35.2513
0.0309193,-35.0276
0.0314313,-34.8382
0.0319433,-34.6697
0.0324553,-34.5117
0.0329673,-34.3578
0.0334793,-34.2064
0.0339914,-34.0602
0.0345034,-33.9246
0.0350154,-33.8061
0.0355274,-33.7102
0.0360394,-33.6386
0.0365514,-33.59
0.0370634,-33.5596
0.0375754,-33.5403
0.0380874,-33.5239
0.0385994,-33.502
0.0391114,-33.4684
0.0396234,-33.4193
0.0401354,-33.3539
0.0406474,-33.2727
0.0411594,-33.176
0.0416714,-33.064
0.0421834,-32.9361
0.0426954,-32.7903
0.0432074,-32.6231
0.0437194,-32.4309
0.0442314,-32.2118
0.0447434,-31.967
0.0452554,-31.7003
0.0457674,-31.4176
0.0462794,-31.127
0.0467914,-30.8386
0.0473034,-30.5622
0.0478155,-30.305
0.0483275,-30.071
0.0488395,-29.8613
0.0493515,-29.675
0.0498635,-29.5085
0.0503755,-29.3564
0.0508875,-29.2134
0.0513995,-29.0763
0.0519115,-28.9437
0.0524235,-28.8151
0.0529355,-28.6909
0.0534475,-28.5725
0.0539595,-28.4617
0.0544715,-28.3586
0.0549835,-28.2613
0.0554955,-28.1669
0.0560075,-28.0723
0.0565195,-27.9742
0.0570315,-27.8686
0.0575435,-27.7522
0.0580555,-27.6246
0.0585675,-27.4871
0.0590795,-27.3419
0.0595915,-27.1893
0.0601035,-27.0298
0.0606155,-26.8623
0.0611275,-26.6843
0.0616395,-26.49
0.0621516,-26.2719
0.0626636,-26.0237
0.0631756,-25.742
0.0636876,-25.4261
0.0641996,-25.078
0.0647116,-24.7037
0.0652236,-24.3131
0.0657356,-23.9185
0.0662476,-23.5317
0.0667596,-23.1616
0.0672716,-22.815
0.0677836,-22.495
0.0682956,-22.2005
0.0688076,-21.927
0.0693196,-21.6672
0.0698316,-21.4139
0.0703436,-21.1605
0.0708556,-20.9019
0.0713676,-20.6349
0.0718796,-20.3589
0.0723916,-20.0757
0.0729036,-19.7886
0.0734156,-19.5019
0.0739276,-19.2208
0.0744396,-18.9506
0.0749516,-18.6952
0.0754636,-18.4566
0.0759757,-18.2356
0.0764877,-18.0309
0.0769997,-17.8393
0.0775117,-17.6547
0.0780237,-17.4701
0.0785357,-17.2788
0.0790477,-17.0747
0.0795597,-16.8523
0.0800717,-16.6074
0.0805837,-16.3391
0.0810957,-16.0499
0.0816077,-15.7444
0.0821197,-15.4284
0.0826317,-15.1088
0.0831437,-14.7943
0.0836557,-14.4939
0.0841677,-14.2141
0.0846797,-13.9591
0.0851917,-13.7318
0.0857037,-13.5333
0.0862157,-13.3618
0.0867277,-13.2125
0.0872397,-13.0787
0.0877517,-12.9545
0.0882637,-12.8346
0.0887757,-12.7145
0.0892877,-12.5915
0.0897997,-12.4666
0.0903118,-12.3447
0.0908238,-12.2324
0.0913358,-12.1365
0.0918478,-12.0631
0.0923598,-12.0177
0.0928718,-12.0032
0.0933838,-12.0176
0.0938958,-12.0541
0.0944078,-12.1033
0.0949198,-12.1546
0.0954318,-12.1965
0.0959438,-12.2174
0.0964558,-12.2082
0.0969678,-12.1644
0.0974798,-12.0858
0.0979918,-11.9753
0.0985038,-11.8382
0.0990158,-11.6825
0.0995278,-11.5177
0.10004,-11.3532
0.100552,-11.197
0.101064,-11.0555
0.101576,-10.9342
0.102088,-10.8371
0.1026,-10.7663
0.103112,-10.7216
0.103624,-10.702
0.104136,-10.7058
0.104648,-10.7299
0.10516,-10.7702
0.105672,-10.823
0.106184,-10.8853
0.106696,-10.9547
0.107208,-11.0291
0.10772,-11.1069
0.108232,-11.1876
0.108744,-11.2714
0.109256,-11.3583
0.109768,-11.4474
0.11028,-11.5379
0.110792,-11.6291
0.111304,-11.7205
0.111816,-11.8111
0.112328,-11.8992
0.11284,-11.9837
0.113352,-12.0635
0.113864,-12.1369
0.114376,-12.2009
0.114888,-12.2514
0.1154,-12.2842
0.115912,-12.2952
0.116424,-12.2811
0.116936,-12.2394
0.117448,-12.1694
0.11796,-12.0722
0.118472,-11.9507
0.118984,-11.8087
0.119496,-11.6501
0.120008,-11.4789
0.12052,-11.2986
0.121032,-11.1117
0.121544,-10.9201
0.122056,-10.7248
0.122568,-10.527
0.12308,-10.328
0.123592,-10.1296
0.124104,-9.93438
0.124616,-9.74464
0.125128,-9.56244
0.12564,-9.38824
0.126152,-9.2213
0.126664,-9.05919
0.127176,-8.89805
0.127688,-8.73337
0.1282,-8.56063
0.128712,-8.37715
0.129224,-8.18218
0.129736,-7.97755
0.130248,-7.76706
0.13076,-7.55653
0.131272,-7.35297
0.131784,-7.16265
0.132296,-6.98931
0.132808,-6.83273
0.13332,-6.68883
0.133832,-6.5495
0.134344,-6.40291
0.134856,-6.23464
0.135368,-6.03029
0.13588,-5.77822
0.136392,-5.47155
0.136904,-5.10924
0.137416,-4.69698
0.137928,-4.24751
0.13844,-3.77972
0.138952,-3.31609
0.139464,-2.8792
0.139976,-2.48928
0.140488,-2.16209
0.141,-1.90709
0.141512,-1.72552
0.142024,-1.60995
0.142536,-1.5463
0.143048,-1.51627
0.14356,-1.49958
0.144072,-1.47581
0.144584,-1.42733
0.145096,-1.34202
0.145608,-1.21405
0.14612,-1.04381
0.146632,-0.836435
0.147144,-0.601355
0.147656,-0.350668
0.148168,-0.0975295
0.14868,0.145844
0.149192,0.369649
0.149704,0.566186
0.150216,0.730099
0.150728,0.858117
0.15124,0.949575
0.151752,1.00558
0.152264,1.02859
0.152776,1.02272
0.153288,0.993974
0.1538,0.949994
0.154312,0.899369
0.154824,0.851484
0.155336,0.816093
0.155848,0.802286
0.15636,0.817715
0.156872,0.868119
0.157384,0.9571
0.157896,1.08551
0.158408,1.25061
0.15892,1.4463
0.159432,1.66386
0.159944,1.89298
0.160456,2.1221
0.160968,2.33885
0.16148,2.5318
0.161992,2.69178
0.162504,2.81277
0.163016,2.89096
0.163528,2.92505
0.16404,2.91734
0.164552,2.8739
0.165064,2.80355
0.165576,2.71586
0.166088,2.62134
0.1666,2.53153
0.167112,2.458
0.167624,2.41047
0.168136,2.39532
0.168648,2.41645
0.16916,2.47526
0.169672,2.56988
0.170184,2.69385
0.170696,2.83657
0.171208,2.98536
0.17172,3.12607
0.172232,3.24337
0.172744,3.32137
0.173256,3.34629
0.173768,3.30937
0.17428,3.20789
0.174792,3.04597
0.175304,2.83443
0.175816,2.59114
0.176328,2.33926
0.17684,2.1035
0.177352,1.9062
0.177864,1.76391
0.178376,1.68614
0.178888,1.67366
0.1794,1.7188
0.179912,1.80691
0.180424,1.91963
0.180936,2.03781
0.181448,2.14378
0.18196,2.22333
0.182472,2.26683
0.182984,2.2695
0.183496,2.23076
0.184008,2.15384
0.18452,2.0453
0.185032,1.9154
0.185544,1.77769
0.186056,1.64925
0.186568,1.5496
0.18708,1.49987
0.187592,1.52048
0.188104,1.62826
0.188616,1.83342
0.189128,2.1365
0.18964,2.5274
0.190152,2.98459
0.190664,3.47746
0.191176,3.96891
0.191688,4.42004
0.1922,4.79471
0.192712,5.0644
0.193224,5.21256
0.193736,5.23616
0.194248,5.14587
0.19476,4.96394
0.195272,4.72229
0.195785,4.45846
0.196297,4.21044
0.196809,4.01148
0.197321,3.8866
0.197833,3.85118
0.198345,3.91015
0.198857,4.0575
0.199369,4.27735
0.199881,4.54688
0.200393,4.84005
0.200905,5.13032
0.201417,5.39169
0.201929,5.60107
0.202441,5.74058
0.202953,5.79976
0.203465,5.77544
0.203977,5.67115
0.204489,5.49729
0.205001,5.27063
0.205513,5.01309
0.206025,4.74818
0.206537,4.49868
0.207049,4.28474
0.207561,4.12234
0.208073,4.0216
0.208585,3.98503
0.209097,4.00879
0.209609,4.08438
0.210121,4.20075
0.210633,4.34566
0.211145,4.50703
0.211657,4.67552
0.212169,4.84527
0.212681,5.01398
0.213193,5.18109
0.213705,5.34654
0.214217,5.50974
0.214729,5.66774
0.215241,5.81426
0.215753,5.93867
0.216265,6.02754
0.216777,6.06651
0.217289,6.04328
0.217801,5.95044
0.218313,5.78776
0.218825,5.56403
0.219337,5.29664
0.219849,5.01028
0.220361,4.7335
0.220873,4.49474
0.221385,4.31789
0.221897,4.21848
0.222409,4.20174
0.222921,4.26164
0.223433,4.38165
0.223945,4.5366
0.224457,4.69675
0.224969,4.83211
0.225481,4.91618
0.225993,4.92861
0.226505,4.85795
0.227017,4.70362
0.227529,4.47609
0.228041,4.19507
0.228553,3.88608
0.229065,3.57778
0.229577,3.29875
0.230089,3.0741
0.230601,2.92106
0.231113,2.84622
0.231625,2.84525
0.232137,2.90362
0.232649,2.99822
0.233161,3.09904
0.233673,3.17391
0.234185,3.19384
0.234697,3.13827
0.235209,2.99774
0.235721,2.77492
0.236233,2.48502
0.236745,2.15423
0.237257,1.81599
0.237769,1.5045
0.238281,1.24913
0.238793,1.07007
0.239305,0.976315
0.239817,0.964427
0.240329,1.01927
0.240841,1.11735
0.241353,1.23217
0.241865,1.33971
0.242377,1.42182
0.242889,1.46857
0.243401,1.47884
0.243913,1.4601
0.244425,1.42591
0.244937,1.39247
0.245449,1.37521
0.245961,1.38589
0.246473,1.43045
0.246985,1.50724
0.247497,1.60688
0.248009,1.71327
0.248521,1.8061
0.249033,1.86358
0.249545,1.86578
0.250057,1.79825
0.250569,1.65493
0.251081,1.43989
0.251593,1.16695
0.252105,0.858662
0.252617,0.544466
0.253129,0.257655
0.253641,0.0312914
0.254153,-0.106376
0.254665,-0.134944
0.255177,-0.0443582
0.255689,0.163494
0.256201,0.473741
0.256713,0.859303
0.257225,1.28374
0.257737,1.70434
0.258249,2.07598
0.258761,2.35491
0.259273,2.50406
0.259785,2.49831
0.260297,2.32806
0.260809,2.00108
0.261321,1.54196
0.261833,0.991034
0.262345,0.400576
0.262857,-0.170729
0.263369,-0.665093
0.263881,-1.0325
0.264393,-1.23597
0.264905,-1.25596
0.265417,-1.09279
0.265929,-0.766841
0.266441,-0.315513
0.266953,0.211937
0.267465,0.760263
0.267977,1.27481
0.268489,1.70724
0.269001,2.0205
0.269513,2.19143
0.270025,2.21191
0.270537,2.08901
0.271049,1.84384
0.271561,1.5095
0.272073,1.12745
0.272585,0.743736
0.273097,0.404973
0.273609,0.15382
0.274121,0.0234703
0.274633,0.0323765
0.275145,0.18136
0.275657,0.45302
0.276169,0.812954
0.276681,1.21264
0.277193,1.59551
0.277705,1.90567
0.278217,2.09673
0.278729,2.13856
0.279241,2.02129
0.279753,1.75759
0.280265,1.38192
0.280777,0.945901
0.281289,0.509794
0.281801,0.13296
0.282313,-0.133774
0.282825,-0.254685
0.283337,-0.214799
