-0.727319,0.0458054
-0.72631,0.0842201
-0.725302,0.122462
-0.724294,0.158265
-0.723286,0.189814
-0.722278,0.216021
-0.72127,0.236519
-0.720262,0.251773
-0.719254,0.262552
-0.718246,0.269665
-0.717238,0.273822
-0.71623,0.275593
-0.715222,0.275175
-0.714214,0.27185
-0.713206,0.263972
-0.712198,0.249399
-0.71119,0.226137
-0.710181,0.192894
-0.709173,0.149507
-0.708165,0.0973637
-0.707157,0.0397564
-0.706149,-0.0183477
-0.705141,-0.0708963
-0.704133,-0.112082
-0.703125,-0.13735
-0.702117,-0.144317
-0.701109,-0.133183
-0.700101,-0.106756
-0.699093,-0.0701198
-0.698085,-0.0294619
-0.697077,0.00899157
-0.696069,0.0404022
-0.69506,0.0619318
-0.694052,0.0731188
-0.693044,0.0756015
-0.692036,0.0724809
-0.691028,0.0676578
-0.69002,0.064748
-0.689012,0.0665909
-0.688004,0.0746617
-0.686996,0.0892127
-0.685988,0.109396
-0.68498,0.133586
-0.683972,0.159812
-0.682964,0.185884
-0.681956,0.209927
-0.680948,0.230245
-0.67994,0.245513
-0.678931,0.254493
-0.677923,0.256203
-0.676915,0.250066
-0.675907,0.235891
-0.674899,0.214098
-0.673891,0.185465
-0.672883,0.151431
-0.671875,0.11385
-0.670867,0.0751089
-0.669859,0.0376785
-0.668851,0.00376901
-0.667843,-0.0247834
-0.666835,-0.0466437
-0.665827,-0.0608771
-0.664819,-0.0673969
-0.66381,-0.0668355
-0.662802,-0.0605432
-0.661794,-0.0501021
-0.660786,-0.037232
-0.659778,-0.023656
-0.65877,-0.0109013
-0.657762,-9.0009e-05
-0.656754,0.00844206
-0.655746,0.0149178
-0.654738,0.0202156
-0.65373,0.0255685
-0.652722,0.0326783
-0.651714,0.0433626
-0.650706,0.0591425
-0.649698,0.0809193
-0.64869,0.108585
-0.647681,0.141185
-0.646673,0.176536
-0.645665,0.211495
-0.644657,0.242152
-0.643649,0.264759
-0.642641,0.276358
-0.641633,0.275083
-0.640625,0.260556
-0.639617,0.233922
-0.638609,0.198188
-0.637601,0.157407
-0.636593,0.116067
-0.635585,0.077957
-0.634577,0.0457103
-0.633569,0.0205623
-0.63256,0.00211741
-0.631552,-0.0113806
-0.630544,-0.022939
-0.629536,-0.0356481
-0.628528,-0.0521045
-0.62752,-0.0737762
-0.626512,-0.100879
-0.625504,-0.132356
-0.624496,-0.16579
-0.623488,-0.198102
-0.62248,-0.22594
-0.621472,-0.246367
-0.620464,-0.257177
-0.619456,-0.257202
-0.618448,-0.246678
-0.61744,-0.227033
-0.616431,-0.200736
-0.615423,-0.170735
-0.614415,-0.140206
-0.613407,-0.112445
-0.612399,-0.0903504
-0.611391,-0.0759802
-0.610383,-0.0699997
-0.609375,-0.0718949
-0.608367,-0.0802568
-0.607359,-0.0928633
-0.606351,-0.106967
-0.605343,-0.119501
-0.604335,-0.127914
-0.603327,-0.130534
-0.602319,-0.126744
-0.60131,-0.116815
-0.600302,-0.10164
-0.599294,-0.082846
-0.598286,-0.0623563
-0.597278,-0.0422176
-0.59627,-0.024085
-0.595262,-0.00931672
-0.594254,0.0011604
-0.593246,0.00688386
-0.592238,0.0079115
-0.59123,0.00478836
-0.590222,-0.00156023
-0.589214,-0.00962226
-0.588206,-0.0174806
