Time [us],Trace [arb. u.]
2.66318,-0.00395227
2.66718,-0.00581012
2.67118,-0.00493083
2.67518,-0.0044891
2.67918,-0.00513653
2.68318,-0.00465192
2.68718,-0.00253819
2.69118,-0.0034115
2.69518,-0.00404281
2.69918,-0.00161186
2.70318,-0.00107077
2.70718,-0.00215384
2.71118,6.70529e-05
2.71518,-0.00038421
2.71918,-0.000626609
2.72318,0.000350113
2.72718,-0.00142754
2.73118,-0.00104918
2.73518,-0.000711377
2.73918,-0.0019449
2.74318,-0.00209728
2.74718,-0.0033604
2.75118,-0.00315124
2.75518,-0.00299562
2.75918,-0.00463925
2.76318,-0.00365148
2.76718,-0.00315054
2.77118,-0.00452204
2.77518,-0.00392065
2.77918,-0.00325751
2.78318,-0.0035948
2.78718,-0.00458642
2.79118,-0.0017696
2.79518,-0.00155315
2.79918,-0.00441884
2.80318,-0.000574201
2.80718,0.000133557
2.81118,-0.000813053
2.81518,0.000788997
2.81918,0.00204077
2.82318,0.00284494
2.82718,0.00517806
2.83118,0.00401601
2.83518,0.00668259
2.83918,0.00884387
2.84318,0.00925893
2.84718,0.00976321
2.85118,0.0130276
2.85518,0.0129796
2.85918,0.0122504
2.86318,0.0151336
2.86718,0.014584
2.87118,0.0131233
2.87518,0.0156366
2.87918,0.0134763
2.88318,0.0128743
2.88718,0.0135166
2.89118,0.0126815
2.89518,0.0106762
2.89918,0.00961194
2.90318,0.00887195
2.90718,0.00700803
2.91118,0.0050702
2.91518,0.0052458
2.91918,0.00378861
2.92318,0.00229261
2.92718,0.00168685
2.93118,0.000780277
2.93518,-0.00166812
2.93918,-0.00166873
2.94318,-0.00149019
2.94718,-0.00342802
2.95118,-0.00490629
2.95518,-0.0047461
2.95918,-0.00556163
2.96318,-0.0057866
2.96718,-0.00724084
2.97118,-0.00560593
2.97518,-0.00630081
2.97918,-0.00740233
2.98318,-0.00564598
2.98718,-0.00557957
2.99118,-0.00554957
2.99518,-0.00492363
2.99918,-0.00364935
3.00318,-0.00308769
3.00718,-0.00359633
3.01118,-0.00191965
3.01518,-0.00206635
3.01918,-0.00123136
3.02318,-0.00188761
3.02718,-0.00148695
3.03118,-0.00111731
3.03518,-0.00156329
3.03918,-0.0011316
3.04318,-0.000865675
3.04718,-0.000993928
3.05118,-0.0019744
3.05518,-0.00115421
3.05918,-0.000893043
3.06318,-0.000793897
3.06718,-0.000863439
3.07118,-0.00192188
3.07518,-0.000615867
3.07918,-0.00138485
3.08318,-0.00263927
3.08718,1.88916e-05
3.09118,-0.00281973
3.09518,-0.00279235
3.09918,-0.000980025
3.10318,-0.00149577
3.10718,-0.00363748
3.11118,-0.00198149
3.11518,-0.00215284
3.11918,-0.00215314
3.12318,-0.00116435
3.12718,-0.000716437
3.13118,-0.00115988
3.13518,0.000205234
3.13918,0.00110957
3.14318,3.32926e-05
3.14718,0.00173003
3.15118,0.00122708
3.15518,0.00192408
3.15918,0.000570927
3.16318,0.00246131
3.16718,0.00214307
3.17118,0.000618366
3.17518,0.000858246
3.17918,0.0014631
3.18318,0.000174105
3.18718,-0.00105587
3.19118,5.74184e-05
3.19518,-0.000623469
3.19918,-0.00111011
3.20318,-0.00243822
3.20718,-0.0018493
3.21118,-0.00105748
3.21518,-0.00255187
3.21918,-0.00267627
3.22318,-0.00126988
3.22718,-0.00170634
3.23118,-0.00222796
3.23518,-0.000786894
3.23918,-0.001828
3.24318,-0.00123451
3.24718,0.000110346
3.25118,0.000568996
3.25518,0.000861894
3.25918,0.00248676
3.26318,0.00172293
3.26718,0.00289685
3.27118,0.00318751
3.27518,0.0045426
3.27918,0.00533946
3.28318,0.00503857
3.28718,0.00628517
3.29118,0.00915005
3.29518,0.0072184
3.29918,0.00688799
3.30318,0.00968636
3.30718,0.00768364
3.31118,0.00801142
3.31518,0.00907685
3.31918,0.00792139
3.32318,0.00734706
3.32718,0.00656894
3.33118,0.00625019
3.33518,0.00577115
3.33918,0.00485861
3.34318,0.00347737
3.34718,0.00445227
3.35118,0.00137367
3.35518,0.00112812
3.35918,0.00174858
3.36318,-0.000232238
3.36718,-0.00160414
3.37118,-0.000948196
3.37518,-0.00131916
3.37918,-0.00346745
3.38318,-0.00423361
3.38718,-0.0028027
3.39118,-0.00414491
3.39518,-0.00425561
3.39918,-0.00451475
3.40318,-0.00506536
3.40718,-0.00491125
3.41118,-0.0044158
3.41518,-0.00440373
3.41918,-0.00493417
3.42318,-0.0055085
3.42718,-0.00454506
3.43118,-0.00335067
3.43518,-0.00356529
3.43918,-0.00404372
3.44318,-0.00195209
3.44718,-0.00284689
3.45118,-0.002759
3.45518,-0.00121899
3.45918,-0.00120957
3.46318,-0.000878552
3.46718,-0.00216054
3.47118,-0.000657839
3.47518,-0.000193305
3.47918,-0.00164196
3.48318,-0.00154889
3.48718,-0.000344159
3.49118,-0.00193212
3.49518,-0.0011606
3.49918,-0.000831814
3.50318,-0.00162635
3.50718,-0.000252106
3.51118,-0.000663814
3.51518,-0.000838195
3.51918,-0.00161347
3.52318,0.000170864
3.52718,7.69923e-05
3.53118,-0.0013069
3.53518,-0.000719983
3.53918,0.00114171
3.54318,0.000413985
3.54718,-0.000260622
3.55118,-0.000397685
3.55518,0.00238558
3.55918,0.00171645
3.56318,0.00151186
3.56718,0.0024603
3.57118,0.00338207
3.57518,0.00284991
3.57918,0.00429756
3.58318,0.00349186
3.58718,0.00463435
3.59118,0.00508155
3.59518,0.00324307
3.59918,0.00360207
3.60318,0.00399087
3.60718,0.00338105
3.61118,0.00311158
3.61518,0.002124
3.61918,0.00228288
3.62318,0.00108149
3.62718,0.00149827
3.63118,0.000568894
3.63518,-0.00136782
3.63918,-0.000777169
3.64318,0.000108313
3.64718,-0.00103813
3.65118,-0.00264109
3.65518,-0.00130232
3.65918,-0.000641812
3.66318,-0.00318461
3.66718,-0.0019451
3.67118,-0.000501304
3.67518,-0.00170746
3.67918,-0.000990269
3.68318,-0.000224829
3.68718,-5.41069e-05
3.69118,0.000800348
3.69518,-0.00170269
3.69918,5.41767e-05
3.70318,0.00294785
3.70718,0.00142801
3.71118,0.000970268
3.71518,0.00291591
3.71918,0.00234644
3.72318,0.00290993
3.72718,0.00508156
3.73118,0.00284818
3.73518,0.00301639
3.73918,0.00499599
3.74318,0.00295869
3.74718,0.0023506
3.75118,0.00534018
3.75518,0.00228713
3.75918,0.00306018
3.76318,0.00432635
3.76718,0.00319644
3.77118,0.000544158
3.77518,0.00311665
3.77918,0.00275633
3.78318,-0.000978816
3.78718,0.000662472
3.79118,0.00212239
3.79518,-0.00157596
3.79918,-0.00180357
3.80318,0.000369472
3.80718,-0.00118736
3.81118,-0.00280675
3.81518,-0.00165271
3.81918,-0.00167714
3.82318,-0.00269746
3.82718,-0.00186389
3.83118,-0.00181908
3.83518,-0.00179627
3.83918,-0.00204151
3.84318,-0.00224945
3.84718,-0.00133669
3.85118,-0.00181614
3.85518,-0.00229629
3.85918,-0.00142754
3.86318,-0.00109358
3.86718,-0.00148015
3.87118,-0.00136224
3.87518,-0.000344565
3.87918,0.000150895
3.88318,-0.00107706
3.88718,-0.000830899
3.89118,-4.62423e-06
3.89518,-0.000276231
3.89918,-0.000124971
3.90318,0.000380632
3.90718,0.000699576
3.91118,0.000632157
3.91518,-0.000206994
3.91918,-0.000577646
3.92318,0.0011407
3.92718,-0.00121768
3.93118,-5.94572e-06
3.93518,-0.000838195
3.93918,-0.000963003
3.94318,-0.000743917
3.94718,-0.000152237
3.95118,-0.00107472
3.95518,-0.000519658
3.95918,-0.000253224
3.96318,-0.00109196
3.96718,-0.000308365
3.97118,0.000481303
3.97518,-0.000182857
3.97918,-0.000578052
3.98318,4.82921e-05
3.98718,0.0011486
3.99118,0.00137975
3.99518,-0.000906427
3.99918,0.00139212
4.00318,0.00184835
4.00718,0.000818092
4.01118,0.00230193
4.01518,0.0025706
4.01918,0.0017418
4.02318,0.00237026
4.02718,0.00200063
4.03118,0.0027241
4.03518,0.00312476
4.03918,0.00114141
4.04318,0.00262981
4.04718,0.00407563
4.05118,0.00142386
4.05518,0.00222762
4.05918,0.00230164
4.06318,0.00130504
4.06718,0.00095476
4.07118,-0.000834954
4.07518,0.00148398
4.07918,0.000493975
4.08318,-0.00248841
4.08718,0.000526618
4.09118,0.00110268
4.09518,-0.00461521
4.09918,5.06302e-05
4.10318,0.000527736
4.10718,-0.00420665
4.11118,5.71056e-06
4.11518,-0.000884323
4.11918,-0.00252988
4.12318,-0.000430643
4.12718,0.000301545
4.13118,-0.00172347
4.13518,0.000203619
4.13918,0.000991152
4.14318,0.000316951
4.14718,0.00143967
4.15118,0.00139344
4.15518,0.00182411
4.15918,0.00167326
4.16318,0.00100666
4.16718,0.00309891
4.17118,0.00324034
4.17518,0.00191029
4.17918,0.00345334
4.18318,0.00212614
4.18718,0.00119483
4.19118,0.00283906
4.19518,0.00217784
4.19918,0.00144312
4.20318,0.00169192
4.20718,0.00268009
4.21118,0.00149381
4.21518,0.000392186
4.21918,0.00100129
4.22318,0.000528843
4.22718,0.000564738
4.23118,0.000475215
4.23518,-0.000420195
4.23918,0.000367044
4.24318,-5.03084e-06
4.24718,-0.000284138
4.25118,-0.000234056
4.25518,-0.000318305
4.25918,-0.000666965
4.26318,-0.00120987
4.26718,-0.000650441
4.27118,-0.000176069
4.27518,-0.0019603
4.27918,-0.00011179
4.28318,0.000660236
4.28718,-0.00104452
4.29118,-0.000691904
4.29518,-0.000288193
4.29918,-0.00150581
4.30318,-0.000755969
4.30718,-0.00019989
4.31118,-0.000633103
4.31518,0.000173202
4.31918,0.000500357
4.32318,0.000180193
4.32718,-0.00116749
4.33118,0.000573762
4.33518,0.000345753
4.33918,0.00013812
4.34318,7.58741e-05
4.34718,0.00116421
4.35118,-0.000582005
4.35518,-0.000299149
4.35918,1.90949e-05
4.36318,0.00010314
4.36718,-0.00145127
4.37118,-0.000895991
4.37518,0.00157391
4.37918,-0.000611304
4.38318,-0.00190749
4.38718,0.000619585
4.39118,0.00109618
4.39518,-0.000110672
4.39918,-0.000481944
4.40318,-0.000174544
4.40718,0.00158972
4.41118,0.000153425
4.41518,-0.000132776
4.41918,0.00155474
4.42318,0.00180486
4.42718,-0.000889496
4.43118,0.00211265
4.43518,0.00178295
4.43918,-0.000410663
4.44318,0.00197498
4.44718,0.00342516
4.45118,0.00155535
4.45518,0.00210515
4.45918,0.00191608
4.46318,0.00263468
4.46718,0.00130595
4.47118,0.00162145
4.47518,0.00250196
4.47918,0.00126975
4.48318,0.000643711
4.48718,0.00141504
4.49118,0.00125343
4.49518,0.00128242
4.49918,0.000522461
4.50318,0.00132359
4.50718,-0.000168061
4.51118,-0.000694739
4.51518,0.000460723
4.51918,-0.000321953
4.52318,-0.00132737
4.52718,0.000542329
4.53118,-0.000933704
4.53518,-0.0016156
4.53918,-0.000446253
4.54318,-0.000368386
4.54718,0.00038803
4.55118,-0.000744312
4.55518,-0.0010214
4.55918,-1.89235e-05
4.56318,0.0011411
4.56718,0.000365011
4.57118,-0.000364331
4.57518,0.000287957
4.57918,0.000761528
4.58318,3.64325e-05
4.58718,0.000797208
4.59118,0.00215747
4.59518,0.00151399
4.59918,0.000978377
4.60318,0.00223178
4.60718,0.00145377
4.61118,0.00140946
4.61518,0.00241396
4.61918,0.000703122
4.62318,2.77129e-05
4.62718,0.0010454
4.63118,0.00185322
4.63518,-0.000450511
4.63918,0.000122511
4.64318,0.00197569
4.64718,-0.000382075
4.65118,-9.10072e-05
4.65518,0.00130868
4.65918,-0.000802921
4.66318,0.000333589
4.66718,0.000546892
4.67118,-0.000111281
4.67518,-0.000467543
4.67918,0.00106283
4.68318,-0.00038857
4.68718,-0.000160561
4.69118,-0.000354505
4.69518,-0.000197156
4.69918,-0.000169981
4.70318,-0.00133477
4.70718,0.000814952
4.71118,-0.000573184
4.71518,-0.000901254
4.71918,0.00108697
4.72318,0.000556628
4.72718,-0.00146423
4.73118,0.00058674
4.73518,0.000391373
4.73918,0.000861081
4.74318,-0.000384504
4.74718,-0.000879771
4.75118,0.0013463
4.75518,0.000205336
4.75918,0.000453822
4.76318,0.00183061
4.76718,0.000908733
4.77118,-0.000622046
4.77518,0.000609849
4.77918,0.00116331
4.78318,-0.000269037
4.78718,0.000241118
4.79118,6.92779e-05
4.79518,0.000911162
4.79918,-0.000815492
4.80318,0.000563326
4.80718,0.000305193
4.81118,0.00106568
4.81518,-0.000874497
4.81918,-0.000604211
4.82318,0.00121551
4.82718,-0.000437838
4.83118,-0.000350856
4.83518,0.000707279
4.83918,0.00132622
4.84318,0.000371709
4.84718,-0.000474738
4.85118,0.00106638
4.85518,0.00106162
4.85918,7.23536e-06
4.86318,0.000552573
4.86718,0.00144089
4.87118,0.000723803
4.87518,0.00107043
4.87918,-0.000168467
4.88318,0.000205539
4.88718,0.00205943
4.89118,0.000107093
4.89518,0.000791324
4.89918,0.00141909
4.90318,0.0014199
4.90718,0.00181926
4.91118,0.000926466
4.91518,0.000477451
4.91918,0.000575886
4.92318,0.00229099
4.92718,0.000565144
4.93118,0.000419452
4.93518,0.00204462
4.93918,0.000721883
4.94318,-2.77448e-05
4.94718,-3.84862e-05
4.95118,0.00108878
4.95518,0.000428883
4.95918,-0.000156811
4.96318,-0.000219565
4.96718,0.000495591
4.97118,-4.37609e-05
4.97518,-0.000298437
4.97918,0.000333577
4.98318,-0.000627117
4.98718,-0.000256669
4.99118,-0.000300662
4.99518,0.000738611
4.99918,-0.000318305
5.00318,-0.00102363
5.00718,0.00128142
5.01118,0.00128668
5.01518,-0.00114468
5.01918,0.00149665
5.02318,0.000800755
5.02718,0.000186067
5.03118,0.000161738
5.03518,0.000756253
5.03918,0.00146725
5.04318,0.000871924
5.04718,0.00194476
5.05118,0.00133606
5.05518,0.00170763
5.05918,0.000534321
5.06318,0.00164396
5.06718,0.00122869
5.07118,0.000959933
5.07518,0.00110744
5.07918,0.00131822
5.08318,0.000193273
5.08718,0.000690958
5.09118,0.000585215
5.09518,-0.000305225
5.09918,-0.000158934
5.10318,0.000304493
5.10718,-0.000648509
5.11118,0.000378497
5.11518,0.000626882
5.11918,-6.55565e-06
5.12318,-0.00022929
5.12718,0.000369676
5.13118,-0.000446049
5.13518,0.000165589
5.13918,2.61881e-05
5.14318,-0.00101907
5.14718,0.000425032
5.15118,-0.00088595
5.15518,-0.000984497
5.15918,0.00161678
5.16318,-0.000226353
5.16718,-0.00128712
5.17118,0.00141748
5.17518,-0.000286273
5.17918,-0.000300967
5.18318,0.00101833
5.18718,0.00177981
5.19118,-0.000361293
5.19518,-0.000672545
5.19918,0.0013975
5.20318,0.00134833
5.20718,-0.00104532
5.21118,0.0010311
5.21518,0.00211377
5.21918,-0.000227878
5.22318,0.000356088
5.22718,0.00145417
5.23118,0.000701914
5.23518,-9.64852e-05
5.23918,-0.000285053
5.24318,0.000464677
5.24718,0.000317765
5.25118,-0.00153623
5.25518,0.000970674
5.25918,0.000742157
5.26318,-0.000859701
5.26718,-0.00116881
5.27118,0.00112488
5.27518,0.00136577
5.27918,-0.00101967
5.28318,-0.00129928
5.28718,0.00115509
5.29118,0.000439433
5.29518,-0.00157749
5.29918,0.000393304
5.30318,0.000446424
5.30718,0.000133862
5.31118,-0.000548245
5.31518,0.000791132
5.31918,0.0012507
5.32318,-8.43207e-05
5.32718,0.00108341
5.33118,0.00128385
5.33518,0.000246291
5.33918,0.00178559
5.34318,0.000103343
5.34718,0.000620907
5.35118,0.00154136
5.35518,0.00107429
5.35918,0.000827117
5.36318,0.00145519
5.36718,4.36274e-05
5.37118,0.000315133
5.37518,0.000792035
5.37918,-0.000505969
5.38318,0.00113177
5.38718,0.000528233
5.39118,-0.00159451
5.39518,-0.000820553
5.39918,0.0011189
5.40318,-0.00113372
5.40718,-0.0020767
5.41118,0.000607827
5.41518,0.000708092
5.41918,-0.00123825
5.42318,0.0001881
5.42718,0.000255519
5.43118,0.000294147
5.43518,0.000315336
5.43918,-0.00171131
5.44318,0.00136384
5.44718,0.00013568
5.45118,0.000261098
5.45518,0.000846183
5.45918,-0.000767738
5.46318,0.000658417
5.46718,0.00205923
5.47118,-0.000634718
5.47518,-4.59972e-05
5.47918,0.00144697
5.48318,0.000246901
5.48718,0.000272856
5.49118,0.00107399
5.49518,0.00136161
5.49918,8.51924e-05
5.50318,0.0012726
5.50718,-0.000255551
5.51118,0.00114962
5.51518,0.00171311
5.51918,-0.000497452
5.52318,6.94813e-05
5.52718,0.00182857
5.53118,-0.000481233
5.53518,-0.000826539
5.53918,0.000454432
5.54318,-0.000745431
5.54718,-0.000450308
5.55118,-0.000230713
5.55518,-0.000572168
5.55918,-1.68001e-05
5.56318,0.000333284
5.56718,-0.00051418
5.57118,-0.000803418
5.57518,0.000125651
5.57918,0.000759698
5.58318,-0.00107513
5.58718,0.000268293
5.59118,0.0008773
5.59518,-0.000472005
5.59918,-0.000824404
5.60318,0.000467817
5.60718,0.000587757
5.61118,-3.10881e-05
5.61518,-0.000284748
5.61918,0.000415905
5.62318,0.000252277
5.62718,0.000412766
5.63118,0.000246291
5.63518,0.00046994
5.63918,0.000640978
5.64318,0.00221941
5.64718,0.000249035
5.65118,-0.000181637
5.65518,0.00359426
5.65918,0.000257247
5.66318,-0.00118534
5.66718,0.00209136
5.67118,0.000144908
5.67518,-0.00112369
5.67918,0.00122474
5.68318,0.000560784
5.68718,-0.000596711
5.69118,0.000750572
5.69518,0.00128476
5.69918,0.000363599
5.70318,0.000345652
5.70718,-0.000567706
5.71118,0.000606811
5.71518,-0.000114026
5.71918,-4.05192e-05
5.72318,0.000959628
5.72718,0.000675551
5.73118,-0.000467035
5.73518,0.0010388
5.73918,0.000176545
5.74318,-0.00147691
5.74718,0.00110521
5.75118,0.000871619
5.75518,-0.000991184
5.75918,-3.67694e-05
5.76318,0.00106324
5.76718,0.000949079
5.77118,0.000262917
5.77518,0.000306108
5.77918,0.000568894
5.78318,0.000516678
5.78718,0.000518508
5.79118,-0.000146973
5.79518,-0.000165519
5.79918,-0.000303712
5.80318,0.000150488
5.80718,-0.000289108
5.81118,0.000820735
5.81518,-0.00030675
5.81918,0.00168481
5.82318,0.000561801
5.82718,0.000275081
5.83118,-0.000446863
5.83518,-0.000320439
5.83918,0.000836446
5.84318,-0.000266507
5.84718,-0.000447981
5.85118,0.00079548
5.85518,0.000606201
5.85918,0.000219025
5.86318,-0.000126891
5.86718,-0.000903186
5.87118,0.00104083
5.87518,8.00306e-05
5.87918,-0.000382482
5.88318,0.000712045
5.88718,0.000423609
5.89118,0.000144502
5.89518,-0.00136924
5.89918,0.000556221
5.90318,-4.93405e-05
5.90718,-0.00160465
5.91118,0.000643011
5.91518,0.00167701
5.91918,-0.00149698
5.92318,-0.000765208
5.92718,0.00152787
5.93118,-0.00113201
5.93518,0.000101818
5.93918,0.000242846
5.94318,-0.00134602
5.94718,0.000410845
5.95118,0.000270733
5.95518,-0.000290429
5.95918,6.02534e-05
5.96318,0.00101183
5.96718,-4.61893e-05
5.97118,-0.000372949
5.97518,0.00110987
5.97918,-0.000373051
5.98318,-0.00033798
5.98718,0.00154602
5.99118,0.000214665
5.99518,-0.000882606
5.99918,0.000786365
6.00318,0.00155322
6.00718,0.000177053
6.01118,-0.000350653
6.01518,0.00137834
6.01918,0.00133951
6.02318,-0.000123649
6.02718,-0.000132776
6.03118,0.00160533
6.03518,0.000963175
6.03918,0.000152114
6.04318,0.000170762
6.04718,0.000769536
6.05118,0.000389848
6.05518,-7.18399e-05
6.05918,0.000472075
6.06318,0.000814647
6.06718,0.000760206
6.07118,-0.000684303
6.07518,0.000861792
6.07918,0.0013029
6.08318,-0.000626405
6.08718,8.42478e-07
6.09118,0.000316963
6.09518,-0.000364636
6.09918,-0.000942526
6.10318,-6.12001e-05
6.10718,-0.000390998
6.11118,-0.000132572
6.11518,-0.000254229
6.11918,0.000329534
6.12318,9.51319e-05
6.12718,0.00127837
6.13118,-0.000657839
6.13518,-0.000252716
6.13918,0.00110896
6.14318,0.000156768
6.14718,-0.000349433
6.15118,-0.00031233
6.15518,0.00126408
6.15918,-0.00104056
6.16318,3.68392e-05
6.16718,0.000417735
6.17118,-0.00018742
6.17518,0.000104755
6.17918,0.000613904
6.18318,-0.000123853
6.18718,-0.000113619
6.19118,-0.000694028
6.19518,0.000489514
6.19918,-0.000500491
6.20318,-0.00100558
6.20718,3.58226e-05
6.21118,-0.000224027
6.21518,-0.000614444
6.21918,0.000185366
6.22318,-0.000500897
6.22718,0.00037678
6.23118,0.000397766
6.23518,-0.00100092
6.23918,-3.09864e-05
6.24318,0.00140611
6.24718,0.000460215
6.25118,0.000202297
6.25518,-0.000131059
6.25918,0.00138564
6.26318,0.00114222
6.26718,-0.000378427
6.27118,0.00026992
6.27518,0.00112934
6.27918,0.000375662
6.28318,-0.000402045
6.28718,0.00190532
6.29118,0.000849323
6.29518,-7.92493e-05
6.29918,0.00101984
6.30318,0.00016813
6.30718,0.000685694
6.31118,0.000563518
6.31518,-0.000243996
6.31918,-0.000407116
6.32318,0.00113603
6.32718,-6.55599e-05
6.33118,-0.00084033
6.33518,0.000942697
6.33918,0.000592218
6.34318,-0.000613428
6.34718,-7.82327e-05
6.35118,0.00118986
6.35518,4.51522e-05
6.35918,0.000482918
6.36318,-6.57632e-05
6.36718,0.00105655
6.37118,0.00162956
6.37518,-0.000509109
6.37918,0.000530774
6.38318,0.00161933
6.38718,0.000508568
6.39118,-0.000223823
6.39518,-0.000135916
6.39918,0.00115388
6.40318,-0.000485389
6.40718,-0.00141669
6.41118,0.0016986
6.41518,-0.00132747
6.41918,-0.000962393
6.42318,0.00122444
6.42718,-0.000233955
6.43118,-3.58545e-05
6.43518,0.00158567
6.43918,-0.000215917
6.44318,5.05172e-05
6.44718,0.00133464
6.45118,-0.000208812
6.45518,0.00155454
6.45918,-0.00019117
6.46318,-0.00113221
6.46718,0.00282163
6.47118,-0.000253427
6.47518,-0.00044047
6.47918,0.00231896
6.48318,0.000591811
6.48718,0.000818702
6.49118,1.91966e-05
6.49518,0.000352338
6.49918,0.00126783
6.50318,-0.000401344
6.50718,-0.000841651
6.51118,0.00167965
6.51518,-0.000154575
6.51918,-0.000507889
6.52318,0.00184856
6.52718,0.000164279
6.53118,8.41871e-05
6.53518,0.000550642
6.53918,0.00199485
6.54318,0.000164787
6.54718,-1.38521e-05
6.55118,0.00130797
6.55518,-0.000258081
6.55918,-0.000587675
6.56318,0.000528956
6.56718,0.000760816
6.57118,0.000284817
6.57518,0.00059363
6.57918,0.000989842
6.58318,0.000727858
6.58718,0.000492857
6.59118,0.00179797
6.59518,0.000904069
6.59918,-0.000165926
6.60318,0.000492959
6.60718,0.00192986
6.61118,0.000338762
6.61518,-0.000234971
6.61918,-0.000220469
6.62318,0.00037495
6.62718,0.000431221
6.63118,-0.000118589
6.63518,0.000167724
6.63918,0.00125962
6.64318,-4.91372e-05
6.64718,0.000152114
6.65118,0.00103911
6.65518,0.00129845
6.65918,-0.000473722
6.66318,0.000208069
6.66718,0.0015883
6.67118,0.00104478
6.67518,0.000187591
6.67918,0.000270518
6.68318,0.00177252
6.68718,-4.09259e-05
6.69118,0.000287054
6.69518,0.00256451
6.69918,0.000583397
6.70318,-0.000442096
6.70718,0.00118693
6.71118,0.00130707
6.71518,-0.000358255
6.71918,-0.000173742
6.72318,0.000737289
6.72718,-0.000171811
6.73118,-0.000655309
6.73518,0.000899201
6.73918,-6.93098e-05
6.74318,-9.54687e-05
6.74718,0.000359533
6.75118,8.21541e-05
6.75518,-0.000527259
6.75918,0.000201179
6.76318,0.000568488
6.76718,-0.000154676
6.77118,-0.000868104
6.77518,0.000488599
6.77918,0.000634992
6.78318,-0.000254026
6.78718,-0.00119344
6.79118,0.000398466
6.79518,0.000482014
6.79918,-2.99812e-05
6.80318,-3.62611e-05
6.80718,0.000615429
6.81118,0.000588863
6.81518,-0.000547737
6.81918,0.000722696
6.82318,0.000605286
6.82718,-0.000651152
6.83118,-2.69315e-05
6.83518,9.78765e-05
6.83918,-0.000101455
6.84318,-0.000641315
6.84718,0.00130371
6.85118,-0.000154676
6.85518,-0.000450917
6.85918,0.00112042
6.86318,0.000791132
6.86718,-0.000844385
6.87118,0.00148185
6.87518,0.00145874
6.87918,2.132e-05
6.88318,0.00227953
6.88718,-0.000621131
6.89118,-0.000424149
6.89518,0.00165359
6.89918,0.000162246
6.90318,0.000137103
6.90718,0.00113004
6.91118,0.00105614
6.91518,0.000467613
6.91918,0.000660337
6.92318,-0.000415836
6.92718,0.00250338
6.93118,0.00106699
6.93518,-0.00134035
6.93918,0.000738712
6.94318,0.00169151
6.94718,-0.000905219
6.95118,0.0002537
6.95518,0.000104868
6.95918,0.000525398
6.96318,0.00113248
6.96718,-0.000725868
6.97118,-0.00060603
6.97518,0.00127533
6.97918,4.49071e-06
6.98318,-0.000788927
6.98718,0.000750673
6.99118,0.000794373
6.99518,-0.000310703
6.99918,-0.000250276
7.00318,-0.000213782
7.00718,0.00127806
7.01118,-0.00023051
7.01518,-0.000621842
7.01918,0.00179897
7.02318,0.000369371
7.02718,-0.000801295
7.03118,0.000576292
7.03518,0.000550438
7.03918,-0.000630562
7.04318,0.000328721
7.04718,0.00135502
7.05118,-0.000724445
7.05518,0.000522563
7.05918,0.000304188
7.06318,-0.000556355
7.06718,-0.000142817
7.07118,-0.000578561
7.07518,0.00127686
7.07918,0.0002537
7.08318,-0.00115593
7.08718,0.000921
7.09118,0.000380824
7.09518,-0.000137847
7.09918,-0.000441486
7.10318,0.0002687
7.10718,0.000939038
7.11118,-0.000274605
7.11518,0.00042615
7.11918,-8.36091e-05
7.12318,4.52538e-05
7.12718,-0.000999294
7.13118,0.00017563
7.13518,0.000886528
7.13918,-0.00117925
7.14318,-0.000945056
7.14718,0.00105827
7.15118,-0.000568113
7.15518,-0.000897211
7.15918,0.000291312
7.16318,0.000722899
7.16718,0.000691974
7.17118,-0.000121221
7.17518,-0.000241455
7.17918,0.000677268
7.18318,0.0003937
7.18718,-0.00084844
7.19118,-0.000360785
7.19518,0.000796598
7.19918,-0.000986022
7.20318,-0.000734791
7.20718,0.00152929
7.21118,-0.000487513
7.21518,-0.000893145
7.21918,-0.000233345
7.22318,0.00042746
7.22718,-0.00208905
7.23118,0.000510805
7.23518,0.000807961
7.23918,-0.00147397
7.24318,-0.00046673
7.24718,2.50699e-05
7.25118,0.00030865
7.25518,-0.000394647
7.25918,-0.000648001
7.26318,0.000645948
7.26718,-0.000373254
7.27118,-0.000745227
7.27518,0.0010459
7.27918,-0.000431852
7.28318,-0.00137107
7.28718,0.000136697
7.29118,-0.000227675
7.29518,-0.000703866
7.29918,-0.000800685
7.30318,-0.000415135
7.30718,-0.000787707
7.31118,9.79782e-05
7.31518,-0.000523916
7.31918,0.000284309
7.32318,-0.000383803
7.32718,-0.000500592
7.33118,0.000375357
7.33518,-0.000341527
7.33918,-0.000245317
7.34318,0.000747432
7.34718,-4.11596e-06
7.35118,0.000527634
7.35518,0.000369167
7.35918,0.000993185
7.36318,0.000607421
7.36718,-4.34559e-05
7.37118,0.000555001
7.37518,0.000122307
7.37918,7.27229e-05
7.38318,0.000608437
7.38718,-0.000597107
7.39118,-0.000148182
7.39518,-0.000200194
7.39918,0.000744292
7.40318,0.00147465
7.40718,2.95427e-05
7.41118,0.000881863
7.41518,0.000493061
7.41918,0.000760715
7.42318,0.00156752
7.42718,-0.00111771
7.43118,0.0015731
7.43518,0.00190989
7.43918,-0.000551792
7.44318,0.000951518
7.44718,0.00167032
7.45118,0.0011343
7.45518,0.000335102
7.45918,0.00178468
7.46318,-9.61802e-05
7.46718,0.00120416
7.47118,0.000476028
7.47518,0.000644524
7.47918,0.000893011
7.48318,0.000373527
7.48718,0.00118155
7.49118,0.00166201
7.49518,0.000612187
