Time [ms],Trace [mG]
1.56905,0.953548
1.57006,1.02531
1.57107,1.03782
1.57208,0.990285
1.57308,0.88824
1.57409,0.742756
1.5751,0.567603
1.57611,0.377294
1.57712,0.188149
1.57812,0.0172838
1.57913,-0.121373
1.58014,-0.216692
1.58115,-0.262082
1.58216,-0.253767
1.58317,-0.194981
1.58417,-0.0959875
1.58518,0.0264263
1.58619,0.151564
1.5872,0.261053
1.58821,0.340146
1.58921,0.381407
1.59022,0.383116
1.59123,0.352197
1.59224,0.301667
1.59325,0.247101
1.59425,0.201182
1.59526,0.170261
1.59627,0.15512
1.59728,0.15246
1.59829,0.156802
1.59929,0.159943
1.6003,0.153399
1.60131,0.132129
1.60232,0.0969817
1.60333,0.0509951
1.60433,-0.00251118
1.60534,-0.0589175
1.60635,-0.108837
1.60736,-0.140238
1.60837,-0.142676
1.60938,-0.108535
1.61038,-0.0319448
1.61139,0.0919166
1.6124,0.262065
1.61341,0.469759
1.61442,0.700973
1.61542,0.940186
1.61643,1.17064
1.61744,1.37231
1.61845,1.52744
1.61946,1.62564
1.62046,1.66446
1.62147,1.64465
1.62248,1.57025
1.62349,1.45261
1.6245,1.30714
1.6255,1.14729
1.62651,0.979959
1.62752,0.811734
1.62853,0.64999
1.62954,0.499967
1.63054,0.360637
1.63155,0.230064
1.63256,0.112919
1.63357,0.0161596
1.63458,-0.0576443
1.63558,-0.112231
1.63659,-0.146134
1.6376,-0.151584
1.63861,-0.122539
1.63962,-0.0611702
1.64062,0.0286402
1.64163,0.150729
1.64264,0.309216
1.64365,0.499088
1.64466,0.703931
1.64567,0.908106
1.64667,1.10032
1.64768,1.26744
1.64869,1.3911
1.6497,1.45245
1.65071,1.44273
1.65171,1.36033
1.65272,1.20812
1.65373,0.991129
1.65474,0.721894
1.65575,0.421437
1.65675,0.114551
1.65776,-0.170854
1.65877,-0.406853
1.65978,-0.566201
1.66079,-0.631066
1.66179,-0.595693
1.6628,-0.466263
1.66381,-0.259342
1.66482,-0.000288152
1.66583,0.278206
1.66683,0.543631
1.66784,0.768145
1.66885,0.932287
1.66986,1.02469
1.67087,1.04474
1.67188,1.00033
1.67288,0.904521
1.67389,0.769702
1.6749,0.607648
1.67591,0.430345
1.67692,0.246264
1.67792,0.0603068
1.67893,-0.126083
1.67994,-0.304595
1.68095,-0.461988
1.68196,-0.583272
1.68296,-0.657348
1.68397,-0.676927
1.68498,-0.636239
1.68599,-0.539641
1.687,-0.403315
1.688,-0.255115
1.68901,-0.123003
1.69002,-0.0288292
1.69103,0.0130705
1.69204,0.000148491
1.69304,-0.057485
1.69405,-0.135134
1.69506,-0.203882
1.69607,-0.239245
1.69708,-0.225831
1.69808,-0.1588
1.69909,-0.0436237
1.7001,0.0997687
1.70111,0.243228
1.70212,0.359248
1.70312,0.430693
1.70413,0.451711
1.70514,0.425124
1.70615,0.361746
1.70716,0.27951
1.70817,0.199513
1.70917,0.138608
1.71018,0.103487
1.71119,0.0897854
1.7122,0.0861785
1.71321,0.0773993
1.71421,0.0499891
1.71522,-0.0059761
1.71623,-0.0910814
1.71724,-0.196775
1.71825,-0.305266
1.71925,-0.394475
1.72026,-0.445721
1.72127,-0.44957
1.72228,-0.409891
1.72329,-0.340349
1.72429,-0.26164
1.7253,-0.196644
1.72631,-0.167136
1.72732,-0.188524
1.72833,-0.266886
1.72933,-0.396349
1.73034,-0.562851
1.73135,-0.746948
1.73236,-0.929575
1.73337,-1.09322
1.73438,-1.22341
1.73538,-1.31042
1.73639,-1.34915
1.7374,-1.34233
1.73841,-1.2982
1.73942,-1.23053
1.74042,-1.15249
1.74143,-1.07567
1.74244,-1.01008
1.74345,-0.963235
1.74446,-0.937146
1.74546,-0.923893
1.74647,-0.910954
1.74748,-0.886771
1.74849,-0.845944
1.7495,-0.786321
1.7505,-0.706568
1.75151,-0.607801
1.75252,-0.495168
1.75353,-0.379184
1.75454,-0.268784
1.75554,-0.170572
1.75655,-0.0885679
1.75756,-0.0290095
1.75857,0.00190131
1.75958,0.00336119
1.76058,-0.0199074
1.76159,-0.0592119
1.7626,-0.10749
1.76361,-0.156339
1.76462,-0.19945
1.76562,-0.234154
1.76663,-0.265571
1.76764,-0.30369
1.76865,-0.358903
1.76966,-0.438217
1.77067,-0.542555
1.77167,-0.667242
1.77268,-0.799929
1.77369,-0.924079
1.7747,-1.02249
1.77571,-1.08685
1.77671,-1.1182
1.77772,-1.12641
1.77873,-1.12596
1.77974,-1.13407
1.78075,-1.16856
1.78175,-1.24107
1.78276,-1.35568
1.78377,-1.50531
1.78478,-1.67729
1.78579,-1.85601
1.78679,-2.0262
1.7878,-2.17428
1.78881,-2.28806
1.78982,-2.3605
1.79083,-2.38808
1.79183,-2.37181
1.79284,-2.31614
1.79385,-2.22706
1.79486,-2.11206
1.79587,-1.97794
1.79688,-1.83392
1.79788,-1.69021
1.79889,-1.5566
1.7999,-1.44083
1.80091,-1.34581
1.80192,-1.27259
1.80292,-1.21778
1.80393,-1.17429
1.80494,-1.12907
1.80595,-1.068
1.80696,-0.983149
1.80796,-0.874218
1.80897,-0.748709
1.80998,-0.617376
1.81099,-0.495924
1.812,-0.401044
1.813,-0.346108
1.81401,-0.336123
1.81502,-0.365659
1.81603,-0.423685
1.81704,-0.495375
1.81804,-0.567026
1.81905,-0.626897
1.82006,-0.669076
1.82107,-0.695739
1.82208,-0.71468
1.82308,-0.737779
1.82409,-0.775287
1.8251,-0.834029
1.82611,-0.913827
1.82712,-1.00797
1.82812,-1.10756
1.82913,-1.20189
1.83014,-1.28078
1.83115,-1.33534
1.83216,-1.36294
1.83317,-1.36874
1.83417,-1.36046
1.83518,-1.34746
1.83619,-1.33809
1.8372,-1.3412
1.83821,-1.36069
1.83921,-1.3921
1.84022,-1.42434
1.84123,-1.44335
1.84224,-1.43955
1.84325,-1.40666
1.84425,-1.34422
1.84526,-1.25695
1.84627,-1.15677
1.84728,-1.05899
1.84829,-0.976044
1.84929,-0.91595
1.8503,-0.880354
1.85131,-0.866153
1.85232,-0.862931
1.85333,-0.857419
1.85433,-0.836118
1.85534,-0.789728
1.85635,-0.715088
1.85736,-0.616653
1.85837,-0.506871
1.85938,-0.40109
1.86038,-0.315212
1.86139,-0.261643
1.8624,-0.250489
1.86341,-0.285656
1.86442,-0.364274
1.86542,-0.477473
1.86643,-0.615811
1.86744,-0.773292
1.86845,-0.945377
1.86946,-1.12823
1.87046,-1.31644
1.87147,-1.50493
1.87248,-1.686
1.87349,-1.84906
1.8745,-1.98125
1.8755,-2.07193
1.87651,-2.11717
1.87752,-2.12195
1.87853,-2.1012
1.87954,-2.07638
1.88054,-2.07133
1.88155,-2.1038
1.88256,-2.1828
1.88357,-2.30482
1.88458,-2.45526
1.88558,-2.60804
1.88659,-2.73194
1.8876,-2.80075
1.88861,-2.79917
1.88962,-2.72685
1.89062,-2.59156
1.89163,-2.41129
1.89264,-2.20898
1.89365,-2.01131
1.89466,-1.84069
1.89567,-1.70938
1.89667,-1.62124
1.89768,-1.57102
1.89869,-1.55106
1.8997,-1.54808
1.90071,-1.54714
1.90171,-1.5336
1.90272,-1.49808
1.90373,-1.44102
1.90474,-1.36847
1.90575,-1.29249
1.90675,-1.22725
1.90776,-1.1909
1.90877,-1.20136
1.90978,-1.26993
1.91079,-1.39931
1.91179,-1.58279
1.9128,-1.81054
1.91381,-2.06749
1.91482,-2.3345
1.91583,-2.58914
1.91683,-2.81248
1.91784,-2.99361
1.91885,-3.12712
1.91986,-3.21122
1.92087,-3.24745
1.92188,-3.24439
1.92288,-3.21556
1.92389,-3.1743
1.9249,-3.1302
1.92591,-3.08987
1.92692,-3.0582
1.92792,-3.03673
1.92893,-3.02187
1.92994,-3.00853
1.93095,-2.99384
1.93196,-2.97956
1.93296,-2.96989
1.93397,-2.97028
1.93498,-2.98653
1.93599,-3.02213
1.937,-3.07572
1.938,-3.13838
1.93901,-3.19597
1.94002,-3.2332
1.94103,-3.23619
1.94204,-3.19485
1.94304,-3.10398
1.94405,-2.96784
1.94506,-2.79875
1.94607,-2.61296
1.94708,-2.42566
1.94808,-2.24792
1.94909,-2.08931
1.9501,-1.95541
1.95111,-1.84937
1.95212,-1.769
1.95312,-1.71118
1.95413,-1.67396
1.95514,-1.65606
1.95615,-1.656
1.95716,-1.67002
1.95817,-1.69662
1.95917,-1.7361
1.96018,-1.79217
1.96119,-1.86932
1.9622,-1.97266
1.96321,-2.10802
1.96421,-2.28092
1.96522,-2.49349
1.96623,-2.73814
1.96724,-2.99907
1.96825,-3.25578
1.96925,-3.4893
1.97026,-3.6823
1.97127,-3.8214
1.97228,-3.90006
1.97329,-3.92164
1.97429,-3.89958
1.9753,-3.85128
1.97631,-3.7926
1.97732,-3.73381
1.97833,-3.68117
1.97933,-3.6362
1.98034,-3.59415
1.98135,-3.54418
1.98236,-3.4751
1.98337,-3.37964
1.98438,-3.2567
1.98538,-3.10856
1.98639,-2.94065
1.9874,-2.76106
1.98841,-2.58028
1.98942,-2.40967
1.99042,-2.25844
1.99143,-2.13404
1.99244,-2.04056
1.99345,-1.97854
1.99446,-1.94448
1.99546,-1.93401
1.99647,-1.94283
1.99748,-1.9646
1.99849,-1.98823
1.9995,-2.00183
