Time [ms],Trace [mG]
1.61341,12.4924
1.61442,26.2886
1.61542,-10.0652
1.61643,-13.8305
1.61744,11.7956
1.61845,2.31124
1.61946,-4.46845
1.62046,-15.6033
1.62147,18.311
1.62248,31.0876
1.62349,4.55622
1.6245,-32.2929
1.6255,-7.28097
1.62651,14.8741
1.62752,15.3248
1.62853,-18.4901
1.62954,-14.3037
1.63054,21.7681
1.63155,22.5332
1.63256,-4.12384
1.63357,-35.0636
1.63458,10.1959
1.63558,18.9113
1.63659,-13.3809
1.6376,-35.1036
1.63861,21.5601
1.63962,37.2232
1.64062,14.9239
1.64163,-40.3068
1.64264,-32.2634
1.64365,14.9673
1.64466,41.2114
1.64567,-25.6614
1.64667,-9.06203
1.64768,7.13066
1.64869,25.7001
1.6497,-4.90794
1.65071,3.76295
1.65171,-18.8988
1.65272,19.4683
1.65373,-13.0113
1.65474,-11.9938
1.65575,10.0649
1.65675,36.0594
1.65776,5.94794
1.65877,-21.1068
1.65978,-33.2036
1.66079,7.38518
1.66179,1.68406
1.6628,7.84807
1.66381,-10.9018
1.66482,14.5296
1.66583,6.77619
1.66683,-2.65627
1.66784,-19.5313
1.66885,6.19873
1.66986,11.072
1.67087,6.80494
1.67188,-11.4754
1.67288,3.42602
1.67389,18.5282
1.6749,3.28462
1.67591,-17.9033
1.67692,-14.6104
1.67792,17.4664
1.67893,0.014294
1.67994,2.49585
1.68095,-13.9048
1.68196,7.20896
1.68296,26.136
1.68397,-12.5683
1.68498,-21.4991
1.68599,-9.60692
1.687,0.524103
1.688,7.16878
1.68901,5.58754
1.69002,6.6278
1.69103,2.07203
1.69204,5.68829
1.69304,-10.5631
1.69405,-6.34062
1.69506,8.96639
1.69607,-2.46943
1.69708,-1.54341
1.69808,-7.8801
1.69909,-9.14103
1.7001,4.48959
1.70111,24.9555
1.70212,-3.09026
1.70312,-12.0461
1.70413,0.377633
1.70514,-6.3376
1.70615,10.9961
1.70716,11.3107
1.70817,-10.9184
1.70917,1.61372
1.71018,2.33895
1.71119,-10.1365
1.7122,0.274223
1.71321,-1.17332
1.71421,1.32639
1.71522,6.92319
1.71623,-0.767519
1.71724,8.21974
1.71825,1.80697
1.71925,3.17021
1.72026,-29.8849
1.72127,12.6673
1.72228,-10.8926
1.72329,7.15978
1.72429,-2.87324
1.7253,5.45586
1.72631,-4.17412
1.72732,30.237
1.72833,-26.9913
1.72933,6.94516
1.73034,-10.6636
1.73135,2.3222
1.73236,-3.3677
1.73337,7.2998
1.73438,-12.0948
1.73538,15.8216
1.73639,-9.55306
1.7374,-8.85782
1.73841,4.94249
1.73942,5.09744
1.74042,-21.1091
1.74143,-2.18676
1.74244,-4.11388
1.74345,27.8757
1.74446,2.12013
1.74546,-7.91858
1.74647,-9.71519
1.74748,-0.28232
1.74849,-14.6204
1.7495,8.65935
1.7505,-2.38586
1.75151,3.05167
1.75252,-1.51698
1.75353,6.75295
1.75454,3.90323
1.75554,1.14049
1.75655,-20.3443
1.75756,3.98198
1.75857,-1.41793
1.75958,13.9185
1.76058,-20.7396
1.76159,16.1176
1.7626,12.8085
1.76361,5.5815
1.76462,-18.8662
1.76562,-0.645528
1.76663,-16.3145
1.76764,-2.34264
1.76865,6.0583
1.76966,8.50482
1.77067,13.6684
1.77167,13.6835
1.77268,-7.79522
1.77369,-26.557
1.7747,-7.71068
1.77571,-0.461584
1.77671,4.21071
1.77772,0.189739
1.77873,1.13983
1.77974,7.32104
1.78075,7.35264
1.78175,-4.36228
1.78276,-9.28894
1.78377,-3.24009
1.78478,-18.6035
1.78579,-4.7449
1.78679,24.2969
1.7878,-0.502216
1.78881,13.0393
1.78982,-13.9776
1.79083,-26.0271
1.79183,-9.5236
1.79284,3.161
1.79385,-1.41412
1.79486,12.5505
1.79587,4.59987
1.79688,5.69093
1.79788,-18.4877
1.79889,-10.1968
1.7999,-6.83859
1.80091,11.8854
1.80192,-17.6778
1.80292,13.0802
1.80393,16.8175
1.80494,-3.88684
1.80595,-10.6238
1.80696,-4.09131
1.80796,-7.00184
1.80897,1.697
1.80998,-11.1356
1.81099,-11.0312
1.812,21.794
1.813,27.1171
1.81401,-10.0142
1.81502,-12.8194
1.81603,-7.72774
1.81704,3.49074
1.81804,-4.6252
1.81905,-8.58718
1.82006,6.48529
1.82107,16.1904
1.82208,-0.894838
1.82308,-24.8586
1.82409,8.86448
1.8251,16.9248
1.82611,-9.123
1.82712,-16.7017
1.82812,-9.98232
1.82913,21.4311
1.83014,6.47184
1.83115,-13.9653
1.83216,6.52235
1.83317,4.29839
1.83417,-15.9225
1.83518,-25.1181
1.83619,-6.47955
1.8372,32.1725
1.83821,19.2983
1.83921,2.21051
1.84022,-27.9923
1.84123,-8.7406
1.84224,-7.8945
1.84325,6.83896
1.84425,-11.8012
1.84526,10.8345
1.84627,15.3201
1.84728,-2.13218
1.84829,-26.1321
1.84929,4.43118
1.8503,10.7124
1.85131,5.22792
1.85232,-16.9312
1.85333,-7.27124
1.85433,8.30454
1.85534,19.1549
1.85635,-21.2172
1.85736,5.22249
1.85837,-4.93894
1.85938,-1.54251
1.86038,-13.5153
1.86139,3.93479
1.8624,10.3342
1.86341,31.6257
1.86442,-17.9043
1.86542,-21.6665
1.86643,-0.175609
1.86744,9.12731
1.86845,1.02068
1.86946,-9.03079
1.87046,-3.57003
1.87147,10.1892
1.87248,1.97841
1.87349,-7.59162
1.8745,-3.00911
1.8755,3.32983
1.87651,-5.87229
1.87752,-14.2003
1.87853,-11.9424
1.87954,7.47441
1.88054,15.8895
1.88155,-10.7398
1.88256,-8.32932
1.88357,14.002
1.88458,3.93903
1.88558,-15.9778
1.88659,-8.58127
1.8876,-18.2121
1.88861,19.5785
1.88962,-5.75859
1.89062,-16.9884
1.89163,0.138488
1.89264,15.9541
1.89365,-10.0772
1.89466,-6.58816
1.89567,5.84561
1.89667,-13.5203
1.89768,13.8525
1.89869,-13.9505
1.8997,0.621092
1.90071,12.2441
1.90171,-4.27607
1.90272,-18.6984
1.90373,5.70261
1.90474,0.340692
1.90575,3.66496
1.90675,-19.0416
1.90776,8.4955
1.90877,0.979894
1.90978,15.8809
1.91079,-17.0991
1.91179,0.234984
1.9128,-6.35407
1.91381,17.899
1.91482,-17.5282
1.91583,-10.0384
1.91683,-1.96149
1.91784,9.51071
1.91885,-6.77449
1.91986,-10.5501
1.92087,-4.52063
1.92188,9.42105
1.92288,-8.24148
1.92389,-11.2753
1.9249,-9.7841
1.92591,-0.0564723
1.92692,8.90395
1.92792,2.99767
1.92893,-2.54984
1.92994,-7.51968
1.93095,-11.2504
1.93196,-12.9268
1.93296,-2.43544
1.93397,15.2108
1.93498,-5.16161
1.93599,-5.77647
1.937,-0.405946
1.938,-2.1653
1.93901,-12.9495
1.94002,8.4019
1.94103,-2.40874
1.94204,-7.14947
1.94304,-25.233
1.94405,0.427513
1.94506,10.0899
1.94607,15.4042
1.94708,-16.6798
1.94808,0.416174
1.94909,-21.0204
1.9501,11.2971
1.95111,-5.93464
1.95212,6.22173
1.95312,4.14285
1.95413,0.082866
1.95514,-18.8494
1.95615,-8.14072
1.95716,9.32499
1.95817,10.6806
1.95917,-6.4828
1.96018,-0.0700489
1.96119,-5.97249
1.9622,-9.1697
1.96321,-9.61398
1.96421,6.36011
1.96522,16.5372
1.96623,-7.24213
1.96724,-19.7644
1.96825,4.65852
1.96925,7.38224
1.97026,-11.3741
1.97127,-5.47274
1.97228,-15.231
1.97329,-4.27822
1.97429,-10.5558
1.9753,14.9525
1.97631,-6.09974
1.97732,3.68284
1.97833,-6.0986
1.97933,-7.72364
1.98034,-12.6949
1.98135,1.40806
1.98236,-16.9817
1.98337,8.5395
1.98438,5.67856
1.98538,3.28007
1.98639,-10.8008
1.9874,-17.3089
1.98841,-2.78445
1.98942,0.536826
1.99042,2.18396
1.99143,-4.52822
1.99244,16.4685
1.99345,-2.03208
1.99446,-18.115
1.99546,-7.06044
1.99647,5.1346
1.99748,-7.45346
1.99849,11.2565
1.9995,-13.5697
