Time [us],Trace [arb. u.]
7.5093,0.000308552
7.5133,0.000883388
7.5173,0.00123333
7.5213,0.00245171
7.5253,0.00367721
7.5293,0.00204818
7.5333,0.00125924
7.5373,0.00172235
7.5413,0.00285491
7.5453,0.00121856
7.5493,0.00100101
7.5533,0.00223106
7.5573,0.000597363
7.5613,-0.00124166
7.5653,-0.00171578
7.5693,-0.000236834
7.5733,-0.000827226
7.5773,0.00090573
7.5813,0.000987445
7.5853,-0.00049617
7.5893,0.000580792
7.5933,-0.00184506
7.5973,-0.000922167
7.6013,0.000200829
7.6053,0.000369138
7.6093,-0.000424586
7.6133,0.000482966
7.6173,0.000918957
7.6213,-0.000808104
7.6253,-0.000189363
7.6293,-8.32016e-05
7.6333,-3.93969e-05
7.6373,-0.000544532
7.6413,-0.000107872
7.6453,0.000279534
7.6493,0.00127948
7.6533,0.00074432
7.6573,0.00105092
7.6613,0.000805798
7.6653,0.000440957
7.6693,-0.000194255
7.6733,-0.000972746
7.6773,-0.000897261
7.6813,-0.000699168
7.6853,-0.000444266
7.6893,0.00124268
7.6933,0.000895624
7.6973,0.00156561
7.7013,0.00153949
7.7053,0.00157573
7.7093,0.000136577
7.7133,0.00196948
7.7173,0.000444623
7.7213,-0.000216263
7.7253,0.00161887
7.7293,0.00131304
7.7333,0.00157173
7.7373,0.000176704
7.7413,0.000140132
7.7453,0.000106235
7.7493,0.000117901
7.7533,0.00175559
7.7573,0.000284092
7.7613,0.000478631
7.7653,0.000600806
7.7693,0.000496205
7.7733,0.00124201
7.7773,0.000840921
7.7813,0.000540332
7.7853,-0.000139441
7.7893,0.000284761
7.7933,0.00109327
7.7973,0.000189163
7.8013,-0.000430803
7.8053,-0.00100753
7.8093,0.000362908
7.8133,-0.00123076
7.8173,-0.000414022
7.8213,-0.000549536
7.8253,-9.93368e-06
7.8293,-6.36338e-05
7.8333,0.000878385
7.8373,0.00197192
7.8413,-0.000203482
7.8453,-0.00203804
7.8493,-0.000349993
7.8533,-0.000788313
7.8573,-0.000652923
7.8613,-0.000816451
7.8653,-0.000326314
7.8693,-0.000401018
7.8733,-0.00038924
7.8773,0.000764544
7.8813,0.000662172
7.8853,-0.0002714
7.8893,0.00145934
7.8933,0.00123911
7.8973,-0.000312975
7.9013,0.00107359
7.9053,0.00154216
7.9093,0.000757213
7.9133,0.000394254
7.9173,0.00156972
7.9213,-0.000146896
7.9253,0.00262825
7.9293,0.00301822
7.9333,8.41035e-05
7.9373,0.000326225
7.9413,-0.000365226
7.9453,0.000222069
7.9493,-0.00014245
7.9533,0.000625154
7.9573,0.000663498
7.9613,-0.00113583
7.9653,0.000284538
7.9693,0.00192323
7.9733,0.000694967
7.9773,0.00191211
7.9813,0.00214067
7.9853,0.00201117
7.9893,0.00271562
7.9933,0.00143878
7.9973,0.00192735
8.0013,0.00179728
8.0053,0.000550673
8.0093,0.00194357
8.0133,0.00197748
8.0173,0.00146167
8.0213,0.00253086
8.0253,0.00178861
8.0293,0.000376915
8.0333,0.000561448
8.0373,0.00130872
8.0413,8.70015e-05
8.0453,-0.000934168
8.0493,-0.00116651
8.0533,-0.00156937
8.0573,-8.84156e-05
8.0613,0.000272648
8.0653,0.000562451
8.0693,0.00112084
8.0733,0.000937745
8.0773,0.000154139
8.0813,0.0015237
8.0853,0.000237513
8.0893,0.00125902
8.0933,0.000800349
8.0973,0.00225574
8.1013,-5.1633e-05
8.1053,-0.000292962
8.1093,0.000174821
8.1133,-0.000351219
8.1173,0.000318336
8.1213,-0.000541969
8.1253,-0.000897484
8.1293,-0.000330648
8.1333,0.00113729
8.1373,-0.00013845
8.1413,0.000236398
8.1453,0.000810801
8.1493,-0.000685495
8.1533,0.000592806
8.1573,5.95446e-05
8.1613,-0.000580658
8.1653,0.000750996
8.1693,0.00108504
8.1733,0.00191111
8.1773,0.0010218
8.1813,0.00154004
8.1853,0.00149057
8.1893,0.000450518
8.1933,6.88826e-05
8.1973,0.00337528
8.2013,0.00242982
8.2053,0.00204685
8.2093,0.00288637
8.2133,0.00166366
8.2173,0.000788794
8.2213,0.00148879
8.2253,0.00262913
8.2293,0.000610813
8.2333,0.000120576
8.2373,0.000277317
8.2413,-0.00110703
8.2453,0.000791011
8.2493,0.000719315
8.2533,-0.00168976
8.2573,-0.000439151
8.2613,0.000131686
8.2653,-0.00111515
8.2693,-0.000961402
8.2733,-0.000541969
8.2773,-0.00164885
8.2813,0.000460289
8.2853,0.000760668
8.2893,-0.000947952
8.2933,0.000444623
8.2973,0.000802355
8.3013,-0.000270285
8.3053,0.00177394
8.3093,0.00141421
8.3133,-0.000535529
8.3173,-0.000812661
8.3213,-0.000593774
8.3253,-0.00158516
8.3293,-0.00087025
8.3333,-0.00120096
8.3373,-0.00168131
8.3413,-0.000979186
8.3453,-0.00277451
8.3493,-0.00306277
8.3533,-0.00136683
8.3573,-0.00111604
8.3613,-0.00122108
8.3653,-0.000462942
8.3693,-0.000758528
8.3733,0.00106282
8.3773,0.00167155
8.3813,0.00105447
8.3853,0.000373695
8.3893,0.00179873
8.3933,0.00115274
8.3973,-0.000479723
8.4013,0.00171113
8.4053,0.000408707
8.4093,0.000561448
8.4133,0.00127902
8.4173,-0.000431584
8.4213,0.000706299
8.4253,0.00160107
8.4293,0.00141598
8.4333,0.000286655
8.4373,0.00101801
8.4413,0.000288327
8.4453,-0.00057132
8.4493,-3.81708e-05
8.4533,0.00206887
8.4573,0.000955306
8.4613,0.000930747
8.4653,0.00216991
8.4693,0.000619482
8.4733,0.00156528
8.4773,0.00167412
8.4813,-0.000401353
8.4853,-0.00150934
8.4893,0.000356468
8.4933,-0.000686052
8.4973,-0.000457158
8.5013,-0.000316641
8.5053,-0.000366886
8.5093,-0.00125699
8.5133,0.000204941
8.5173,0.00073954
8.5213,-0.000972077
8.5253,-0.00210164
8.5293,-4.41774e-05
8.5333,-0.000570775
8.5373,-0.000589551
8.5413,0.00177249
8.5453,0.00147346
8.5493,0.000754996
8.5533,0.000666061
8.5573,0.00109772
8.5613,0.000776446
8.5653,0.00117053
8.5693,0.00146756
8.5733,0.00103358
8.5773,0.00193847
8.5813,0.00146234
8.5853,0.00131116
8.5893,-1.14942e-05
8.5933,0.000830258
8.5973,0.00200339
8.6013,0.00229219
8.6053,0.000970874
8.6093,0.000308663
8.6133,-0.000326314
8.6173,-0.0014492
8.6213,-0.00143397
8.6253,-0.000198701
8.6293,0.000544332
8.6333,0.00167021
8.6373,0.00105336
8.6413,0.0016999
8.6453,0.000152702
8.6493,-0.000636018
8.6533,-0.000518413
8.6573,0.00189289
8.6613,0.00203596
8.6653,0.000687957
8.6693,0.00134395
8.6733,0.00119665
8.6773,-0.00200158
8.6813,0.00154538
8.6853,0.00237357
8.6893,-0.000785204
8.6933,0.00107259
8.6973,0.00189422
8.7013,0.000745212
8.7053,0.000152479
8.7093,0.00143099
8.7133,0.00106915
8.7173,0.000731985
8.7213,-0.000266396
8.7253,0.00043895
8.7293,7.93353e-05
8.7333,0.000294099
8.7373,0.000393808
8.7413,0.000888057
8.7453,0.000973883
8.7493,0.00169646
8.7533,0.000640152
8.7573,-0.00113583
8.7613,0.00150447
8.7653,0.000675511
8.7693,0.000416831
8.7733,0.000578353
8.7773,0.00228763
8.7813,0.000875276
8.7853,0.00134628
8.7893,0.00153983
8.7933,0.00257977
8.7973,0.00208898
8.8013,-0.000333546
8.8053,0.000591245
8.8093,0.00185686
8.8133,0.00144933
8.8173,0.000417166
8.8213,0.00110494
8.8253,0.000524764
8.8293,0.00126391
8.8333,0.00151803
8.8373,0.00124302
8.8413,-8.70904e-05
8.8453,-0.000399346
8.8493,-0.00142408
8.8533,0.000208941
8.8573,-0.000204039
8.8613,-0.00049773
8.8653,-0.000897038
8.8693,-0.00102277
8.8733,-0.00048573
8.8773,0.000402824
8.8813,-0.000359554
8.8853,0.000359911
8.8893,0.00117832
8.8933,0.000163366
8.8973,0.00164731
8.9013,0.00113628
8.9053,0.000222515
8.9093,-0.000294299
8.9133,0.000814802
8.9173,0.000836921
8.9213,-0.00181283
8.9253,-0.000361548
8.9293,0.000148132
8.9333,-0.000180347
8.9373,-0.00106468
8.9413,-0.000537981
8.9453,0.000176271
8.9493,0.000745658
8.9533,-0.000913052
8.9573,-0.000217266
8.9613,-0.000421701
8.9653,-0.00026273
8.9693,-0.00139196
8.9733,-0.000632687
8.9773,-0.000168347
8.9813,0.00040971
8.9853,0.000638716
8.9893,-0.000490845
8.9933,-0.000596115
8.9973,0.00156984
9.0013,0.00129436
9.0053,0.00186899
9.0093,0.00158151
9.0133,0.000534548
9.0173,7.4109e-05
9.0213,-4.98496e-05
9.0253,0.00162019
9.0293,0.00130704
9.0333,0.00110228
9.0373,0.0017129
9.0413,0.00165866
9.0453,0.00127369
9.0493,0.000204607
9.0533,0.000738314
9.0573,0.000661392
9.0613,0.00168857
9.0653,0.000778007
9.0693,0.00164932
9.0733,0.000413822
9.0773,-0.000219372
9.0813,-0.000333757
9.0853,9.26737e-05
9.0893,6.32104e-05
9.0933,-0.000853135
9.0973,4.30853e-05
9.1013,-0.000942949
9.1053,-0.00110848
9.1093,0.000569015
9.1133,-0.000402579
9.1173,0.000202613
9.1213,0.000120465
9.1253,-0.000938948
9.1293,-0.00031487
9.1333,-0.000838124
9.1373,-0.000549201
9.1413,0.000487746
9.1453,0.000729322
9.1493,0.0010737
9.1533,-0.000810667
9.1573,-0.000559988
9.1613,0.00174993
9.1653,0.000978887
9.1693,0.000805352
9.1733,0.00037481
9.1773,0.000553224
9.1813,-0.000236388
9.1853,-0.000610568
9.1893,-3.96198e-05
9.1933,-0.000708506
9.1973,0.000499982
9.2013,0.000204396
9.2053,-0.00115817
9.2093,-0.00133037
9.2133,-0.0015359
9.2173,-0.000425255
9.2213,-0.00120118
9.2253,-0.0013337
9.2293,-0.000737734
9.2333,-0.00146966
9.2373,-0.000981638
9.2413,-0.00115739
9.2453,-0.00119863
9.2493,0.00123779
9.2533,0.00275331
9.2573,0.0011792
9.2613,0.000358128
9.2653,0.000687623
9.2693,0.00105659
9.2733,0.00162542
9.2773,0.00210665
9.2813,0.00150947
9.2853,0.00140731
9.2893,0.000481083
9.2933,3.64223e-05
9.2973,0.000944086
9.3013,0.00122734
9.3053,0.000296105
9.3093,0.000503871
9.3133,0.00193402
9.3173,-0.00069305
9.3213,-0.000561536
9.3253,0.000326448
9.3293,-0.00222036
9.3333,0.000839361
9.3373,0.00110538
9.3413,0.000111684
9.3453,0.00138385
9.3493,0.00164532
9.3533,-0.000176681
9.3573,0.00265782
9.3613,0.000645825
9.3653,-0.000399024
9.3693,0.000691177
9.3733,0.000574241
9.3773,0.000223729
9.3813,-0.000896704
9.3853,-0.000759754
9.3893,-0.000866361
9.3933,-0.000573438
9.3973,-0.00157193
9.4013,-0.00100576
9.4053,-0.00202482
9.4093,-0.0010739
9.4133,-0.000313087
9.4173,0.000168146
9.4213,0.000651051
9.4253,-0.00189019
9.4293,-0.000133112
9.4333,-7.05197e-05
9.4373,-0.000809218
9.4413,0.000269304
9.4453,0.000823137
9.4493,0.00083292
9.4533,0.00139219
9.4573,0.00228562
9.4613,0.000467745
9.4653,0.000930524
9.4693,0.00161519
9.4733,0.000697184
9.4773,-0.000550316
9.4813,0.000122459
9.4853,9.45562e-05
9.4893,-0.000512295
9.4933,-0.000213476
9.4973,-0.000312529
9.5013,-0.00161083
9.5053,-0.000996872
9.5093,-0.0010181
9.5133,-0.00028163
9.5173,-0.000283623
9.5213,-0.00040669
9.5253,0.000405041
9.5293,0.000210725
9.5333,0.000895166
9.5373,0.000937856
9.5413,-0.000536755
9.5453,0.00164065
9.5493,0.000983556
9.5533,0.00129326
9.5573,0.00220248
9.5613,0.00091274
9.5653,0.00130003
9.5693,0.00123301
9.5733,0.00086704
9.5773,0.000909842
9.5813,0.00165766
9.5853,0.000675399
9.5893,3.33014e-05
9.5933,0.00048086
9.5973,0.00120632
9.6013,0.001451
9.6053,0.0017387
9.6093,0.000337569
9.6133,-0.000406579
9.6173,-0.00121409
9.6213,-0.000275846
9.6253,-0.000134326
9.6293,5.60892e-05
9.6333,-0.000388894
9.6373,-0.000232153
9.6413,-0.00145242
9.6453,-0.000534302
9.6493,-0.000476057
9.6533,-0.000619237
9.6573,-0.000845902
9.6613,3.4416e-05
9.6653,0.0010248
9.6693,0.000149259
9.6733,-0.00107869
9.6773,0.0010666
9.6813,0.000101009
9.6853,4.0534e-05
9.6893,0.000420831
9.6933,0.000182711
9.6973,-2.57242e-05
9.7013,0.000496415
9.7053,0.00169745
9.7093,-0.000683823
9.7133,-0.000849902
9.7173,-0.00154468
9.7213,-0.00290524
9.7253,-0.00133481
9.7293,-0.00261066
9.7333,-0.00256619
9.7373,-0.00190987
9.7413,-1.20515e-05
9.7453,-0.00115527
9.7493,-0.00203793
9.7533,-0.000602456
9.7573,7.64373e-05
9.7613,-0.00105279
9.7653,-0.000876356
9.7693,-0.00052297
9.7733,-0.00117973
9.7773,0.000839373
9.7813,-0.000234493
9.7853,0.00101546
9.7893,0.000422714
9.7933,-5.88533e-05
9.7973,-0.000756744
9.8013,0.000907737
9.8053,0.00123078
9.8093,0.000215617
9.8133,9.92252e-05
9.8173,0.000948197
9.8213,0.000665392
9.8253,0.0013893
9.8293,0.00057969
9.8333,0.00152537
9.8373,0.00268539
9.8413,0.00220615
9.8453,0.00115552
9.8493,0.00166143
9.8533,0.000615705
9.8573,-0.000515403
9.8613,0.00120689
9.8653,0.00188454
9.8693,-0.00029586
9.8733,-0.000851351
9.8773,-0.00127378
9.8813,-0.00221636
9.8853,-9.44222e-05
9.8893,-0.000705608
9.8933,-0.00218144
9.8973,-0.00107857
9.9013,-0.00034899
9.9053,7.29944e-05
9.9093,9.11132e-05
9.9133,0.000860712
9.9173,-0.00115894
9.9213,-0.000152123
9.9253,0.000108452
9.9293,0.000869381
9.9333,0.00111695
9.9373,0.000381473
9.9413,0.0011623
9.9453,0.00141276
9.9493,0.00137563
9.9533,0.00274953
9.9573,0.00340441
9.9613,0.00180351
9.9653,0.00234978
9.9693,0.00218059
9.9733,0.0024277
9.9773,0.00150958
9.9813,0.0014918
9.9853,0.0018781
9.9893,-0.000668813
9.9933,-0.000373338
9.9973,0.00101979
10.0013,-0.000665036
10.0053,-0.00245525
10.0093,-0.00296361
10.0133,-0.000703837
10.0173,-0.000368001
10.0213,-0.000860578
10.0253,-0.000228487
10.0293,-0.001044
10.0333,-0.00170732
10.0373,0.00029665
10.0413,0.00033368
10.0453,7.00964e-05
10.0493,-0.00111271
10.0533,-0.00177058
10.0573,-0.00167709
10.0613,0.00126547
10.0653,0.000271088
10.0693,0.000838593
10.0733,-0.000610679
10.0773,-0.00149289
10.0813,0.000547007
10.0853,-0.000880592
10.0893,-0.000653704
10.0933,0.00097911
10.0973,0.00055367
10.1013,-0.000369784
10.1053,0.000248077
10.1093,0.000741435
10.1133,0.000605364
10.1173,0.00123723
10.1213,0.000363243
10.1253,0.000969536
10.1293,0.00104703
10.1333,0.0011115
10.1373,0.0018213
10.1413,0.00168145
10.1453,0.00237334
10.1493,0.00135018
10.1533,0.000605029
10.1573,0.00234834
10.1613,0.00173625
10.1653,0.000801352
10.1693,0.00292173
10.1733,0.00193479
10.1773,0.00204429
10.1813,0.00178727
10.1853,0.00161386
10.1893,0.00136162
10.1933,0.00181451
10.1973,0.0002443
10.2013,-0.00162095
10.2053,0.00136863
10.2093,0.00299454
10.2133,0.00116463
10.2173,-0.000144333
10.2213,0.00187343
10.2253,-5.74043e-05
10.2293,0.00072531
10.2333,0.00208676
10.2373,0.0020842
10.2413,0.00058291
10.2453,0.000812349
10.2493,0.00193257
10.2533,0.00259389
10.2573,0.00196248
10.2613,0.0018183
10.2653,0.0020006
10.2693,0.00248684
10.2733,0.00130126
10.2773,0.00130394
10.2813,0.00243337
10.2853,0.00286681
10.2893,0.000866161
10.2933,0.00128547
10.2973,0.00166943
10.3013,-0.00102165
10.3053,-0.00050095
10.3093,0.000855151
10.3133,-0.000461381
10.3173,0.00097532
10.3213,0.000821576
10.3253,0.00152982
10.3293,0.00147902
10.3333,-0.00016312
10.3373,-0.000909485
10.3413,-0.000646582
10.3453,0.000351019
10.3493,0.000799903
10.3533,4.41999e-05
10.3573,0.000352356
10.3613,0.00105192
10.3653,0.000204062
10.3693,0.000491536
10.3733,-0.000132332
10.3773,-0.000800215
10.3813,-0.000114659
10.3853,-0.000581439
10.3893,0.00027198
10.3933,-0.00169588
10.3973,-0.000346104
10.4013,6.165e-05
10.4053,-0.0011376
10.4093,-0.00180937
10.4133,-0.000976635
10.4173,0.000599258
10.4213,0.000691512
10.4253,0.00118854
10.4293,0.000708528
10.4333,-0.000376335
10.4373,0.000578241
10.4413,0.00101723
10.4453,0.00203929
10.4493,0.000676291
10.4533,0.000990999
10.4573,0.00118487
10.4613,0.00162375
10.4653,0.000845033
10.4693,0.000139476
10.4733,0.000800683
10.4773,0.00151604
10.4813,0.00241047
10.4853,0.000992337
10.4893,0.00121199
10.4933,0.000820028
10.4973,0.000949535
10.5013,0.00253465
10.5053,0.000688626
10.5093,0.00106738
10.5133,0.00101223
10.5173,8.24439e-05
10.5213,-0.000253727
10.5253,-0.000416474
10.5293,0.000703191
10.5333,0.00165721
10.5373,0.00256855
10.5413,0.00157673
10.5453,0.00199293
10.5493,0.000415605
10.5533,-0.000907045
10.5573,0.00054266
10.5613,-0.00168064
10.5653,-0.000880703
10.5693,0.00020883
10.5733,0.000835583
10.5773,-6.93658e-06
10.5813,-0.000245392
10.5853,-0.0013696
10.5893,-0.00141484
10.5933,-0.000600784
10.5973,0.000116341
10.6013,-0.000804104
10.6053,0.000294545
10.6093,0.000494644
10.6133,-0.000797552
10.6173,-0.000237936
10.6213,0.0011035
10.6253,0.000404261
10.6293,-0.000217823
10.6333,-0.000711503
10.6373,-0.000280069
10.6413,0.000610702
10.6453,-7.30833e-05
10.6493,-2.71732e-05
10.6533,-1.87144e-05
10.6573,-0.00052863
10.6613,-0.000857581
10.6653,0.00041293
10.6693,-0.000262396
10.6733,-0.000948286
10.6773,-0.000575432
10.6813,0.000126905
10.6853,0.000595022
10.6893,0.00123134
10.6933,-0.000499514
10.6973,-7.27096e-06
10.7013,0.000818356
10.7053,-0.000178019
10.7093,-0.000937053
10.7133,-0.000437033
10.7173,0.000764557
10.7213,-0.000175133
10.7253,-0.000308083
10.7293,0.000761102
10.7333,-9.57597e-05
10.7373,-0.00043681
10.7413,0.000918301
10.7453,0.000333903
10.7493,-2.87213e-05
10.7533,0.00143566
10.7573,0.00113552
10.7613,0.00125734
10.7653,0.00272263
10.7693,0.000907179
10.7733,0.000628486
10.7773,0.00133439
10.7813,-0.000112318
10.7853,-0.000128666
10.7893,0.00260001
10.7933,0.00209264
10.7973,0.00124279
10.8013,0.00188755
10.8053,0.00060737
10.8093,0.000312218
10.8133,0.000625266
10.8173,0.0007411
10.8213,4.01996e-05
10.8253,-9.20815e-05
10.8293,0.00114063
10.8333,0.000409376
10.8373,0.00108749
10.8413,0.000129134
10.8453,0.000686397
10.8493,0.00128469
10.8533,0.00154993
10.8573,0.00123757
10.8613,0.000516206
10.8653,-0.000430816
10.8693,0.000664724
10.8733,0.00026097
10.8773,-0.000112764
10.8813,-0.00111115
10.8853,-2.23803e-05
10.8893,-0.000443374
10.8933,-0.000153002
10.8973,-0.000684715
10.9013,-0.000462384
10.9053,-0.00018358
10.9093,0.00060903
10.9133,4.06455e-05
10.9173,0.000222961
10.9213,0.000554116
10.9253,0.000664835
10.9293,-0.000146005
10.9333,3.19762e-05
10.9373,9.02215e-05
10.9413,0.00130483
10.9453,0.00171536
10.9493,0.000559231
10.9533,0.00115319
10.9573,0.0011544
10.9613,0.00180384
10.9653,0.000501543
10.9693,-0.00264467
10.9733,0.000749435
10.9773,0.000879165
10.9813,0.000565014
10.9853,0.00197737
10.9893,0.00132271
10.9933,0.000467299
10.9973,-0.000478831
11.0013,-0.00199747
11.0053,-0.000996537
11.0093,-0.000107649
11.0133,-4.56264e-05
11.0173,-0.0017121
11.0213,-0.001491
11.0253,-0.000797106
11.0293,-0.00103133
11.0333,-0.000411248
11.0373,-0.00128234
11.0413,-0.00171833
11.0453,-0.00102577
11.0493,-0.00224648
11.0533,-0.001248
11.0573,6.01019e-05
11.0613,0.000352245
11.0653,0.000496205
11.0693,0.00134929
11.0733,0.00149736
11.0773,0.00167912
11.0813,0.002592
11.0853,0.00229175
11.0893,-0.00012344
11.0933,0.000936519
11.0973,0.00154071
11.1013,0.000840265
11.1053,0.00188233
11.1093,0.00146734
11.1133,0.00109316
11.1173,0.00204418
11.1213,0.00182141
11.1253,0.00120533
11.1293,0.000665504
11.1333,0.00154616
11.1373,0.000476971
11.1413,3.53077e-05
11.1453,-0.000326091
11.1493,-0.00223381
11.1533,-0.00121275
11.1573,-0.00104044
11.1613,-0.000820005
11.1653,0.00114085
11.1693,0.0017954
11.1733,-0.000338314
11.1773,0.000489529
11.1813,0.000511426
11.1853,-0.00119941
11.1893,0.000538883
11.1933,0.000216508
11.1973,8.76703e-05
11.2013,0.000446059
11.2053,-0.00144864
11.2093,-0.00232296
11.2133,-0.00160194
11.2173,-0.00241612
11.2213,-0.00279986
11.2253,-0.00153047
11.2293,-0.000982864
11.2333,-0.00164385
11.2373,-2.72847e-05
11.2413,0.000700416
11.2453,-0.00102889
11.2493,-0.000148011
11.2533,0.0010299
11.2573,0.000581573
11.2613,0.00224462
11.2653,-0.000380348
11.2693,-3.88396e-05
11.2733,0.000208496
11.2773,-0.0012978
11.2813,0.000604361
11.2853,6.6319e-05
11.2893,-0.00110359
11.2933,-0.00112281
11.2973,-0.000617131
11.3013,0.000915081
11.3053,-0.000317979
11.3093,-0.000953513
11.3133,-0.000867129
11.3173,-0.00109035
11.3213,0.000662953
11.3253,0.000329123
11.3293,4.07344e-06
11.3333,0.000521544
11.3373,0.00215101
11.3413,0.00087327
11.3453,-0.00123276
11.3493,-0.000749413
11.3533,-0.001276
11.3573,-0.00175968
11.3613,-0.00271772
11.3653,-0.000307526
11.3693,-0.00048895
11.3733,-0.000822334
11.3773,0.000134026
11.3813,0.000666173
11.3853,-0.000521521
11.3893,-0.00206373
11.3933,0.000541558
11.3973,-0.00103955
11.4013,-0.00116094
11.4053,0.000582241
11.4093,0.00011613
11.4133,-0.000183022
11.4173,-0.000427806
11.4213,0.000420497
11.4253,0.000705965
11.4293,0.000511983
11.4333,-0.000466273
11.4373,-0.000314647
11.4413,0.00161253
11.4453,0.00156372
11.4493,0.000960867
11.4533,0.00235978
11.4573,0.00222471
11.4613,0.0020583
11.4653,0.00250919
11.4693,0.0014202
11.4733,8.29662e-06
11.4773,-0.000350439
11.4813,0.00249318
11.4853,0.000371255
11.4893,-0.00186874
11.4933,-0.00109358
11.4973,-0.000983087
11.5013,-0.000989527
11.5053,3.37472e-05
11.5093,4.30853e-05
11.5133,-0.00117151
11.5173,-0.00152735
11.5213,-0.00225626
11.5253,-0.000745412
11.5293,-0.00172233
11.5333,-0.00124365
11.5373,-0.000694499
11.5413,-0.000761636
11.5453,0.000259199
11.5493,0.000103448
11.5533,0.000171366
11.5573,0.000162808
11.5613,-0.00215555
11.5653,-0.00131969
11.5693,-0.00158071
11.5733,-0.00110158
11.5773,-0.00106101
11.5813,-5.93341e-06
11.5853,0.000908963
11.5893,0.0011384
11.5933,0.000885939
11.5973,0.000328008
11.6013,-0.000841567
11.6053,-6.49073e-06
11.6093,0.00060337
11.6133,-0.000564546
11.6173,-0.00146665
11.6213,-0.00144286
11.6253,-0.00118663
11.6293,0.000413264
11.6333,-2.36064e-05
11.6373,-0.00188186
11.6413,-0.000235051
11.6453,0.000385919
11.6493,-0.00171177
11.6533,-0.00236521
11.6573,0.000396372
11.6613,0.000490421
11.6653,-0.000588894
11.6693,-0.00128779
11.6733,-0.0010937
11.6773,0.000173707
11.6813,-0.000603892
11.6853,0.00034957
11.6893,4.31967e-05
11.6933,-0.000131663
11.6973,0.00119465
11.7013,-0.00108747
11.7053,-0.000725064
11.7093,-0.000370775
11.7133,-0.000626792
11.7173,0.00113196
11.7213,0.00118777
11.7253,-0.000939951
11.7293,-0.000825232
11.7333,-0.000770306
11.7373,-0.00149967
11.7413,0.000169149
11.7453,-0.00095573
11.7493,-0.00147643
11.7533,-0.000342438
11.7573,-0.000716172
11.7613,-0.000955841
11.7653,-0.000672045
11.7693,0.000293096
11.7733,-0.00140095
11.7773,-7.51887e-05
11.7813,0.00113174
11.7853,0.000228398
11.7893,0.00166067
11.7933,0.00162019
11.7973,0.00117486
11.8013,0.00203351
11.8053,0.00134128
11.8093,5.6758e-05
11.8133,0.00109338
11.8173,0.00102067
11.8213,0.00040893
11.8253,-0.000719949
11.8293,0.00184886
11.8333,0.000830035
11.8373,0.000356902
11.8413,0.00142654
11.8453,6.42136e-05
11.8493,-0.000461827
11.8533,-5.67355e-05
11.8573,-0.000381673
11.8613,-0.00105123
11.8653,-0.000610568
11.8693,-0.000286967
11.8733,0.000119573
11.8773,0.00190523
11.8813,0.000251186
11.8853,0.00228664
11.8893,0.00204185
11.8933,0.00245116
11.8973,0.00252875
11.9013,0.000729756
11.9053,0.00113351
11.9093,0.000548332
11.9133,0.00101901
11.9173,-0.000442482
11.9213,-0.00030308
11.9253,0.00123779
11.9293,-0.0016772
11.9333,-0.000687155
11.9373,0.00157228
11.9413,-0.000627349
11.9453,0.00119832
11.9493,0.00122233
11.9533,0.000230961
11.9573,0.000277429
11.9613,0.00236166
11.9653,0.00153115
11.9693,0.00213133
11.9733,0.00302511
11.9773,0.00192245
11.9813,-0.000663921
11.9853,0.000870161
11.9893,0.00246583
11.9933,0.000825799
11.9973,0.00127702
12.0013,0.00136218
12.0053,0.000588471
12.0093,0.0023172
12.0133,0.00227007
12.0173,-0.000971297
12.0213,0.000336454
12.0253,0.00113295
12.0293,0.00104536
12.0333,0.001461
12.0373,0.0015017
12.0413,0.00112618
12.0453,0.000945089
12.0493,-0.000381339
12.0533,0.000166375
12.0573,-0.000947283
12.0613,0.00166054
12.0653,5.60892e-05
12.0693,-5.90762e-05
12.0733,-0.000425812
12.0773,-0.000997639
12.0813,0.00076078
12.0853,1.82911e-05
12.0893,-0.000806655
12.0933,-0.00121286
12.0973,-0.000373004
12.1013,-0.000301742
12.1053,0.00101034
12.1093,0.00113829
12.1133,0.000577461
12.1173,0.000635384
12.1213,-0.000138227
12.1253,-0.00103066
12.1293,-0.000184026
12.1333,0.00103991
12.1373,-3.11735e-05
12.1413,0.000745645
12.1453,0.000597029
12.1493,0.00186131
12.1533,-7.31948e-05
12.1573,-0.000173016
12.1613,0.00326345
12.1653,0.00165554
12.1693,0.000487189
12.1733,0.00230342
12.1773,0.00197915
12.1813,0.00187721
12.1853,0.00167099
12.1893,0.00038125
12.1933,-0.00211153
12.1973,-0.000839573
12.2013,0.000323228
12.2053,-0.000153126
12.2093,-3.2511e-05
12.2133,0.000807012
12.2173,-5.46177e-05
12.2213,0.000191045
12.2253,0.000630604
12.2293,0.000115573
12.2333,0.000598255
12.2373,0.00153927
12.2413,0.00132383
12.2453,-0.000612673
12.2493,0.00087083
12.2533,0.000416051
12.2573,-0.000539083
12.2613,0.000338795
12.2653,-0.00087669
12.2693,-0.00117395
12.2733,-0.000391011
12.2773,-0.000173461
12.2813,-0.000651363
12.2853,6.19844e-05
12.2893,-0.00067638
12.2933,0.00130593
12.2973,0.00134406
12.3013,0.000837701
12.3053,0.00160685
12.3093,0.00109015
12.3133,0.000169372
12.3173,0.00040348
12.3213,0.00111539
12.3253,-0.000621689
12.3293,-0.000774975
12.3333,-0.000752967
12.3373,0.000788224
12.3413,0.000429389
12.3453,-0.00133592
12.3493,-0.00182372
12.3533,-0.00123498
12.3573,-0.00133003
