x (mm),y (mm),intensity (arb. units)
21.75,-26.75,0.0001645727239858266
22.25,-26.75,0.00015615349934853802
22.75,-26.75,0.00014788130388386023
23.25,-26.75,0.00013977286513335385
23.75,-26.75,0.0001318427755857959
24.25,-26.75,0.0001241038153412535
24.75,-26.75,0.00011656727149125822
25.25,-26.75,0.00010924322369013363
25.75,-26.75,0.0001021408027549322
26.25,-26.75,9.526840656517543e-05
26.75,-26.75,8.863387236144409e-05
27.25,-26.75,8.224458602681282e-05
27.75,-26.75,7.610753072932248e-05
28.25,-26.75,7.022927865904955e-05
28.75,-26.75,6.461590987205585e-05
29.25,-26.75,5.927288510170527e-05
29.75,-26.75,5.420487460107274e-05
30.25,-26.75,4.9415560212679835e-05
30.75,-26.75,4.4907421907428165e-05
31.25,-26.75,4.068151909509961e-05
31.75,-26.75,3.673732613769848e-05
32.25,-26.75,3.307258971146018e-05
32.75,-26.75,2.9683237861527482e-05
33.25,-26.75,2.6563364885777093e-05
33.75,-26.75,2.370526421406758e-05
34.25,-26.75,2.109953670991301e-05
34.75,-26.75,1.8735254248995517e-05
35.25,-26.75,1.66001627452741e-05
35.75,-26.75,1.4680939685584605e-05
36.25,-26.75,1.2963459823221786e-05
36.75,-26.75,1.1433072360682505e-05
37.25,-26.75,1.0074878771187268e-05
37.75,-26.75,8.873990907431027e-06
38.25,-26.75,7.815769887265709e-06
38.75,-26.75,6.886029341538975e-06
39.25,-26.75,6.071202845405845e-06
39.75,-26.75,5.358473485852955e-06
40.25,-26.75,4.735864697694282e-06
40.75,-26.75,4.192293295179198e-06
41.25,-26.75,3.717591847290571e-06
41.75,-26.75,3.302507723327061e-06
42.25,-26.75,2.938684011019559e-06
42.75,-26.75,2.61862755901368e-06
43.25,-26.75,2.335671997816382e-06
43.75,-26.75,2.0839434586006014e-06
44.25,-26.75,1.8582578676613741e-06
44.75,-26.75,1.6538736216125762e-06
-44.75,-26.25,2.4803915388075667e-06
-44.25,-26.25,2.5142963268912555e-06
-43.75,-26.25,2.5295308896549663e-06
-43.25,-26.25,2.5368690824675123e-06
-42.75,-26.25,2.5455344352588945e-06
-42.25,-26.25,2.5613572377695717e-06
-41.75,-26.25,2.58823435480328e-06
-41.25,-26.25,2.6296894229263876e-06
-40.75,-26.25,2.689083074920405e-06
-40.25,-26.25,2.769777730850463e-06
-39.75,-26.25,2.8753095475085004e-06
-39.25,-26.25,3.0095607343201306e-06
-38.75,-26.25,3.1769243792839628e-06
-38.25,-26.25,3.3824595517623196e-06
-37.75,-26.25,3.632032447360416e-06
-37.25,-26.25,3.9324392521769e-06
-36.75,-26.25,4.291501233080573e-06
-36.25,-26.25,4.718124768825195e-06
-35.75,-26.25,5.22231286579839e-06
-35.25,-26.25,5.815114953047962e-06
-34.75,-26.25,6.50850300051258e-06
-34.25,-26.25,7.315162945274218e-06
-33.75,-26.25,8.248203291686017e-06
-33.25,-26.25,9.320780837513597e-06
-32.75,-26.25,1.0545654578751057e-05
-32.25,-26.25,1.1934692475565463e-05
-31.75,-26.25,1.3498351801533052e-05
-31.25,-26.25,1.5245180338500857e-05
-30.75,-26.25,1.7181362476473686e-05
-30.25,-26.25,1.9310343339071793e-05
-29.75,-26.25,2.1632569224794594e-05
-29.25,-26.25,2.4145352888230475e-05
-28.75,-26.25,2.6842880922623447e-05
-28.25,-26.25,2.9716351054942824e-05
-27.75,-26.25,3.275424053732662e-05
-27.25,-26.25,3.59426789197635e-05
-26.75,-26.25,3.926590589177434e-05
-26.25,-26.25,4.2706788653006034e-05
-25.75,-26.25,4.6247368626726704e-05
-25.25,-26.25,4.9869405406368686e-05
-24.75,-26.25,5.355489683013569e-05
-24.25,-26.25,5.7286552259056153e-05
-23.75,-26.25,6.104820791339148e-05
-23.25,-26.25,6.482516385403126e-05
-22.75,-26.25,6.860443606636376e-05
-22.25,-26.25,7.237492376880171e-05
-21.75,-26.25,7.612749386891293e-05
-21.25,-26.25,7.985498483828556e-05
-20.75,-26.25,8.355214133577235e-05
-20.25,-26.25,8.721549357620565e-05
-19.75,-26.25,9.084319483064752e-05
-19.25,-26.25,9.443483227890353e-05
-18.75,-26.25,9.79912275733647e-05
-18.25,-26.25,0.00010151423869168953
-17.75,-26.25,0.0001050065792386261
-17.25,-26.25,0.00010847166084275832
-16.75,-26.25,0.00011191346764326137
-16.25,-26.25,0.00011533646392895445
-15.75,-26.25,0.00011874552811646086
-15.25,-26.25,0.0001221459208558163
-14.75,-26.25,0.00012554327404494712
-14.25,-26.25,0.00012894359379742596
-13.75,-26.25,0.00013235327353310444
-13.25,-26.25,0.00013577910376360024
-12.75,-26.25,0.00013922827368920636
-12.25,-26.25,0.00014270835338345264
-11.75,-26.25,0.00014622725797727026
-11.25,-26.25,0.00014979318156872445
-10.75,-26.25,0.00015341451429938012
-10.25,-26.25,0.00015709974143447405
-9.75,-26.25,0.0001608573329299893
-9.25,-26.25,0.0001646956386459975
-8.75,-26.25,0.00016862279412602508
-8.25,-26.25,0.00017264664116852367
-7.75,-26.25,0.00017677467022437108
-7.25,-26.25,0.0001810139773224918
-6.75,-26.25,0.0001853712291779946
-6.25,-26.25,0.00018985262661033942
-5.75,-26.25,0.00019446385820715868
-5.25,-26.25,0.00019921001493787788
-4.75,-26.25,0.00020409547731140465
-4.25,-26.25,0.00020912374121567133
-3.75,-26.25,0.00021429719079666
-3.25,-26.25,0.00021961682304510606
-2.75,-26.25,0.00022508191373143708
-2.25,-26.25,0.00023068965094032873
-1.75,-26.25,0.000236434722764593
-1.25,-26.25,0.00024230891160009386
-0.75,-26.25,0.00024830069443877923
-0.25,-26.25,0.00025439486992382115
0.25,-26.25,0.00026057223434854555
0.75,-26.25,0.0002668093250262743
1.25,-26.25,0.00027307825051692774
1.75,-26.25,0.00027934662882646126
2.25,-26.25,0.0002855776354487438
2.75,-26.25,0.0002917301911544415
3.25,-26.25,0.0002977592766968451
3.75,-26.25,0.0003036163889623192
4.25,-26.25,0.00030925013632600843
4.75,-26.25,0.0003146069492280479
5.25,-26.25,0.0003196319166392415
5.75,-26.25,0.0003242697074753644
6.25,-26.25,0.0003284655733836203
6.75,-26.25,0.0003321663821921714
7.25,-26.25,0.00033532166839845304
7.75,-26.25,0.00033788468343617716
8.25,-26.25,0.00033981339764616275
8.75,-26.25,0.00034107141075853057
9.25,-26.25,0.00034162877263898774
9.75,-26.25,0.00034146266237333403
10.25,-26.25,0.0003405579257237818
10.75,-26.25,0.0003389074395807863
11.25,-26.25,0.0003365122946294238
11.75,-26.25,0.0003333817771764468
12.25,-26.25,0.0003295331961974774
12.75,-26.25,0.00032499149681225893
13.25,-26.25,0.00031978874143954447
13.75,-26.25,0.0003139633908146057
14.25,-26.25,0.00030755945360068734
14.75,-26.25,0.0003006255140291663
15.25,-26.25,0.0002932136857926968
15.75,-26.25,0.0002853785224785794
16.25,-26.25,0.00027717590073564195
16.75,-26.25,0.0002686619556506262
17.25,-26.25,0.00025989207696834306
17.75,-26.25,0.0002509200103692241
18.25,-26.25,0.0002417971046375642
18.75,-26.25,0.00023257169409499732
19.25,-26.25,0.00022328865032816565
19.75,-26.25,0.00021398909049837988
20.25,-26.25,0.0002047102384247979
20.75,-26.25,0.00019548541954862898
21.25,-26.25,0.00018634416938907727
21.75,-26.25,0.00017731243809182445
22.25,-26.25,0.00016841286050436451
22.75,-26.25,0.00015966507263590345
23.25,-26.25,0.00015108605620973447
23.75,-26.25,0.00014269049522679176
24.25,-26.25,0.00013449112896230195
24.75,-26.25,0.00012649910431125505
25.25,-26.25,0.0001187243018673319
25.75,-26.25,0.00011117563503718239
26.25,-26.25,0.00010386131172402441
26.75,-26.25,9.678905128755139e-05
27.25,-26.25,8.996623621353342e-05
27.75,-26.25,8.33999994402231e-05
28.25,-26.25,7.709724725856091e-05
28.75,-26.25,7.106459719612313e-05
29.25,-26.25,6.530825936436899e-05
29.75,-26.25,5.983385862410812e-05
30.25,-26.25,5.4646216577570085e-05
30.75,-26.25,4.9749104549614335e-05
31.25,-26.25,4.51449803090168e-05
31.75,-26.25,4.0834771459303465e-05
32.25,-26.25,3.6817675577807804e-05
32.75,-26.25,3.309101130990655e-05
33.25,-26.25,2.9650148113145466e-05
33.75,-26.25,2.6488488725300817e-05
34.25,-26.25,2.3597535493298837e-05
34.75,-26.25,2.0967022460073085e-05
35.25,-26.25,1.8585096465928848e-05
35.75,-26.25,1.6438566813577445e-05
36.25,-26.25,1.4513173586638205e-05
36.75,-26.25,1.2793878382137919e-05
37.25,-26.25,1.1265165697396933e-05
37.75,-26.25,9.911331804296904e-06
38.25,-26.25,8.716760098634552e-06
38.75,-26.25,7.666163205659501e-06
39.25,-26.25,6.744789718785396e-06
39.75,-26.25,5.93859162250495e-06
40.25,-26.25,5.234349711784439e-06
40.75,-26.25,4.619756740039449e-06
41.25,-26.25,4.0834650123631735e-06
41.75,-26.25,3.615105812656986e-06
42.25,-26.25,3.205285483799486e-06
42.75,-26.25,2.8455636110250503e-06
43.25,-26.25,2.5284216412445383e-06
43.75,-26.25,2.2472303410972725e-06
44.25,-26.25,1.996141017861262e-06
44.75,-26.25,1.7698187592384018e-06
-44.75,-25.75,2.658211670279741e-06
-44.25,-25.75,2.695358169836354e-06
-43.75,-25.75,2.7128363081740683e-06
-43.25,-25.75,2.72230968451519e-06
-42.75,-25.75,2.7338121775262556e-06
-42.25,-25.75,2.753755841799599e-06
-41.75,-25.75,2.786504967840888e-06
-41.25,-25.75,2.836057193818567e-06
-40.75,-25.75,2.9062745865886934e-06
-40.25,-25.75,3.001066289030395e-06
-39.75,-25.75,3.124579162691555e-06
-39.25,-25.75,3.281388797662107e-06
-38.75,-25.75,3.4766821394666717e-06
-38.25,-25.75,3.7164279863573613e-06
-37.75,-25.75,4.007529536442021e-06
-37.25,-25.75,4.357951956003092e-06
-36.75,-25.75,4.776812303303573e-06
-36.25,-25.75,5.274421725955184e-06
-35.75,-25.75,5.8622638752227384e-06
-35.25,-25.75,6.552894562293382e-06
-34.75,-25.75,7.359751339899756e-06
-34.25,-25.75,8.296864052453383e-06
-33.75,-25.75,9.378474011150519e-06
-33.25,-25.75,1.061856816799375e-05
-32.75,-25.75,1.2030347233319834e-05
-32.25,-25.75,1.3625661939510462e-05
-31.75,-25.75,1.5414444866175776e-05
-31.25,-25.75,1.740419309852557e-05
-30.75,-25.75,1.959952768866472e-05
-30.25,-25.75,2.2001863803731775e-05
-29.75,-25.75,2.4609227638330153e-05
-29.25,-25.75,2.7416222105672697e-05
-28.75,-25.75,3.04141517100557e-05
-28.25,-25.75,3.359128424521943e-05
-27.75,-25.75,3.693324292676661e-05
-27.25,-25.75,4.0423492973407297e-05
-26.75,-25.75,4.4043896134990187e-05
-26.25,-25.75,4.777530299541448e-05
-25.75,-25.75,5.159814907205032e-05
-25.25,-25.75,5.549302206890878e-05
-24.75,-25.75,5.9441180130262434e-05
-24.25,-25.75,6.342500137726874e-05
-23.75,-25.75,6.74283567992087e-05
-23.25,-25.75,7.14368921331867e-05
-22.75,-25.75,7.54382166252491e-05
-22.25,-25.75,7.942200467890314e-05
-21.75,-25.75,8.338001753070472e-05
-21.25,-25.75,8.730605120059129e-05
-20.75,-25.75,9.119582266976382e-05
-20.25,-25.75,9.504681505992738e-05
-19.75,-25.75,9.885808985112862e-05
-19.25,-25.75,0.00010263008408557058
-18.75,-25.75,0.0001063644079848951
-18.25,-25.75,0.0001100636488548579
-17.75,-25.75,0.00011373119886637199
-17.25,-25.75,0.00011737110653213718
-16.75,-25.75,0.00012098796100328174
-16.25,-25.75,0.0001245868072702391
-15.75,-25.75,0.00012817308683945358
-15.25,-25.75,0.00013175260971896437
-14.75,-25.75,0.00013533154572080381
-14.25,-25.75,0.00013891642932415318
-13.75,-25.75,0.0001425141728428523
-13.25,-25.75,0.0001461320777232301
-12.75,-25.75,0.00014977783386266525
-12.25,-25.75,0.00015345950135476383
-11.75,-25.75,0.00015718547106149686
-11.25,-25.75,0.00016096439535107104
-10.75,-25.75,0.00016480510107758355
-10.25,-25.75,0.00016871648166729406
-9.75,-25.75,0.00017270738433449218
-9.25,-25.75,0.00017678650096692505
-8.75,-25.75,0.0001809622725290403
-8.25,-25.75,0.0001852428110055483
-7.75,-25.75,0.0001896358421349938
-7.25,-25.75,0.00019414866722934531
-6.75,-25.75,0.00019878813056416666
-6.25,-25.75,0.00020356058400847896
-5.75,-25.75,0.00020847183816759648
-5.25,-25.75,0.00021352707121305027
-4.75,-25.75,0.0002187307034146009
-4.25,-25.75,0.00022408620313357872
-3.75,-25.75,0.00022959583969028676
-3.25,-25.75,0.00023526037850115026
-2.75,-25.75,0.00024107872022966924
-2.25,-25.75,0.00024704750644302914
-1.75,-25.75,0.00025316068483915446
-1.25,-25.75,0.00025940908214428714
-0.75,-25.75,0.00026577999124266423
-0.25,-25.75,0.00027225679105232577
0.25,-25.75,0.00027881861934929636
0.75,-25.75,0.00028544012020790155
1.25,-25.75,0.0002920912826990836
1.75,-25.75,0.000298737392545917
2.25,-25.75,0.00030533909875112746
2.75,-25.75,0.0003118526250968191
3.25,-25.75,0.0003182301190481068
3.75,-25.75,0.0003244201390715654
4.25,-25.75,0.0003303682976069223
4.75,-25.75,0.0003360180247439948
5.25,-25.75,0.0003413114569027415
5.75,-25.75,0.0003461904219561567
6.25,-25.75,0.0003505975011352775
6.75,-25.75,0.00035447711725388
7.25,-25.75,0.0003577766374884735
7.75,-25.75,0.00036044746593070636
8.25,-25.75,0.00036244607494939206
8.75,-25.75,0.0003637349367983702
9.25,-25.75,0.000364283353676176
9.75,-25.75,0.0003640681365269838
10.25,-25.75,0.00036307413571347617
10.75,-25.75,0.00036129459537475076
11.25,-25.75,0.0003587313207652509
11.75,-25.75,0.0003553946426840561
12.25,-25.75,0.00035130322813843227
12.75,-25.75,0.0003464836721656098
13.25,-25.75,0.0003409699584418873
13.75,-25.75,0.00033480271399544484
14.25,-25.75,0.0003280283269629941
14.75,-25.75,0.00032069794142726405
15.25,-25.75,0.0003128663660549245
15.75,-25.75,0.00030459094158219143
16.25,-25.75,0.0002959303709480132
16.75,-25.75,0.00028694360794578617
17.25,-25.75,0.00027768879844964473
17.75,-25.75,0.0002682223382069925
18.25,-25.75,0.0002585980778714172
18.75,-25.75,0.00024886667172558557
19.25,-25.75,0.00023907510148449588
19.75,-25.75,0.00022926636831782329
20.25,-25.75,0.00021947933957804566
20.75,-25.75,0.000209748739642011
21.25,-25.75,0.00020010525746683175
21.75,-25.75,0.0001905757541126844
22.25,-25.75,0.0001811835403420126
22.75,-25.75,0.00017194870710618898
23.25,-25.75,0.00016288848350297933
23.75,-25.75,0.00015401761659514625
24.25,-25.75,0.00014534874936544866
24.75,-25.75,0.00013689280767917742
25.25,-25.75,0.000128659363123188
25.75,-25.75,0.00012065697570405919
26.25,-25.75,0.00011289350278440987
26.75,-25.75,0.00010537636553308782
27.25,-25.75,9.811274933516928e-05
27.75,-25.75,9.110973680027217e-05
28.25,-25.75,8.437437027772408e-05
28.75,-25.75,7.791361843647553e-05
29.25,-25.75,7.173427457287288e-05
29.75,-25.75,6.584278110231421e-05
30.25,-25.75,6.024499850572268e-05
30.75,-25.75,5.494593149746011e-05
31.25,-25.75,4.9949424494980574e-05
31.75,-25.75,4.525789527536886e-05
32.25,-25.75,4.087207738148423e-05
32.75,-25.75,3.6790809718977115e-05
33.25,-25.75,3.3010906105418714e-05
33.75,-25.75,2.9527079457766298e-05
34.25,-25.75,2.6331957536815655e-05
34.75,-25.75,2.3416172623399737e-05
35.25,-25.75,2.0768511174895545e-05
35.75,-25.75,1.837614477095579e-05
36.25,-25.75,1.6224892267028796e-05
36.75,-25.75,1.4299516034389944e-05
37.25,-25.75,1.2584041209251057e-05
37.75,-25.75,1.1062071354577007e-05
38.25,-25.75,9.717098745205784e-06
38.75,-25.75,8.53278559429465e-06
39.25,-25.75,7.493212268248146e-06
39.75,-25.75,6.583086169266373e-06
40.25,-25.75,5.7879063671646005e-06
40.75,-25.75,5.094082115634546e-06
41.25,-25.75,4.489010950224026e-06
41.75,-25.75,3.961123750001567e-06
42.25,-25.75,3.499900924056398e-06
42.75,-25.75,3.0958648625311766e-06
43.25,-25.75,2.7405575555269883e-06
43.75,-25.75,2.4265124055574014e-06
44.25,-25.75,2.147140733361912e-06
44.75,-25.75,1.8964454770012852e-06
-44.75,-25.25,2.844852827503709e-06
-44.25,-25.25,2.8858290646873663e-06
-43.75,-25.25,2.906189387285542e-06
-43.25,-25.25,2.918538893284786e-06
-42.75,-25.25,2.9337719901107724e-06
-42.25,-25.25,2.9589261871688822e-06
-41.75,-25.25,2.9988770889933533e-06
-41.25,-25.25,3.058147230237695e-06
-40.75,-25.25,3.1411602259436537e-06
-40.25,-25.25,3.25244343245265e-06
-39.75,-25.25,3.3968393233349277e-06
-39.25,-25.25,3.5797170820489464e-06
-38.75,-25.25,3.8071740608465053e-06
-38.25,-25.25,4.08622168238122e-06
-37.75,-25.25,4.424947392531615e-06
-37.25,-25.25,4.832642756264268e-06
-36.75,-25.25,5.319880999011502e-06
-36.25,-25.25,5.898531355912778e-06
-35.75,-25.25,6.581691463358042e-06
-35.25,-25.25,7.383521974963571e-06
-34.75,-25.25,8.318973897801641e-06
-34.25,-25.25,9.403403431694374e-06
-33.75,-25.25,1.0652089799539218e-05
-33.25,-25.25,1.2079670739682951e-05
-32.75,-25.25,1.3699523940966756e-05
-32.25,-25.25,1.5523139322352758e-05
-31.75,-25.25,1.755951612803537e-05
-31.25,-25.25,1.981464753923307e-05
-30.75,-25.25,2.229111877148775e-05
-30.25,-25.25,2.4987851234616025e-05
-29.75,-25.25,2.790002369336322e-05
-29.25,-25.25,3.10191636578652e-05
-28.75,-25.25,3.433340956607925e-05
-28.25,-25.25,3.782791074105293e-05
-27.75,-25.25,4.14853492250935e-05
-27.25,-25.25,4.528653877005229e-05
-26.75,-25.25,4.921106811600367e-05
-26.25,-25.25,5.323795461363707e-05
-25.75,-25.25,5.734627258463861e-05
-25.25,-25.25,6.15157246232873e-05
-24.75,-25.25,6.572713846707409e-05
-24.25,-25.25,6.996287526571247e-05
-23.75,-25.25,7.420714385040845e-05
-23.25,-25.25,7.844621424972853e-05
-22.75,-25.25,8.266853439999393e-05
-22.25,-25.25,8.686476013768229e-05
-21.75,-25.25,9.102771073348284e-05
-21.25,-25.25,9.515226058992257e-05
-20.75,-25.25,9.923518071139957e-05
-20.25,-25.25,0.00010327495160312989
-19.75,-25.25,0.00010727155689826716
-19.25,-25.25,0.00011122627310991498
-18.75,-25.25,0.00011514146932266477
-18.25,-25.25,0.00011902042047452728
-17.75,-25.25,0.00012286714805142125
-17.25,-25.25,0.00012668628594045197
-16.75,-25.25,0.0001304829783504252
-16.25,-25.25,0.0001342628052269913
-15.75,-25.25,0.00013803173135672547
-15.25,-25.25,0.0001417960832861074
-14.75,-25.25,0.00014556254395424538
-14.25,-25.25,0.00014933815745544945
-13.75,-25.25,0.000153130344100179
-13.25,-25.25,0.0001569469096469851
-12.75,-25.25,0.00016079604332498905
-12.25,-25.25,0.00016468629770876686
-11.75,-25.25,0.00016862654579699582
-11.25,-25.25,0.00017262590932358825
-10.75,-25.25,0.0001766936650263169
-10.25,-25.25,0.00018083913422481783
-9.75,-25.25,0.00018507156469037693
-9.25,-25.25,0.000189400018258874
-8.75,-25.25,0.00019383327485954354
-8.25,-25.25,0.00019837975167488072
-7.75,-25.25,0.00020304744781186746
-7.25,-25.25,0.00020784390691068965
-6.75,-25.25,0.0002127761851200677
-6.25,-25.25,0.00021785081212418028
-5.75,-25.25,0.00022307374114492103
-5.25,-25.25,0.0002284502450512534
-4.75,-25.25,0.00023398477742859883
-4.25,-25.25,0.00023968075960337037
-3.75,-25.25,0.0002455403071023279
-3.25,-25.25,0.00025156390021283895
-2.75,-25.25,0.0002577499940114319
-2.25,-25.25,0.000264094600215832
-1.75,-25.25,0.0002705908286279692
-1.25,-25.25,0.00027722844312082884
-0.75,-25.25,0.0002839934416308645
-0.25,-25.25,0.000290867668872103
0.25,-25.25,0.00029782849154093803
0.75,-25.25,0.00030484855400305966
1.25,-25.25,0.000311895626484781
1.75,-25.25,0.0003189325729473644
2.25,-25.25,0.0003259174380894362
2.75,-25.25,0.0003328036828121403
3.25,-25.25,0.0003395405579459342
3.75,-25.25,0.00034607363169773727
4.25,-25.25,0.00035234547236828403
4.75,-25.25,0.00035829645868646574
5.25,-25.25,0.00036386572586186443
5.75,-25.25,0.0003689922053110746
6.25,-25.25,0.0003736157504161033
6.75,-25.25,0.00037767827777763737
7.25,-25.25,0.00038112492729502266
7.75,-25.25,0.00038390519121531374
8.25,-25.25,0.0003859739850205046
8.75,-25.25,0.00038729259883652775
9.25,-25.25,0.0003878295404480661
9.75,-25.25,0.0003875612176155656
10.25,-25.25,0.0003864724627861021
10.75,-25.25,0.00038455688167547225
11.25,-25.25,0.0003818170066187253
11.75,-25.25,0.0003782642450096776
12.25,-25.25,0.00037391867577933765
12.75,-25.25,0.00036880861954933077
13.25,-25.25,0.0003629700782261774
13.75,-25.25,0.0003564459632321446
14.25,-25.25,0.000349285177214706
14.75,-25.25,0.0003415415703535414
15.25,-25.25,0.0003332728056462892
15.75,-25.25,0.0003245391704616256
16.25,-25.25,0.00031540235915179684
16.75,-25.25,0.000305924298494009
17.25,-25.25,0.00029616604177565054
17.75,-25.25,0.0002861867751077819
18.25,-25.25,0.0002760429795635656
18.75,-25.25,0.00026578774503729165
19.25,-25.25,0.0002554702693475178
19.75,-25.25,0.00024513553061640054
20.25,-25.25,0.0002348241240936584
20.75,-25.25,0.0002245722450602493
21.25,-25.25,0.00021441179657180238
21.75,-25.25,0.00020437060019087036
22.25,-25.25,0.00019447267850157253
22.75,-25.25,0.00018473859583464399
23.25,-25.25,0.00017518582933897725
23.75,-25.25,0.00016582916770038284
24.25,-25.25,0.00015668111274831368
24.75,-25.25,0.0001477522978095002
25.25,-25.25,0.00013905188738539106
25.75,-25.25,0.00013058796460918223
26.25,-25.25,0.00012236788775923758
26.75,-25.25,0.0001143986106302481
27.25,-25.25,0.00010668693584712183
27.75,-25.25,9.923970097595187e-05
28.25,-25.25,9.206388657728648e-05
28.75,-25.25,8.516662075810118e-05
29.25,-25.25,7.855510273714436e-05
29.75,-25.25,7.223643694673025e-05
30.25,-25.25,6.621739893343986e-05
30.75,-25.25,6.050414022619926e-05
31.25,-25.25,5.510184867309106e-05
31.75,-25.25,5.0014435749889716e-05
32.25,-25.25,4.524422276643872e-05
32.75,-25.25,4.0791667726221296e-05
33.25,-25.25,3.665517092826573e-05
33.75,-25.25,3.283093519273997e-05
34.25,-25.25,2.9312922655511295e-05
34.75,-25.25,2.6092892940672592e-05
35.25,-25.25,2.3160510711324134e-05
35.75,-25.25,2.050354765317867e-05
36.25,-25.25,1.8108128253773402e-05
36.75,-25.25,1.5959022800469243e-05
37.25,-25.25,1.4039976680504285e-05
37.75,-25.25,1.233404791371829e-05
38.25,-25.25,1.082394877335321e-05
38.75,-25.25,9.492365090589977e-06
39.25,-25.25,8.322247069441257e-06
39.75,-25.25,7.297062292678746e-06
40.25,-25.25,6.401003654154454e-06
40.75,-25.25,5.61914826875605e-06
41.25,-25.25,4.937571546000455e-06
41.75,-25.25,4.343423498253626e-06
42.25,-25.25,3.824970136638574e-06
42.75,-25.25,3.371605027040473e-06
43.25,-25.25,2.9738398725423853e-06
43.75,-25.25,2.6232837716367562e-06
44.25,-25.25,2.3125269553468443e-06
44.75,-25.25,2.03483526185374e-06
-44.75,-24.75,3.0404266188532526e-06
-44.25,-24.75,3.085837068514409e-06
-43.75,-24.75,3.1097522366887663e-06
-43.25,-24.75,3.125776390365158e-06
-42.75,-24.75,3.1457200703850264e-06
-42.25,-24.75,3.1772946149198195e-06
-41.75,-24.75,3.2259350616664103e-06
-41.25,-24.75,3.2967441731032666e-06
-40.75,-24.75,3.3947721814231483e-06
-40.25,-24.75,3.5252420465063398e-06
-39.75,-24.75,3.693784006239876e-06
-39.25,-24.75,3.906669678608457e-06
-38.75,-24.75,4.1710333055415585e-06
-38.25,-24.75,4.495072358690773e-06
-37.75,-24.75,4.888215981883598e-06
-37.25,-24.75,5.361247803010997e-06
-36.75,-24.75,5.926362259579695e-06
-36.25,-24.75,6.597138978953928e-06
-35.75,-24.75,7.388414422692062e-06
-35.25,-24.75,8.316035222594111e-06
-34.75,-24.75,9.39648666382445e-06
-34.25,-24.75,1.064639724918589e-05
-33.75,-24.75,1.2081944669939438e-05
-33.25,-24.75,1.3718187762009858e-05
-32.75,-24.75,1.5568364075712853e-05
-32.25,-24.75,1.7643208753504087e-05
-31.75,-24.75,1.9950335215639294e-05
-31.25,-24.75,2.24937463113218e-05
-30.75,-24.75,2.5273499915207683e-05
-30.25,-24.75,2.8285557200532897e-05
-29.75,-24.75,3.152183654173884e-05
-29.25,-24.75,3.49704545494064e-05
-28.75,-24.75,3.861614331634954e-05
-28.25,-24.75,4.244079823407593e-05
-27.75,-24.75,4.642413111068531e-05
-27.25,-24.75,5.0544375554382103e-05
-26.75,-24.75,5.47790065540455e-05
-26.25,-24.75,5.910543780805968e-05
-25.75,-24.75,6.35016632339201e-05
-25.25,-24.75,6.794681083442346e-05
-24.75,-24.75,7.242159962408285e-05
-24.25,-24.75,7.690868880280935e-05
-23.75,-24.75,8.139291928135896e-05
-23.25,-24.75,8.586144897852222e-05
-22.75,-24.75,9.030378991295673e-05
-22.25,-24.75,9.471176300744051e-05
-21.75,-24.75,9.907938713301146e-05
-21.25,-24.75,0.00010340271560704791
-20.75,-24.75,0.00010767963626025603
-20.25,-24.75,0.00011190965757499171
-19.75,-24.75,0.00011609368748493786
-19.25,-24.75,0.00012023382267353189
-18.75,-24.75,0.00012433315508823763
-18.25,-24.75,0.00012839560044364989
-17.75,-24.75,0.00013242575619720295
-17.25,-24.75,0.0001364287866031099
-16.75,-24.75,0.0001404103371181639
-16.25,-24.75,0.00014437647320527386
-15.75,-24.75,0.00014833363909312212
-15.25,-24.75,0.0001522886424621852
-14.75,-24.75,0.00015624865080682594
-14.25,-24.75,0.00016022119918121728
-13.75,-24.75,0.00016421420317520502
-13.25,-24.75,0.00016823596866259068
-12.75,-24.75,0.00017229518566687339
-12.25,-24.75,0.00017640090726173504
-11.75,-24.75,0.0001805625017676565
-11.25,-24.75,0.00018478957704012115
-10.75,-24.75,0.00018909188346475977
-10.25,-24.75,0.0001934791988316409
-9.75,-24.75,0.00019796120421412312
-9.25,-24.75,0.0002025473708547907
-8.75,-24.75,0.00020724685874306663
-8.25,-24.75,0.0002120684360268388
-7.75,-24.75,0.00021702041944657817
-7.25,-24.75,0.00022211063712770677
-6.75,-24.75,0.00022734639372017535
-6.25,-24.75,0.00023273442506249135
-5.75,-24.75,0.00023828084198861766
-5.25,-24.75,0.00024399101355170594
-4.75,-24.75,0.0002498694122737348
-4.25,-24.75,0.0002559193807715645
-3.75,-24.75,0.0002621428326367569
-3.25,-24.75,0.00026853989850741017
-2.75,-24.75,0.00027510850985147705
-2.25,-24.75,0.00028184395699282796
-1.75,-24.75,0.00028873841203843443
-1.25,-24.75,0.00029578047209761284
-0.75,-24.75,0.000302954729346995
-0.25,-24.75,0.0003102413872113141
0.25,-24.75,0.0003176159379285193
0.75,-24.75,0.00032504892745066
1.25,-24.75,0.00033250581797099007
1.75,-24.75,0.0003399469721970547
2.25,-24.75,0.0003473277604624203
2.75,-24.75,0.00035459881649861413
3.25,-24.75,0.00036170644109792343
3.75,-24.75,0.0003685931591781761
4.25,-24.75,0.00037519844290869516
4.75,-24.75,0.00038145956597080083
5.25,-24.75,0.00038731260457193283
5.75,-24.75,0.00039269353096394984
6.25,-24.75,0.0003975393998219077
6.75,-24.75,0.00040178954675302886
7.25,-24.75,0.0004053868004612441
