x [mm],y [mm],Beam dist
-14.75,1.25,0.565496
-14.25,1.25,0.575098
-13.75,1.25,0.584701
-13.25,1.25,0.595445
-12.75,1.25,0.606188
-12.25,1.25,0.616931
-11.75,1.25,0.627675
-11.25,1.25,0.638418
-10.75,1.25,0.650648
-10.25,1.25,0.662879
-9.75,1.25,0.675109
-9.25,1.25,0.687339
-8.75,1.25,0.69957
-8.25,1.25,0.713773
-7.75,1.25,0.727977
-7.25,1.25,0.74218
-6.75,1.25,0.756384
-6.25,1.25,0.770588
-5.75,1.25,0.78696
-5.25,1.25,0.803332
-4.75,1.25,0.819705
-4.25,1.25,0.836077
-3.75,1.25,0.852449
-3.25,1.25,0.870802
-2.75,1.25,0.889155
-2.25,1.25,0.907508
-1.75,1.25,0.925861
-1.25,1.25,0.944214
-0.75,1.25,0.962893
-0.25,1.25,0.981572
0.25,1.25,1.00025
0.75,1.25,1.01893
1.25,1.25,1.03761
1.75,1.25,1.05445
2.25,1.25,1.0713
2.75,1.25,1.08814
3.25,1.25,1.10499
3.75,1.25,1.12183
4.25,1.25,1.13348
4.75,1.25,1.14514
5.25,1.25,1.15679
5.75,1.25,1.16845
6.25,1.25,1.1801
6.75,1.25,1.18332
7.25,1.25,1.18654
7.75,1.25,1.18975
8.25,1.25,1.19297
8.75,1.25,1.19619
9.25,1.25,1.18996
9.75,1.25,1.18373
10.25,1.25,1.1775
10.75,1.25,1.17127
11.25,1.25,1.16504
11.75,1.25,1.14944
12.25,1.25,1.13383
12.75,1.25,1.11823
13.25,1.25,1.10262
13.75,1.25,1.08701
14.25,1.25,1.06479
14.75,1.25,1.04257
15.25,1.25,1.02035
15.75,1.25,0.998128
16.25,1.25,0.975907
16.75,1.25,0.950866
17.25,1.25,0.925826
17.75,1.25,0.900786
18.25,1.25,0.875746
18.75,1.25,0.850705
19.25,1.25,0.825192
19.75,1.25,0.799679
20.25,1.25,0.774166
20.75,1.25,0.748653
21.25,1.25,0.72314
21.75,1.25,0.699247
22.25,1.25,0.675355
22.75,1.25,0.651463
23.25,1.25,0.627571
23.75,1.25,0.603678
24.25,1.25,0.581996
24.75,1.25,0.560315
25.25,1.25,0.538633
25.75,1.25,0.516951
26.25,1.25,0.495269
26.75,1.25,0.475697
27.25,1.25,0.456124
27.75,1.25,0.436551
28.25,1.25,0.416978
28.75,1.25,0.397406
29.25,1.25,0.379913
29.75,1.25,0.36242
30.25,1.25,0.344928
30.75,1.25,0.327435
31.25,1.25,0.309942
31.75,1.25,0.294259
32.25,1.25,0.278575
32.75,1.25,0.262891
33.25,1.25,0.247208
33.75,1.25,0.231524
34.25,1.25,0.217275
34.75,1.25,0.203026
35.25,1.25,0.188777
35.75,1.25,0.174528
36.25,1.25,0.160279
36.75,1.25,0.148269
37.25,1.25,0.136259
37.75,1.25,0.124248
38.25,1.25,0.112238
38.75,1.25,0.100228
39.25,1.25,0.0912454
39.75,1.25,0.0822632
40.25,1.25,0.073281
40.75,1.25,0.0642989
41.25,1.25,0.0553167
41.75,1.25,0.0496104
42.25,1.25,0.0439042
42.75,1.25,0.0381979
43.25,1.25,0.0324917
43.75,1.25,0.0267854
44.25,1.25,0.0267854
44.75,1.25,0.0267854
-44.75,1.75,0.0159598
-44.25,1.75,0.0159598
-43.75,1.75,0.0159598
-43.25,1.75,0.0187885
-42.75,1.75,0.0216173
-42.25,1.75,0.024446
-41.75,1.75,0.0272747
-41.25,1.75,0.0301035
-40.75,1.75,0.0371287
-40.25,1.75,0.044154
-39.75,1.75,0.0511792
-39.25,1.75,0.0582045
-38.75,1.75,0.0652297
-38.25,1.75,0.0758852
-37.75,1.75,0.0865408
-37.25,1.75,0.0971963
-36.75,1.75,0.107852
-36.25,1.75,0.118507
-35.75,1.75,0.130541
-35.25,1.75,0.142574
-34.75,1.75,0.154607
-34.25,1.75,0.16664
-33.75,1.75,0.178673
-33.25,1.75,0.190612
-32.75,1.75,0.202551
-32.25,1.75,0.21449
-31.75,1.75,0.226429
-31.25,1.75,0.238368
-30.75,1.75,0.249556
-30.25,1.75,0.260744
-29.75,1.75,0.271932
-29.25,1.75,0.28312
-28.75,1.75,0.294308
-28.25,1.75,0.304618
-27.75,1.75,0.314928
-27.25,1.75,0.325238
-26.75,1.75,0.335547
-26.25,1.75,0.345857
-25.75,1.75,0.355536
-25.25,1.75,0.365215
-24.75,1.75,0.374893
-24.25,1.75,0.384572
-23.75,1.75,0.394251
-23.25,1.75,0.403498
-22.75,1.75,0.412745
-22.25,1.75,0.421993
-21.75,1.75,0.43124
-21.25,1.75,0.440488
-20.75,1.75,0.449445
-20.25,1.75,0.458402
-19.75,1.75,0.46736
-19.25,1.75,0.476317
-18.75,1.75,0.485274
-18.25,1.75,0.494441
-17.75,1.75,0.503607
-17.25,1.75,0.512773
-16.75,1.75,0.521939
-16.25,1.75,0.531105
-15.75,1.75,0.540647
-15.25,1.75,0.550189
-14.75,1.75,0.559731
-14.25,1.75,0.569272
-13.75,1.75,0.578814
-13.25,1.75,0.589459
-12.75,1.75,0.600103
-12.25,1.75,0.610748
-11.75,1.75,0.621392
-11.25,1.75,0.632037
-10.75,1.75,0.644177
-10.25,1.75,0.656317
-9.75,1.75,0.668456
-9.25,1.75,0.680596
-8.75,1.75,0.692736
-8.25,1.75,0.706816
-7.75,1.75,0.720896
-7.25,1.75,0.734976
-6.75,1.75,0.749056
-6.25,1.75,0.763136
-5.75,1.75,0.779379
-5.25,1.75,0.795622
-4.75,1.75,0.811865
-4.25,1.75,0.828108
-3.75,1.75,0.844352
-3.25,1.75,0.862544
-2.75,1.75,0.880737
-2.25,1.75,0.89893
-1.75,1.75,0.917123
-1.25,1.75,0.935315
-0.75,1.75,0.953892
-0.25,1.75,0.972469
0.25,1.75,0.991046
0.75,1.75,1.00962
1.25,1.75,1.0282
1.75,1.75,1.04496
2.25,1.75,1.06173
2.75,1.75,1.07849
3.25,1.75,1.09525
3.75,1.75,1.11202
4.25,1.75,1.12362
4.75,1.75,1.13522
5.25,1.75,1.14682
5.75,1.75,1.15843
6.25,1.75,1.17003
6.75,1.75,1.1733
7.25,1.75,1.17657
7.75,1.75,1.17985
8.25,1.75,1.18312
8.75,1.75,1.18639
9.25,1.75,1.18022
9.75,1.75,1.17405
10.25,1.75,1.16788
10.75,1.75,1.1617
11.25,1.75,1.15553
11.75,1.75,1.14005
12.25,1.75,1.12456
12.75,1.75,1.10907
13.25,1.75,1.09358
13.75,1.75,1.0781
14.25,1.75,1.05614
14.75,1.75,1.03419
15.25,1.75,1.01224
15.75,1.75,0.990286
16.25,1.75,0.968332
16.75,1.75,0.943417
17.25,1.75,0.918501
17.75,1.75,0.893585
18.25,1.75,0.868669
18.75,1.75,0.843753
19.25,1.75,0.818454
19.75,1.75,0.793154
20.25,1.75,0.767854
20.75,1.75,0.742555
21.25,1.75,0.717255
21.75,1.75,0.693503
22.25,1.75,0.66975
22.75,1.75,0.645998
23.25,1.75,0.622246
23.75,1.75,0.598493
24.25,1.75,0.576955
24.75,1.75,0.555416
25.25,1.75,0.533878
25.75,1.75,0.512339
26.25,1.75,0.4908
26.75,1.75,0.47141
27.25,1.75,0.452019
27.75,1.75,0.432629
28.25,1.75,0.413238
28.75,1.75,0.393847
29.25,1.75,0.376501
29.75,1.75,0.359155
30.25,1.75,0.341808
30.75,1.75,0.324462
31.25,1.75,0.307115
31.75,1.75,0.291543
32.25,1.75,0.275971
32.75,1.75,0.260399
33.25,1.75,0.244827
33.75,1.75,0.229255
34.25,1.75,0.215119
34.75,1.75,0.200983
35.25,1.75,0.186847
35.75,1.75,0.172711
36.25,1.75,0.158575
36.75,1.75,0.146663
37.25,1.75,0.134751
37.75,1.75,0.12284
38.25,1.75,0.110928
38.75,1.75,0.0990165
39.25,1.75,0.0901218
39.75,1.75,0.081227
40.25,1.75,0.0723323
40.75,1.75,0.0634376
41.25,1.75,0.0545428
41.75,1.75,0.0489199
42.25,1.75,0.043297
42.75,1.75,0.0376742
43.25,1.75,0.0320513
43.75,1.75,0.0264284
44.25,1.75,0.0264284
44.75,1.75,0.0264284
-44.75,2.25,0.0156977
-44.25,2.25,0.0156977
-43.75,2.25,0.0156977
-43.25,2.25,0.0184504
-42.75,2.25,0.0212031
-42.25,2.25,0.0239558
-41.75,2.25,0.0267086
-41.25,2.25,0.0294613
-40.75,2.25,0.0363343
-40.25,2.25,0.0432073
-39.75,2.25,0.0500803
-39.25,2.25,0.0569533
-38.75,2.25,0.0638263
-38.25,2.25,0.0743304
-37.75,2.25,0.0848346
-37.25,2.25,0.0953387
-36.75,2.25,0.105843
-36.25,2.25,0.116347
-35.75,2.25,0.128266
-35.25,2.25,0.140185
-34.75,2.25,0.152104
-34.25,2.25,0.164024
-33.75,2.25,0.175943
-33.25,2.25,0.187783
-32.75,2.25,0.199624
-32.25,2.25,0.211464
-31.75,2.25,0.223305
-31.25,2.25,0.235146
-30.75,2.25,0.24624
-30.25,2.25,0.257335
-29.75,2.25,0.26843
-29.25,2.25,0.279525
-28.75,2.25,0.290619
-28.25,2.25,0.300852
-27.75,2.25,0.311085
-27.25,2.25,0.321318
-26.75,2.25,0.331551
-26.25,2.25,0.341783
-25.75,2.25,0.351378
-25.25,2.25,0.360973
-24.75,2.25,0.370568
-24.25,2.25,0.380163
-23.75,2.25,0.389758
-23.25,2.25,0.398917
-22.75,2.25,0.408077
-22.25,2.25,0.417236
-21.75,2.25,0.426396
-21.25,2.25,0.435555
-20.75,2.25,0.444453
-20.25,2.25,0.453351
-19.75,2.25,0.462248
-19.25,2.25,0.471146
-18.75,2.25,0.480044
-18.25,2.25,0.48914
-17.75,2.25,0.498236
-17.25,2.25,0.507332
-16.75,2.25,0.516428
-16.25,2.25,0.525524
-15.75,2.25,0.535004
-15.25,2.25,0.544485
-14.75,2.25,0.553966
-14.25,2.25,0.563446
-13.75,2.25,0.572927
-13.25,2.25,0.583473
-12.75,2.25,0.594018
-12.25,2.25,0.604564
-11.75,2.25,0.61511
-11.25,2.25,0.625656
-10.75,2.25,0.637705
-10.25,2.25,0.649754
-9.75,2.25,0.661803
-9.25,2.25,0.673853
-8.75,2.25,0.685902
-8.25,2.25,0.699858
-7.75,2.25,0.713815
-7.25,2.25,0.727771
-6.75,2.25,0.741728
-6.25,2.25,0.755684
-5.75,2.25,0.771798
-5.25,2.25,0.787912
-4.75,2.25,0.804026
-4.25,2.25,0.82014
-3.75,2.25,0.836254
-3.25,2.25,0.854286
-2.75,2.25,0.872319
-2.25,2.25,0.890352
-1.75,2.25,0.908384
-1.25,2.25,0.926417
-0.75,2.25,0.944891
-0.25,2.25,0.963366
0.25,2.25,0.98184
0.75,2.25,1.00031
1.25,2.25,1.01879
1.75,2.25,1.03547
2.25,2.25,1.05215
2.75,2.25,1.06884
3.25,2.25,1.08552
3.75,2.25,1.1022
4.25,2.25,1.11375
4.75,2.25,1.1253
5.25,2.25,1.13686
5.75,2.25,1.14841
6.25,2.25,1.15996
6.75,2.25,1.16329
7.25,2.25,1.16661
7.75,2.25,1.16994
8.25,2.25,1.17327
8.75,2.25,1.1766
9.25,2.25,1.17048
9.75,2.25,1.16437
10.25,2.25,1.15825
10.75,2.25,1.15214
11.25,2.25,1.14602
11.75,2.25,1.13066
12.25,2.25,1.11529
12.75,2.25,1.09992
13.25,2.25,1.08455
13.75,2.25,1.06918
14.25,2.25,1.0475
14.75,2.25,1.02581
15.25,2.25,1.00413
15.75,2.25,0.982443
16.25,2.25,0.960758
16.75,2.25,0.935967
17.25,2.25,0.911175
17.75,2.25,0.886384
18.25,2.25,0.861592
18.75,2.25,0.836801
19.25,2.25,0.811715
19.75,2.25,0.786629
20.25,2.25,0.761543
20.75,2.25,0.736457
21.25,2.25,0.711371
21.75,2.25,0.687758
22.25,2.25,0.664146
22.75,2.25,0.640533
23.25,2.25,0.616921
23.75,2.25,0.593308
24.25,2.25,0.571913
24.75,2.25,0.550518
25.25,2.25,0.529122
25.75,2.25,0.507727
26.25,2.25,0.486331
26.75,2.25,0.467123
27.25,2.25,0.447914
27.75,2.25,0.428706
28.25,2.25,0.409497
28.75,2.25,0.390289
29.25,2.25,0.373089
29.75,2.25,0.355889
30.25,2.25,0.338689
30.75,2.25,0.321489
31.25,2.25,0.304289
31.75,2.25,0.288828
32.25,2.25,0.273367
32.75,2.25,0.257906
33.25,2.25,0.242446
33.75,2.25,0.226985
34.25,2.25,0.212962
34.75,2.25,0.198939
35.25,2.25,0.184916
35.75,2.25,0.170893
36.25,2.25,0.15687
36.75,2.25,0.145057
37.25,2.25,0.133244
37.75,2.25,0.121431
38.25,2.25,0.109618
38.75,2.25,0.0978055
39.25,2.25,0.0889982
39.75,2.25,0.0801909
40.25,2.25,0.0713836
40.75,2.25,0.0625762
41.25,2.25,0.0537689
41.75,2.25,0.0482294
42.25,2.25,0.0426899
42.75,2.25,0.0371504
43.25,2.25,0.0316109
43.75,2.25,0.0260714
44.25,2.25,0.0260714
44.75,2.25,0.0260714
-44.75,2.75,0.0154357
-44.25,2.75,0.0154357
-43.75,2.75,0.0154357
-43.25,2.75,0.0181123
-42.75,2.75,0.020789
-42.25,2.75,0.0234657
-41.75,2.75,0.0261424
-41.25,2.75,0.028819
-40.75,2.75,0.0355398
-40.25,2.75,0.0422606
-39.75,2.75,0.0489813
-39.25,2.75,0.0557021
-38.75,2.75,0.0624228
-38.25,2.75,0.0727756
-37.75,2.75,0.0831284
-37.25,2.75,0.0934811
-36.75,2.75,0.103834
-36.25,2.75,0.114187
-35.75,2.75,0.125992
-35.25,2.75,0.137797
-34.75,2.75,0.149602
-34.25,2.75,0.161407
-33.75,2.75,0.173212
-33.25,2.75,0.184954
-32.75,2.75,0.196697
-32.25,2.75,0.208439
-31.75,2.75,0.220181
-31.25,2.75,0.231924
-30.75,2.75,0.242925
-30.25,2.75,0.253926
-29.75,2.75,0.264928
-29.25,2.75,0.275929
-28.75,2.75,0.286931
-28.25,2.75,0.297086
-27.75,2.75,0.307242
-27.25,2.75,0.317398
-26.75,2.75,0.327554
-26.25,2.75,0.33771
-25.75,2.75,0.347221
-25.25,2.75,0.356732
-24.75,2.75,0.366243
-24.25,2.75,0.375754
-23.75,2.75,0.385265
-23.25,2.75,0.394337
-22.75,2.75,0.403408
-22.25,2.75,0.41248
-21.75,2.75,0.421551
-21.25,2.75,0.430623
-20.75,2.75,0.439461
-20.25,2.75,0.448299
-19.75,2.75,0.457137
-19.25,2.75,0.465975
-18.75,2.75,0.474813
-18.25,2.75,0.483839
-17.75,2.75,0.492865
-17.25,2.75,0.501891
-16.75,2.75,0.510916
-16.25,2.75,0.519942
-15.75,2.75,0.529362
-15.25,2.75,0.538781
-14.75,2.75,0.548201
-14.25,2.75,0.55762
-13.75,2.75,0.56704
-13.25,2.75,0.577487
-12.75,2.75,0.587934
-12.25,2.75,0.598381
-11.75,2.75,0.608828
-11.25,2.75,0.619275
-10.75,2.75,0.631233
-10.25,2.75,0.643192
-9.75,2.75,0.655151
-9.25,2.75,0.667109
-8.75,2.75,0.679068
-8.25,2.75,0.692901
-7.75,2.75,0.706734
-7.25,2.75,0.720566
-6.75,2.75,0.734399
-6.25,2.75,0.748232
-5.75,2.75,0.764217
-5.25,2.75,0.780202
-4.75,2.75,0.796187
-4.25,2.75,0.812171
-3.75,2.75,0.828156
-3.25,2.75,0.846029
-2.75,2.75,0.863901
-2.25,2.75,0.881773
-1.75,2.75,0.899646
-1.25,2.75,0.917518
-0.75,2.75,0.93589
-0.25,2.75,0.954262
0.25,2.75,0.972635
0.75,2.75,0.991007
1.25,2.75,1.00938
1.75,2.75,1.02598
2.25,2.75,1.04258
2.75,2.75,1.05919
3.25,2.75,1.07579
3.75,2.75,1.09239
4.25,2.75,1.10389
4.75,2.75,1.11539
5.25,2.75,1.12689
5.75,2.75,1.13839
6.25,2.75,1.14989
6.75,2.75,1.15327
7.25,2.75,1.15665
7.75,2.75,1.16004
8.25,2.75,1.16342
8.75,2.75,1.1668
9.25,2.75,1.16074
9.75,2.75,1.15469
10.25,2.75,1.14863
10.75,2.75,1.14257
11.25,2.75,1.13652
11.75,2.75,1.12127
12.25,2.75,1.10602
12.75,2.75,1.09077
13.25,2.75,1.07551
13.75,2.75,1.06026
14.25,2.75,1.03885
14.75,2.75,1.01743
15.25,2.75,0.996016
15.75,2.75,0.9746
16.25,2.75,0.953184
16.75,2.75,0.928517
17.25,2.75,0.90385
17.75,2.75,0.879183
18.25,2.75,0.854516
18.75,2.75,0.829849
19.25,2.75,0.804976
19.75,2.75,0.780104
20.25,2.75,0.755231
20.75,2.75,0.730359
21.25,2.75,0.705486
21.75,2.75,0.682014
22.25,2.75,0.658541
22.75,2.75,0.635069
23.25,2.75,0.611596
23.75,2.75,0.588124
24.25,2.75,0.566871
24.75,2.75,0.545619
25.25,2.75,0.524367
25.75,2.75,0.503114
26.25,2.75,0.481862
26.75,2.75,0.462836
27.25,2.75,0.443809
27.75,2.75,0.424783
28.25,2.75,0.405757
28.75,2.75,0.386731
29.25,2.75,0.369677
29.75,2.75,0.352623
30.25,2.75,0.335569
30.75,2.75,0.318515
31.25,2.75,0.301462
31.75,2.75,0.286112
32.25,2.75,0.270763
32.75,2.75,0.255414
33.25,2.75,0.240065
33.75,2.75,0.224716
34.25,2.75,0.210806
34.75,2.75,0.196896
35.25,2.75,0.182986
35.75,2.75,0.169075
36.25,2.75,0.155165
36.75,2.75,0.143451
37.25,2.75,0.131737
37.75,2.75,0.120023
38.25,2.75,0.108309
38.75,2.75,0.0965944
39.25,2.75,0.0878745
39.75,2.75,0.0791547
40.25,2.75,0.0704348
40.75,2.75,0.0617149
41.25,2.75,0.0529951
41.75,2.75,0.0475389
42.25,2.75,0.0420828
42.75,2.75,0.0366266
43.25,2.75,0.0311705
43.75,2.75,0.0257144
44.25,2.75,0.0257144
44.75,2.75,0.0257144
-44.75,3.25,0.0151736
-44.25,3.25,0.0151736
-43.75,3.25,0.0151736
-43.25,3.25,0.0177742
-42.75,3.25,0.0203749
-42.25,3.25,0.0229755
-41.75,3.25,0.0255762
-41.25,3.25,0.0281768
-40.75,3.25,0.0347453
-40.25,3.25,0.0413139
-39.75,3.25,0.0478824
-39.25,3.25,0.0544509
-38.75,3.25,0.0610194
-38.25,3.25,0.0712208
-37.75,3.25,0.0814222
-37.25,3.25,0.0916235
-36.75,3.25,0.101825
-36.25,3.25,0.112026
-35.75,3.25,0.123717
-35.25,3.25,0.135408
-34.75,3.25,0.147099
-34.25,3.25,0.158791
-33.75,3.25,0.170482
-33.25,3.25,0.182126
-32.75,3.25,0.19377
-32.25,3.25,0.205414
-31.75,3.25,0.217058
-31.25,3.25,0.228702
-30.75,3.25,0.23961
-30.25,3.25,0.250518
-29.75,3.25,0.261426
-29.25,3.25,0.272334
-28.75,3.25,0.283242
-28.25,3.25,0.29332
-27.75,3.25,0.303399
-27.25,3.25,0.313478
-26.75,3.25,0.323557
-26.25,3.25,0.333636
-25.75,3.25,0.343063
-25.25,3.25,0.35249
-24.75,3.25,0.361918
-24.25,3.25,0.371345
-23.75,3.25,0.380772
-23.25,3.25,0.389756
-22.75,3.25,0.39874
-22.25,3.25,0.407723
-21.75,3.25,0.416707
-21.25,3.25,0.42569
-20.75,3.25,0.434469
-20.25,3.25,0.443247
-19.75,3.25,0.452026
-19.25,3.25,0.460804
-18.75,3.25,0.469582
-18.25,3.25,0.478538
-17.75,3.25,0.487494
-17.25,3.25,0.496449
-16.75,3.25,0.505405
-16.25,3.25,0.514361
-15.75,3.25,0.523719
-15.25,3.25,0.533078
-14.75,3.25,0.542436
-14.25,3.25,0.551794
-13.75,3.25,0.561153
-13.25,3.25,0.571501
-12.75,3.25,0.581849
-12.25,3.25,0.592197
-11.75,3.25,0.602545
-11.25,3.25,0.612894
-10.75,3.25,0.624762
-10.25,3.25,0.63663
-9.75,3.25,0.648498
-9.25,3.25,0.660366
-8.75,3.25,0.672234
-8.25,3.25,0.685943
-7.75,3.25,0.699653
-7.25,3.25,0.713362
-6.75,3.25,0.727071
-6.25,3.25,0.74078
-5.75,3.25,0.756636
-5.25,3.25,0.772492
-4.75,3.25,0.788347
-4.25,3.25,0.804203
-3.75,3.25,0.820058
-3.25,3.25,0.837771
-2.75,3.25,0.855483
-2.25,3.25,0.873195
-1.75,3.25,0.890907
-1.25,3.25,0.908619
-0.75,3.25,0.926889
-0.25,3.25,0.945159
0.25,3.25,0.963429
0.75,3.25,0.981699
1.25,3.25,0.999969
1.75,3.25,1.01649
2.25,3.25,1.03301
2.75,3.25,1.04953
3.25,3.25,1.06605
3.75,3.25,1.08258
4.25,3.25,1.09402
4.75,3.25,1.10547
5.25,3.25,1.11692
5.75,3.25,1.12837
6.25,3.25,1.13981
6.75,3.25,1.14325
7.25,3.25,1.14669
7.75,3.25,1.15013
8.25,3.25,1.15357
8.75,3.25,1.15701
9.25,3.25,1.15101
9.75,3.25,1.14501
10.25,3.25,1.13901
10.75,3.25,1.13301
11.25,3.25,1.12701
11.75,3.25,1.11188
12.25,3.25,1.09674
12.75,3.25,1.08161
13.25,3.25,1.06648
13.75,3.25,1.05135
14.25,3.25,1.0302
14.75,3.25,1.00905
15.25,3.25,0.987905
15.75,3.25,0.966757
16.25,3.25,0.945609
16.75,3.25,0.921067
17.25,3.25,0.896524
17.75,3.25,0.871982
18.25,3.25,0.847439
18.75,3.25,0.822897
19.25,3.25,0.798238
19.75,3.25,0.773579
20.25,3.25,0.74892
20.75,3.25,0.72426
21.25,3.25,0.699601
21.75,3.25,0.676269
22.25,3.25,0.652936
22.75,3.25,0.629604
23.25,3.25,0.606271
23.75,3.25,0.582939
24.25,3.25,0.56183
24.75,3.25,0.54072
25.25,3.25,0.519611
25.75,3.25,0.498502
26.25,3.25,0.477393
26.75,3.25,0.458549
27.25,3.25,0.439705
27.75,3.25,0.42086
28.25,3.25,0.402016
28.75,3.25,0.383172
29.25,3.25,0.366265
29.75,3.25,0.349357
30.25,3.25,0.33245
30.75,3.25,0.315542
31.25,3.25,0.298635
31.75,3.25,0.283397
32.25,3.25,0.268159
32.75,3.25,0.252922
33.25,3.25,0.237684
33.75,3.25,0.222446
34.25,3.25,0.208649
34.75,3.25,0.194852
35.25,3.25,0.181055
35.75,3.25,0.167258
36.25,3.25,0.153461
36.75,3.25,0.141845
37.25,3.25,0.13023
37.75,3.25,0.118614
38.25,3.25,0.106999
38.75,3.25,0.0953834
39.25,3.25,0.0867509
39.75,3.25,0.0781185
40.25,3.25,0.0694861
40.75,3.25,0.0608536
41.25,3.25,0.0522212
41.75,3.25,0.0468484
42.25,3.25,0.0414756
42.75,3.25,0.0361029
43.25,3.25,0.0307301
43.75,3.25,0.0253573
44.25,3.25,0.0253573
44.75,3.25,0.0253573
-44.75,3.75,0.0149115
-44.25,3.75,0.0149115
-43.75,3.75,0.0149115
-43.25,3.75,0.0174361
-42.75,3.75,0.0199608
-42.25,3.75,0.0224854
-41.75,3.75,0.02501
-41.25,3.75,0.0275346
-40.75,3.75,0.0339509
-40.25,3.75,0.0403671
-39.75,3.75,0.0467834
-39.25,3.75,0.0531997
-38.75,3.75,0.059616
-38.25,3.75,0.069666
-37.75,3.75,0.079716
-37.25,3.75,0.089766
-36.75,3.75,0.099816
-36.25,3.75,0.109866
-35.75,3.75,0.121443
-35.25,3.75,0.13302
-34.75,3.75,0.144597
-34.25,3.75,0.156174
-33.75,3.75,0.167751
-33.25,3.75,0.179297
-32.75,3.75,0.190843
-32.25,3.75,0.202388
-31.75,3.75,0.213934
-31.25,3.75,0.22548
-30.75,3.75,0.236295
-30.25,3.75,0.247109
-29.75,3.75,0.257924
-29.25,3.75,0.268738
-28.75,3.75,0.279553
-28.25,3.75,0.289555
-27.75,3.75,0.299556
-27.25,3.75,0.309558
-26.75,3.75,0.31956
-26.25,3.75,0.329562
-25.75,3.75,0.338906
-25.25,3.75,0.348249
-24.75,3.75,0.357593
-24.25,3.75,0.366936
-23.75,3.75,0.37628
-23.25,3.75,0.385175
-22.75,3.75,0.394071
-22.25,3.75,0.402967
-21.75,3.75,0.411862
-21.25,3.75,0.420758
-20.75,3.75,0.429477
-20.25,3.75,0.438196
-19.75,3.75,0.446914
-19.25,3.75,0.455633
-18.75,3.75,0.464352
-18.25,3.75,0.473237
-17.75,3.75,0.482123
-17.25,3.75,0.491008
-16.75,3.75,0.499894
-16.25,3.75,0.508779
-15.75,3.75,0.518076
-15.25,3.75,0.527374
-14.75,3.75,0.536671
-14.25,3.75,0.545968
-13.75,3.75,0.555266
-13.25,3.75,0.565515
-12.75,3.75,0.575764
-12.25,3.75,0.586014
-11.75,3.75,0.596263
-11.25,3.75,0.606512
-10.75,3.75,0.61829
-10.25,3.75,0.630068
-9.75,3.75,0.641845
-9.25,3.75,0.653623
-8.75,3.75,0.6654
-8.25,3.75,0.678986
-7.75,3.75,0.692571
-7.25,3.75,0.706157
-6.75,3.75,0.719743
-6.25,3.75,0.733329
-5.75,3.75,0.749055
-5.25,3.75,0.764781
-4.75,3.75,0.780508
-4.25,3.75,0.796234
-3.75,3.75,0.811961
-3.25,3.75,0.829513
-2.75,3.75,0.847065
-2.25,3.75,0.864617
-1.75,3.75,0.882169
-1.25,3.75,0.899721
-0.75,3.75,0.917888
-0.25,3.75,0.936056
0.25,3.75,0.954224
0.75,3.75,0.972391
1.25,3.75,0.990559
1.75,3.75,1.007
2.25,3.75,1.02344
2.75,3.75,1.03988
3.25,3.75,1.05632
3.75,3.75,1.07276
4.25,3.75,1.08416
4.75,3.75,1.09555
5.25,3.75,1.10695
5.75,3.75,1.11835
6.25,3.75,1.12974
6.75,3.75,1.13324
7.25,3.75,1.13673
7.75,3.75,1.14022
8.25,3.75,1.14372
8.75,3.75,1.14721
9.25,3.75,1.14127
9.75,3.75,1.13533
10.25,3.75,1.12938
10.75,3.75,1.12344
11.25,3.75,1.1175
11.75,3.75,1.10249
12.25,3.75,1.08747
12.75,3.75,1.07246
13.25,3.75,1.05744
13.75,3.75,1.04243
14.25,3.75,1.02155
14.75,3.75,1.00067
15.25,3.75,0.979793
15.75,3.75,0.958914
16.25,3.75,0.938035
16.75,3.75,0.913617
17.25,3.75,0.889199
17.75,3.75,0.864781
18.25,3.75,0.840363
18.75,3.75,0.815945
19.25,3.75,0.791499
19.75,3.75,0.767054
20.25,3.75,0.742608
20.75,3.75,0.718162
21.25,3.75,0.693717
21.75,3.75,0.670524
22.25,3.75,0.647332
22.75,3.75,0.624139
23.25,3.75,0.600946
23.75,3.75,0.577754
24.25,3.75,0.556788
24.75,3.75,0.535822
25.25,3.75,0.514856
25.75,3.75,0.49389
26.25,3.75,0.472924
26.75,3.75,0.454262
27.25,3.75,0.4356
27.75,3.75,0.416938
28.25,3.75,0.398276
28.75,3.75,0.379614
29.25,3.75,0.362853
29.75,3.75,0.346091
30.25,3.75,0.32933
30.75,3.75,0.312569
31.25,3.75,0.295808
31.75,3.75,0.280682
32.25,3.75,0.265555
32.75,3.75,0.250429
33.25,3.75,0.235303
33.75,3.75,0.220177
34.25,3.75,0.206493
34.75,3.75,0.192808
35.25,3.75,0.179124
35.75,3.75,0.16544
36.25,3.75,0.151756
36.75,3.75,0.140239
37.25,3.75,0.128723
37.75,3.75,0.117206
38.25,3.75,0.105689
38.75,3.75,0.0941723
39.25,3.75,0.0856273
39.75,3.75,0.0770823
40.25,3.75,0.0685373
40.75,3.75,0.0599923
41.25,3.75,0.0514473
41.75,3.75,0.0461579
42.25,3.75,0.0408685
42.75,3.75,0.0355791
43.25,3.75,0.0302897
43.75,3.75,0.0250003
44.25,3.75,0.0250003
44.75,3.75,0.0250003
-44.75,4.25,0.0145679
-44.25,4.25,0.0145679
-43.75,4.25,0.0145679
-43.25,4.25,0.0169769
-42.75,4.25,0.0193859
-42.25,4.25,0.0217949
