x [mm],y [mm],Beam dist
26.75,-36.25,0.00494608
27.25,-36.25,0.00461329
27.75,-36.25,0.0042805
28.25,-36.25,0.0039477
28.75,-36.25,0.00361491
29.25,-36.25,0.00336097
29.75,-36.25,0.00310703
30.25,-36.25,0.00285309
30.75,-36.25,0.00259915
31.25,-36.25,0.00234521
31.75,-36.25,0.0021884
32.25,-36.25,0.00203158
32.75,-36.25,0.00187476
33.25,-36.25,0.00171794
33.75,-36.25,0.00156112
34.25,-36.25,0.00146097
34.75,-36.25,0.00136083
35.25,-36.25,0.00126068
35.75,-36.25,0.00116053
36.25,-36.25,0.00106039
36.75,-36.25,0.00099708
37.25,-36.25,0.000933771
37.75,-36.25,0.000870463
38.25,-36.25,0.000807155
38.75,-36.25,0.000743846
39.25,-36.25,0.000698454
39.75,-36.25,0.000653063
40.25,-36.25,0.000607671
40.75,-36.25,0.000562279
41.25,-36.25,0.000516887
41.75,-36.25,0.000477153
42.25,-36.25,0.000437419
42.75,-36.25,0.000397685
43.25,-36.25,0.000357951
43.75,-36.25,0.000318217
44.25,-36.25,0.000318217
44.75,-36.25,0.000318217
-44.75,-35.75,0.000624462
-44.25,-35.75,0.000624462
-43.75,-35.75,0.000624462
-43.25,-35.75,0.000626237
-42.75,-35.75,0.000628011
-42.25,-35.75,0.000629786
-41.75,-35.75,0.000631561
-41.25,-35.75,0.000633336
-40.75,-35.75,0.000647891
-40.25,-35.75,0.000662445
-39.75,-35.75,0.000677
-39.25,-35.75,0.000691554
-38.75,-35.75,0.000706109
-38.25,-35.75,0.000728301
-37.75,-35.75,0.000750492
-37.25,-35.75,0.000772684
-36.75,-35.75,0.000794876
-36.25,-35.75,0.000817068
-35.75,-35.75,0.000847358
-35.25,-35.75,0.000877649
-34.75,-35.75,0.000907939
-34.25,-35.75,0.00093823
-33.75,-35.75,0.00096852
-33.25,-35.75,0.00102756
-32.75,-35.75,0.0010866
-32.25,-35.75,0.00114564
-31.75,-35.75,0.00120468
-31.25,-35.75,0.00126372
-30.75,-35.75,0.00133752
-30.25,-35.75,0.00141132
-29.75,-35.75,0.00148511
-29.25,-35.75,0.00155891
-28.75,-35.75,0.00163271
-28.25,-35.75,0.00176311
-27.75,-35.75,0.00189351
-27.25,-35.75,0.00202392
-26.75,-35.75,0.00215432
-26.25,-35.75,0.00228472
-25.75,-35.75,0.00249386
-25.25,-35.75,0.002703
-24.75,-35.75,0.00291213
-24.25,-35.75,0.00312127
-23.75,-35.75,0.00333041
-23.25,-35.75,0.00364064
-22.75,-35.75,0.00395088
-22.25,-35.75,0.00426111
-21.75,-35.75,0.00457134
-21.25,-35.75,0.00488158
-20.75,-35.75,0.00528882
-20.25,-35.75,0.00569606
-19.75,-35.75,0.00610331
-19.25,-35.75,0.00651055
-18.75,-35.75,0.00691779
-18.25,-35.75,0.00743705
-17.75,-35.75,0.00795631
-17.25,-35.75,0.00847557
-16.75,-35.75,0.00899483
-16.25,-35.75,0.00951408
-15.75,-35.75,0.0100525
-15.25,-35.75,0.0105909
-14.75,-35.75,0.0111292
-14.25,-35.75,0.0116676
-13.75,-35.75,0.012206
-13.25,-35.75,0.0128551
-12.75,-35.75,0.0135042
-12.25,-35.75,0.0141533
-11.75,-35.75,0.0148024
-11.25,-35.75,0.0154515
-10.75,-35.75,0.0161227
-10.25,-35.75,0.016794
-9.75,-35.75,0.0174652
-9.25,-35.75,0.0181364
-8.75,-35.75,0.0188077
-8.25,-35.75,0.019571
-7.75,-35.75,0.0203344
-7.25,-35.75,0.0210978
-6.75,-35.75,0.0218611
-6.25,-35.75,0.0226245
-5.75,-35.75,0.0234356
-5.25,-35.75,0.0242467
-4.75,-35.75,0.0250578
-4.25,-35.75,0.0258689
-3.75,-35.75,0.02668
-3.25,-35.75,0.0275096
-2.75,-35.75,0.0283393
-2.25,-35.75,0.0291689
-1.75,-35.75,0.0299985
-1.25,-35.75,0.0308282
-0.75,-35.75,0.0316261
-0.25,-35.75,0.0324241
0.25,-35.75,0.033222
0.75,-35.75,0.0340199
1.25,-35.75,0.0348179
1.75,-35.75,0.0353561
2.25,-35.75,0.0358942
2.75,-35.75,0.0364324
3.25,-35.75,0.0369706
3.75,-35.75,0.0375088
4.25,-35.75,0.0376812
4.75,-35.75,0.0378537
5.25,-35.75,0.0380261
5.75,-35.75,0.0381986
6.25,-35.75,0.0383711
6.75,-35.75,0.0380838
7.25,-35.75,0.0377966
7.75,-35.75,0.0375093
8.25,-35.75,0.0372221
8.75,-35.75,0.0369348
9.25,-35.75,0.0362378
9.75,-35.75,0.0355407
10.25,-35.75,0.0348436
10.75,-35.75,0.0341465
11.25,-35.75,0.0334494
11.75,-35.75,0.0324382
12.25,-35.75,0.031427
12.75,-35.75,0.0304158
13.25,-35.75,0.0294046
13.75,-35.75,0.0283934
14.25,-35.75,0.0272971
14.75,-35.75,0.0262008
15.25,-35.75,0.0251045
15.75,-35.75,0.0240082
16.25,-35.75,0.0229119
16.75,-35.75,0.0218762
17.25,-35.75,0.0208406
17.75,-35.75,0.0198049
18.25,-35.75,0.0187693
18.75,-35.75,0.0177336
19.25,-35.75,0.0167915
19.75,-35.75,0.0158493
20.25,-35.75,0.0149071
20.75,-35.75,0.0139649
21.25,-35.75,0.0130228
21.75,-35.75,0.0122468
22.25,-35.75,0.0114709
22.75,-35.75,0.0106949
23.25,-35.75,0.009919
23.75,-35.75,0.00914306
24.25,-35.75,0.00857291
24.75,-35.75,0.00800275
25.25,-35.75,0.0074326
25.75,-35.75,0.00686245
26.25,-35.75,0.0062923
26.75,-35.75,0.00588006
27.25,-35.75,0.00546782
27.75,-35.75,0.00505557
28.25,-35.75,0.00464333
28.75,-35.75,0.00423109
29.25,-35.75,0.00393118
29.75,-35.75,0.00363127
30.25,-35.75,0.00333136
30.75,-35.75,0.00303145
31.25,-35.75,0.00273154
31.75,-35.75,0.00254507
32.25,-35.75,0.0023586
32.75,-35.75,0.00217213
33.25,-35.75,0.00198566
33.75,-35.75,0.00179919
34.25,-35.75,0.00167779
34.75,-35.75,0.00155639
35.25,-35.75,0.00143499
35.75,-35.75,0.00131359
36.25,-35.75,0.0011922
36.75,-35.75,0.00111565
37.25,-35.75,0.0010391
37.75,-35.75,0.000962549
38.25,-35.75,0.000886
38.75,-35.75,0.000809451
39.25,-35.75,0.000760419
39.75,-35.75,0.000711387
40.25,-35.75,0.000662355
40.75,-35.75,0.000613323
41.25,-35.75,0.000564292
41.75,-35.75,0.000521434
42.25,-35.75,0.000478577
42.75,-35.75,0.000435719
43.25,-35.75,0.000392862
43.75,-35.75,0.000350004
44.25,-35.75,0.000350004
44.75,-35.75,0.000350004
-44.75,-35.25,0.00063474
-44.25,-35.25,0.00063474
-43.75,-35.25,0.00063474
-43.25,-35.25,0.000637487
-42.75,-35.25,0.000640234
-42.25,-35.25,0.00064298
-41.75,-35.25,0.000645727
-41.25,-35.25,0.000648474
-40.75,-35.25,0.000666774
-40.25,-35.25,0.000685075
-39.75,-35.25,0.000703375
-39.25,-35.25,0.000721676
-38.75,-35.25,0.000739976
-38.25,-35.25,0.000765917
-37.75,-35.25,0.000791858
-37.25,-35.25,0.000817799
-36.75,-35.25,0.00084374
-36.25,-35.25,0.000869681
-35.75,-35.25,0.000902842
-35.25,-35.25,0.000936003
-34.75,-35.25,0.000969164
-34.25,-35.25,0.00100232
-33.75,-35.25,0.00103549
-33.25,-35.25,0.00110544
-32.75,-35.25,0.00117539
-32.25,-35.25,0.00124534
-31.75,-35.25,0.00131529
-31.25,-35.25,0.00138524
-30.75,-35.25,0.00147554
-30.25,-35.25,0.00156583
-29.75,-35.25,0.00165613
-29.25,-35.25,0.00174643
-28.75,-35.25,0.00183673
-28.25,-35.25,0.00199786
-27.75,-35.25,0.00215898
-27.25,-35.25,0.00232011
-26.75,-35.25,0.00248124
-26.25,-35.25,0.00264237
-25.75,-35.25,0.00289828
-25.25,-35.25,0.00315419
-24.75,-35.25,0.0034101
-24.25,-35.25,0.00366602
-23.75,-35.25,0.00392193
-23.25,-35.25,0.00429871
-22.75,-35.25,0.0046755
-22.25,-35.25,0.00505229
-21.75,-35.25,0.00542908
-21.25,-35.25,0.00580586
-20.75,-35.25,0.00628542
-20.25,-35.25,0.00676497
-19.75,-35.25,0.00724453
-19.25,-35.25,0.00772409
-18.75,-35.25,0.00820364
-18.25,-35.25,0.00879662
-17.75,-35.25,0.00938959
-17.25,-35.25,0.00998257
-16.75,-35.25,0.0105755
-16.25,-35.25,0.0111685
-15.75,-35.25,0.0118065
-15.25,-35.25,0.0124444
-14.75,-35.25,0.0130823
-14.25,-35.25,0.0137202
-13.75,-35.25,0.0143582
-13.25,-35.25,0.0150877
-12.75,-35.25,0.0158173
-12.25,-35.25,0.0165469
-11.75,-35.25,0.0172764
-11.25,-35.25,0.018006
-10.75,-35.25,0.0187621
-10.25,-35.25,0.0195181
-9.75,-35.25,0.0202742
-9.25,-35.25,0.0210303
-8.75,-35.25,0.0217864
-8.25,-35.25,0.0226371
-7.75,-35.25,0.0234879
-7.25,-35.25,0.0243387
-6.75,-35.25,0.0251895
-6.25,-35.25,0.0260403
-5.75,-35.25,0.0269562
-5.25,-35.25,0.0278721
-4.75,-35.25,0.0287881
-4.25,-35.25,0.029704
-3.75,-35.25,0.0306199
-3.25,-35.25,0.0315525
-2.75,-35.25,0.0324851
-2.25,-35.25,0.0334177
-1.75,-35.25,0.0343502
-1.25,-35.25,0.0352828
-0.75,-35.25,0.0361729
-0.25,-35.25,0.0370631
0.25,-35.25,0.0379532
0.75,-35.25,0.0388433
1.25,-35.25,0.0397334
1.75,-35.25,0.0403391
2.25,-35.25,0.0409448
2.75,-35.25,0.0415505
3.25,-35.25,0.0421561
3.75,-35.25,0.0427618
4.25,-35.25,0.0429375
4.75,-35.25,0.0431131
5.25,-35.25,0.0432888
5.75,-35.25,0.0434645
6.25,-35.25,0.0436401
6.75,-35.25,0.043299
7.25,-35.25,0.0429578
7.75,-35.25,0.0426166
8.25,-35.25,0.0422755
8.75,-35.25,0.0419343
9.25,-35.25,0.0411569
9.75,-35.25,0.0403795
10.25,-35.25,0.0396021
10.75,-35.25,0.0388247
11.25,-35.25,0.0380473
11.75,-35.25,0.0369159
12.25,-35.25,0.0357845
12.75,-35.25,0.0346531
13.25,-35.25,0.0335217
13.75,-35.25,0.0323903
14.25,-35.25,0.0311916
14.75,-35.25,0.0299929
15.25,-35.25,0.0287943
15.75,-35.25,0.0275956
16.25,-35.25,0.0263969
16.75,-35.25,0.0252021
17.25,-35.25,0.0240073
17.75,-35.25,0.0228124
18.25,-35.25,0.0216176
18.75,-35.25,0.0204227
19.25,-35.25,0.0193754
19.75,-35.25,0.0183281
20.25,-35.25,0.0172808
20.75,-35.25,0.0162334
21.25,-35.25,0.0151861
21.75,-35.25,0.0142833
22.25,-35.25,0.0133804
22.75,-35.25,0.0124776
23.25,-35.25,0.0115747
23.75,-35.25,0.0106719
24.25,-35.25,0.00999864
24.75,-35.25,0.00932541
25.25,-35.25,0.00865219
25.75,-35.25,0.00797896
26.25,-35.25,0.00730573
26.75,-35.25,0.00681404
27.25,-35.25,0.00632234
27.75,-35.25,0.00583065
28.25,-35.25,0.00533895
28.75,-35.25,0.00484726
29.25,-35.25,0.00450138
29.75,-35.25,0.00415551
30.25,-35.25,0.00380963
30.75,-35.25,0.00346375
31.25,-35.25,0.00311787
31.75,-35.25,0.00290175
32.25,-35.25,0.00268562
32.75,-35.25,0.0024695
33.25,-35.25,0.00225337
33.75,-35.25,0.00203725
34.25,-35.25,0.0018946
34.75,-35.25,0.00175195
35.25,-35.25,0.0016093
35.75,-35.25,0.00146665
36.25,-35.25,0.001324
36.75,-35.25,0.00123421
37.25,-35.25,0.00114442
37.75,-35.25,0.00105463
38.25,-35.25,0.000964845
38.75,-35.25,0.000875055
39.25,-35.25,0.000822383
39.75,-35.25,0.000769712
40.25,-35.25,0.00071704
40.75,-35.25,0.000664368
41.25,-35.25,0.000611696
41.75,-35.25,0.000565715
42.25,-35.25,0.000519734
42.75,-35.25,0.000473753
43.25,-35.25,0.000427772
43.75,-35.25,0.000381791
44.25,-35.25,0.000381791
44.75,-35.25,0.000381791
-44.75,-34.75,0.000645019
-44.25,-34.75,0.000645019
-43.75,-34.75,0.000645019
-43.25,-34.75,0.000648738
-42.75,-34.75,0.000652456
-42.25,-34.75,0.000656174
-41.75,-34.75,0.000659893
-41.25,-34.75,0.000663611
-40.75,-34.75,0.000685657
-40.25,-34.75,0.000707704
-39.75,-34.75,0.00072975
-39.25,-34.75,0.000751797
-38.75,-34.75,0.000773843
-38.25,-34.75,0.000803534
-37.75,-34.75,0.000833224
-37.25,-34.75,0.000862914
-36.75,-34.75,0.000892604
-36.25,-34.75,0.000922294
-35.75,-34.75,0.000958326
-35.25,-34.75,0.000994357
-34.75,-34.75,0.00103039
-34.25,-34.75,0.00106642
-33.75,-34.75,0.00110245
-33.25,-34.75,0.00118331
-32.75,-34.75,0.00126417
-32.25,-34.75,0.00134504
-31.75,-34.75,0.0014259
-31.25,-34.75,0.00150676
-30.75,-34.75,0.00161356
-30.25,-34.75,0.00172035
-29.75,-34.75,0.00182715
-29.25,-34.75,0.00193395
-28.75,-34.75,0.00204074
-28.25,-34.75,0.0022326
-27.75,-34.75,0.00242445
-27.25,-34.75,0.00261631
-26.75,-34.75,0.00280816
-26.25,-34.75,0.00300001
-25.75,-34.75,0.0033027
-25.25,-34.75,0.00360539
-24.75,-34.75,0.00390807
-24.25,-34.75,0.00421076
-23.75,-34.75,0.00451345
-23.25,-34.75,0.00495679
-22.75,-34.75,0.00540013
-22.25,-34.75,0.00584347
-21.75,-34.75,0.00628681
-21.25,-34.75,0.00673015
-20.75,-34.75,0.00728202
-20.25,-34.75,0.00783389
-19.75,-34.75,0.00838576
-19.25,-34.75,0.00893762
-18.75,-34.75,0.00948949
-18.25,-34.75,0.0101562
-17.75,-34.75,0.0108229
-17.25,-34.75,0.0114896
-16.75,-34.75,0.0121563
-16.25,-34.75,0.012823
-15.75,-34.75,0.0135604
-15.25,-34.75,0.0142979
-14.75,-34.75,0.0150354
-14.25,-34.75,0.0157728
-13.75,-34.75,0.0165103
-13.25,-34.75,0.0173204
-12.75,-34.75,0.0181304
-12.25,-34.75,0.0189404
-11.75,-34.75,0.0197505
-11.25,-34.75,0.0205605
-10.75,-34.75,0.0214014
-10.25,-34.75,0.0222423
-9.75,-34.75,0.0230832
-9.25,-34.75,0.0239241
-8.75,-34.75,0.024765
-8.25,-34.75,0.0257033
-7.75,-34.75,0.0266415
-7.25,-34.75,0.0275797
-6.75,-34.75,0.0285179
-6.25,-34.75,0.0294561
-5.75,-34.75,0.0304768
-5.25,-34.75,0.0314976
-4.75,-34.75,0.0325183
-4.25,-34.75,0.0335391
-3.75,-34.75,0.0345598
-3.25,-34.75,0.0355953
-2.75,-34.75,0.0366309
-2.25,-34.75,0.0376664
-1.75,-34.75,0.0387019
-1.25,-34.75,0.0397375
-0.75,-34.75,0.0407198
-0.25,-34.75,0.041702
0.25,-34.75,0.0426843
0.75,-34.75,0.0436666
1.25,-34.75,0.0446489
1.75,-34.75,0.0453221
2.25,-34.75,0.0459953
2.75,-34.75,0.0466685
3.25,-34.75,0.0473417
3.75,-34.75,0.0480149
4.25,-34.75,0.0481938
4.75,-34.75,0.0483726
5.25,-34.75,0.0485515
5.75,-34.75,0.0487303
6.25,-34.75,0.0489092
6.75,-34.75,0.0485141
7.25,-34.75,0.048119
7.75,-34.75,0.0477239
8.25,-34.75,0.0473289
8.75,-34.75,0.0469338
9.25,-34.75,0.0460761
9.75,-34.75,0.0452183
10.25,-34.75,0.0443606
10.75,-34.75,0.0435029
11.25,-34.75,0.0426452
11.75,-34.75,0.0413936
12.25,-34.75,0.040142
12.75,-34.75,0.0388904
13.25,-34.75,0.0376388
13.75,-34.75,0.0363872
14.25,-34.75,0.0350861
14.75,-34.75,0.0337851
15.25,-34.75,0.0324841
15.75,-34.75,0.031183
16.25,-34.75,0.029882
16.75,-34.75,0.028528
17.25,-34.75,0.0271739
17.75,-34.75,0.0258199
18.25,-34.75,0.0244659
18.75,-34.75,0.0231118
19.25,-34.75,0.0219593
19.75,-34.75,0.0208069
20.25,-34.75,0.0196544
20.75,-34.75,0.0185019
21.25,-34.75,0.0173495
21.75,-34.75,0.0163197
22.25,-34.75,0.0152899
22.75,-34.75,0.0142602
23.25,-34.75,0.0132304
23.75,-34.75,0.0122007
24.25,-34.75,0.0114244
24.75,-34.75,0.0106481
25.25,-34.75,0.00987177
25.75,-34.75,0.00909546
26.25,-34.75,0.00831916
26.75,-34.75,0.00774801
27.25,-34.75,0.00717687
27.75,-34.75,0.00660572
28.25,-34.75,0.00603458
28.75,-34.75,0.00546343
29.25,-34.75,0.00507159
29.75,-34.75,0.00467974
30.25,-34.75,0.0042879
30.75,-34.75,0.00389605
31.25,-34.75,0.0035042
31.75,-34.75,0.00325843
32.25,-34.75,0.00301265
32.75,-34.75,0.00276687
33.25,-34.75,0.00252109
33.75,-34.75,0.00227531
34.25,-34.75,0.00211141
34.75,-34.75,0.00194751
35.25,-34.75,0.00178361
35.75,-34.75,0.00161971
36.25,-34.75,0.00145581
36.75,-34.75,0.00135278
37.25,-34.75,0.00124975
37.75,-34.75,0.00114672
38.25,-34.75,0.00104369
38.75,-34.75,0.00094066
39.25,-34.75,0.000884348
39.75,-34.75,0.000828036
40.25,-34.75,0.000771724
40.75,-34.75,0.000715412
41.25,-34.75,0.0006591
41.75,-34.75,0.000609996
42.25,-34.75,0.000560891
42.75,-34.75,0.000511787
43.25,-34.75,0.000462683
43.75,-34.75,0.000413578
44.25,-34.75,0.000413578
44.75,-34.75,0.000413578
-44.75,-34.25,0.000655298
-44.25,-34.25,0.000655298
-43.75,-34.25,0.000655298
-43.25,-34.25,0.000659988
-42.75,-34.25,0.000664678
-42.25,-34.25,0.000669368
-41.75,-34.25,0.000674058
-41.25,-34.25,0.000678748
-40.75,-34.25,0.000704541
-40.25,-34.25,0.000730333
-39.75,-34.25,0.000756126
-39.25,-34.25,0.000781918
-38.75,-34.25,0.00080771
-38.25,-34.25,0.00084115
-37.75,-34.25,0.000874589
-37.25,-34.25,0.000908029
-36.75,-34.25,0.000941468
-36.25,-34.25,0.000974908
-35.75,-34.25,0.00101381
-35.25,-34.25,0.00105271
-34.75,-34.25,0.00109161
-34.25,-34.25,0.00113051
-33.75,-34.25,0.00116942
-33.25,-34.25,0.00126119
-32.75,-34.25,0.00135296
-32.25,-34.25,0.00144473
-31.75,-34.25,0.0015365
-31.25,-34.25,0.00162828
-30.75,-34.25,0.00175157
-30.25,-34.25,0.00187487
-29.75,-34.25,0.00199817
-29.25,-34.25,0.00212146
-28.75,-34.25,0.00224476
-28.25,-34.25,0.00246734
-27.75,-34.25,0.00268992
-27.25,-34.25,0.0029125
-26.75,-34.25,0.00313508
-26.25,-34.25,0.00335766
-25.75,-34.25,0.00370712
-25.25,-34.25,0.00405658
-24.75,-34.25,0.00440604
-24.25,-34.25,0.0047555
-23.75,-34.25,0.00510496
-23.25,-34.25,0.00561486
-22.75,-34.25,0.00612475
-22.25,-34.25,0.00663465
-21.75,-34.25,0.00714454
-21.25,-34.25,0.00765444
-20.75,-34.25,0.00827862
-20.25,-34.25,0.0089028
-19.75,-34.25,0.00952698
-19.25,-34.25,0.0101512
-18.75,-34.25,0.0107753
-18.25,-34.25,0.0115158
-17.75,-34.25,0.0122562
-17.25,-34.25,0.0129966
-16.75,-34.25,0.013737
-16.25,-34.25,0.0144774
-15.75,-34.25,0.0153144
-15.25,-34.25,0.0161514
-14.75,-34.25,0.0169884
-14.25,-34.25,0.0178255
-13.75,-34.25,0.0186625
-13.25,-34.25,0.019553
-12.75,-34.25,0.0204435
-12.25,-34.25,0.021334
-11.75,-34.25,0.0222245
-11.25,-34.25,0.023115
-10.75,-34.25,0.0240407
-10.25,-34.25,0.0249665
-9.75,-34.25,0.0258922
-9.25,-34.25,0.026818
-8.75,-34.25,0.0277437
-8.25,-34.25,0.0287694
-7.75,-34.25,0.029795
-7.25,-34.25,0.0308206
-6.75,-34.25,0.0318463
-6.25,-34.25,0.0328719
-5.75,-34.25,0.0339975
-5.25,-34.25,0.035123
-4.75,-34.25,0.0362486
-4.25,-34.25,0.0373742
-3.75,-34.25,0.0384997
-3.25,-34.25,0.0396382
-2.75,-34.25,0.0407767
-2.25,-34.25,0.0419152
-1.75,-34.25,0.0430536
-1.25,-34.25,0.0441921
-0.75,-34.25,0.0452666
-0.25,-34.25,0.046341
0.25,-34.25,0.0474155
0.75,-34.25,0.04849
1.25,-34.25,0.0495644
1.75,-34.25,0.0503051
2.25,-34.25,0.0510458
2.75,-34.25,0.0517865
3.25,-34.25,0.0525273
3.75,-34.25,0.053268
4.25,-34.25,0.05345
4.75,-34.25,0.0536321
5.25,-34.25,0.0538141
5.75,-34.25,0.0539962
6.25,-34.25,0.0541783
6.75,-34.25,0.0537293
7.25,-34.25,0.0532803
7.75,-34.25,0.0528313
8.25,-34.25,0.0523823
8.75,-34.25,0.0519333
9.25,-34.25,0.0509952
9.75,-34.25,0.0500572
10.25,-34.25,0.0491192
10.75,-34.25,0.0481811
11.25,-34.25,0.0472431
11.75,-34.25,0.0458713
12.25,-34.25,0.0444995
12.75,-34.25,0.0431277
13.25,-34.25,0.0417559
13.75,-34.25,0.0403841
14.25,-34.25,0.0389807
14.75,-34.25,0.0375773
15.25,-34.25,0.0361739
15.75,-34.25,0.0347705
16.25,-34.25,0.0333671
16.75,-34.25,0.0318539
17.25,-34.25,0.0303406
17.75,-34.25,0.0288274
18.25,-34.25,0.0273142
18.75,-34.25,0.0258009
19.25,-34.25,0.0245433
19.75,-34.25,0.0232857
20.25,-34.25,0.022028
20.75,-34.25,0.0207704
21.25,-34.25,0.0195128
21.75,-34.25,0.0183561
22.25,-34.25,0.0171995
22.75,-34.25,0.0160428
23.25,-34.25,0.0148862
23.75,-34.25,0.0137295
24.25,-34.25,0.0128501
24.75,-34.25,0.0119707
25.25,-34.25,0.0110913
25.75,-34.25,0.010212
26.25,-34.25,0.00933259
26.75,-34.25,0.00868199
27.25,-34.25,0.0080314
27.75,-34.25,0.0073808
28.25,-34.25,0.0067302
28.75,-34.25,0.00607961
29.25,-34.25,0.00564179
29.75,-34.25,0.00520398
30.25,-34.25,0.00476616
30.75,-34.25,0.00432835
31.25,-34.25,0.00389053
31.75,-34.25,0.0036151
32.25,-34.25,0.00333967
32.75,-34.25,0.00306424
33.25,-34.25,0.00278881
33.75,-34.25,0.00251338
34.25,-34.25,0.00232823
34.75,-34.25,0.00214307
35.25,-34.25,0.00195792
35.75,-34.25,0.00177277
36.25,-34.25,0.00158762
36.75,-34.25,0.00147135
37.25,-34.25,0.00135508
37.75,-34.25,0.00123881
38.25,-34.25,0.00112254
38.75,-34.25,0.00100626
39.25,-34.25,0.000946313
39.75,-34.25,0.00088636
40.25,-34.25,0.000826408
40.75,-34.25,0.000766456
41.25,-34.25,0.000706504
41.75,-34.25,0.000654276
42.25,-34.25,0.000602049
42.75,-34.25,0.000549821
43.25,-34.25,0.000497593
43.75,-34.25,0.000445366
44.25,-34.25,0.000445366
44.75,-34.25,0.000445366
-44.75,-33.75,0.000665577
-44.25,-33.75,0.000665577
-43.75,-33.75,0.000665577
-43.25,-33.75,0.000671239
-42.75,-33.75,0.0006769
-42.25,-33.75,0.000682562
-41.75,-33.75,0.000688224
-41.25,-33.75,0.000693886
-40.75,-33.75,0.000723424
-40.25,-33.75,0.000752962
-39.75,-33.75,0.000782501
-39.25,-33.75,0.000812039
-38.75,-33.75,0.000841578
-38.25,-33.75,0.000878766
-37.75,-33.75,0.000915955
-37.25,-33.75,0.000953144
-36.75,-33.75,0.000990332
-36.25,-33.75,0.00102752
-35.75,-33.75,0.00106929
-35.25,-33.75,0.00111107
-34.75,-33.75,0.00115284
-34.25,-33.75,0.00119461
-33.75,-33.75,0.00123638
-33.25,-33.75,0.00133906
-32.75,-33.75,0.00144175
-32.25,-33.75,0.00154443
-31.75,-33.75,0.00164711
-31.25,-33.75,0.00174979
-30.75,-33.75,0.00188959
-30.25,-33.75,0.00202939
-29.75,-33.75,0.00216919
-29.25,-33.75,0.00230898
-28.75,-33.75,0.00244878
-28.25,-33.75,0.00270209
-27.75,-33.75,0.00295539
-27.25,-33.75,0.0032087
-26.75,-33.75,0.003462
-26.25,-33.75,0.00371531
-25.75,-33.75,0.00411154
-25.25,-33.75,0.00450778
-24.75,-33.75,0.00490401
-24.25,-33.75,0.00530025
-23.75,-33.75,0.00569648
-23.25,-33.75,0.00627293
-22.75,-33.75,0.00684938
-22.25,-33.75,0.00742583
-21.75,-33.75,0.00800228
-21.25,-33.75,0.00857872
-20.75,-33.75,0.00927522
-20.25,-33.75,0.00997171
-19.75,-33.75,0.0106682
-19.25,-33.75,0.0113647
-18.75,-33.75,0.0120612
-18.25,-33.75,0.0128753
-17.75,-33.75,0.0136894
-17.25,-33.75,0.0145036
-16.75,-33.75,0.0153177
-16.25,-33.75,0.0161318
-15.75,-33.75,0.0170684
-15.25,-33.75,0.0180049
-14.75,-33.75,0.0189415
-14.25,-33.75,0.0198781
-13.75,-33.75,0.0208146
-13.25,-33.75,0.0217856
-12.75,-33.75,0.0227566
-12.25,-33.75,0.0237275
-11.75,-33.75,0.0246985
-11.25,-33.75,0.0256695
-10.75,-33.75,0.0266801
-10.25,-33.75,0.0276906
-9.75,-33.75,0.0287012
-9.25,-33.75,0.0297118
-8.75,-33.75,0.0307224
-8.25,-33.75,0.0318355
-7.75,-33.75,0.0329485
-7.25,-33.75,0.0340616
-6.75,-33.75,0.0351747
-6.25,-33.75,0.0362877
-5.75,-33.75,0.0375181
-5.25,-33.75,0.0387485
-4.75,-33.75,0.0399789
-4.25,-33.75,0.0412093
-3.75,-33.75,0.0424396
-3.25,-33.75,0.0436811
-2.75,-33.75,0.0449225
-2.25,-33.75,0.0461639
-1.75,-33.75,0.0474053
-1.25,-33.75,0.0486468
-0.75,-33.75,0.0498134
-0.25,-33.75,0.05098
0.25,-33.75,0.0521467
0.75,-33.75,0.0533133
1.25,-33.75,0.0544799
1.75,-33.75,0.0552881
2.25,-33.75,0.0560964
2.75,-33.75,0.0569046
3.25,-33.75,0.0577128
3.75,-33.75,0.058521
4.25,-33.75,0.0587063
4.75,-33.75,0.0588915
5.25,-33.75,0.0590768
5.75,-33.75,0.0592621
6.25,-33.75,0.0594473
6.75,-33.75,0.0589444
7.25,-33.75,0.0584415
7.75,-33.75,0.0579386
8.25,-33.75,0.0574357
8.75,-33.75,0.0569327
9.25,-33.75,0.0559144
9.75,-33.75,0.054896
10.25,-33.75,0.0538777
10.75,-33.75,0.0528593
11.25,-33.75,0.051841
11.75,-33.75,0.050349
12.25,-33.75,0.048857
12.75,-33.75,0.047365
13.25,-33.75,0.0458729
13.75,-33.75,0.0443809
14.25,-33.75,0.0428752
14.75,-33.75,0.0413694
15.25,-33.75,0.0398637
15.75,-33.75,0.0383579
16.25,-33.75,0.0368522
16.75,-33.75,0.0351797
17.25,-33.75,0.0335073
17.75,-33.75,0.0318349
18.25,-33.75,0.0301624
18.75,-33.75,0.02849
19.25,-33.75,0.0271272
19.75,-33.75,0.0257645
20.25,-33.75,0.0244017
20.75,-33.75,0.0230389
21.25,-33.75,0.0216761
21.75,-33.75,0.0203926
22.25,-33.75,0.019109
22.75,-33.75,0.0178254
23.25,-33.75,0.0165419
23.75,-33.75,0.0152583
24.25,-33.75,0.0142758
24.75,-33.75,0.0132934
25.25,-33.75,0.0123109
25.75,-33.75,0.0113285
26.25,-33.75,0.010346
26.75,-33.75,0.00961597
27.25,-33.75,0.00888592
27.75,-33.75,0.00815588
28.25,-33.75,0.00742583
28.75,-33.75,0.00669578
